DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-11-21 00:00:00;4;0;0;0;0;0;0;0;0
2020-11-21 00:15:00;1;0;0;0;0;0;0;0;0
2020-11-21 00:30:00;4;0;0;0;0;0;0;0;0
2020-11-21 00:45:00;4;0;1;0;0;0;0;0;0
2020-11-21 01:00:00;1;0;0;0;0;0;0;0;0
2020-11-21 01:15:00;2;0;0;0;0;0;0;0;0
2020-11-21 01:30:00;0;0;0;0;0;0;0;0;0
2020-11-21 01:45:00;3;0;0;0;0;0;0;0;0
2020-11-21 02:00:00;2;0;0;0;0;0;0;0;0
2020-11-21 02:15:00;2;0;0;0;0;0;0;0;0
2020-11-21 02:30:00;2;0;0;0;0;0;0;0;0
2020-11-21 02:45:00;1;0;1;0;0;0;0;0;0
2020-11-21 03:00:00;0;0;0;0;0;0;0;0;0
2020-11-21 03:15:00;0;0;0;0;0;0;0;0;0
2020-11-21 03:30:00;0;0;1;0;0;0;0;0;0
2020-11-21 03:45:00;1;0;0;0;0;0;0;0;0
2020-11-21 04:00:00;0;0;0;0;0;0;0;0;0
2020-11-21 04:15:00;0;0;0;0;0;0;0;0;0
2020-11-21 04:30:00;0;0;0;0;0;0;0;0;0
2020-11-21 04:45:00;0;0;0;0;0;0;0;0;0
2020-11-21 05:00:00;0;0;0;0;0;0;0;0;0
2020-11-21 05:15:00;1;0;0;0;0;0;0;0;0
2020-11-21 05:30:00;2;0;2;0;0;0;0;0;0
2020-11-21 05:45:00;8;0;0;0;0;0;0;0;0
2020-11-21 06:00:00;1;1;0;0;0;0;0;0;0
2020-11-21 06:15:00;3;0;1;0;0;0;0;0;0
2020-11-21 06:30:00;1;0;0;0;0;0;0;0;0
2020-11-21 06:45:00;2;0;1;0;0;0;0;0;0
2020-11-21 07:00:00;1;0;1;0;0;0;0;0;0
2020-11-21 07:15:00;3;0;1;0;0;0;0;0;0
2020-11-21 07:30:00;2;2;0;1;0;0;1;0;0
2020-11-21 07:45:00;8;0;2;1;1;0;0;0;0
2020-11-21 08:00:00;3;2;3;1;0;0;0;0;0
2020-11-21 08:15:00;20;0;2;0;1;0;0;0;2
2020-11-21 08:30:00;14;6;4;3;0;3;0;0;0
2020-11-21 08:45:00;31;1;3;1;0;0;0;0;0
2020-11-21 09:00:00;30;3;4;0;2;0;2;0;0
2020-11-21 09:15:00;27;5;2;5;3;0;1;0;0
2020-11-21 09:30:00;46;6;11;2;1;3;2;0;0
2020-11-21 09:45:00;45;6;6;3;9;0;1;0;0
2020-11-21 10:00:00;54;6;7;4;3;0;3;0;0
2020-11-21 10:15:00;62;6;9;2;3;0;4;0;0
2020-11-21 10:30:00;54;6;6;3;4;0;3;0;2
2020-11-21 10:45:00;67;6;13;2;16;0;5;0;0
2020-11-21 11:00:00;68;10;17;3;4;1;2;0;0
2020-11-21 11:15:00;67;2;10;3;5;1;3;0;0
2020-11-21 11:30:00;66;10;10;1;2;2;3;0;0
2020-11-21 11:45:00;75;7;10;2;1;1;2;1;0
2020-11-21 12:00:00;82;6;12;3;2;4;6;1;11
2020-11-21 12:15:00;88;7;10;4;1;2;2;0;0
2020-11-21 12:30:00;81;6;8;5;5;1;13;0;1
2020-11-21 12:45:00;67;15;18;8;1;2;0;4;0
2020-11-21 13:00:00;86;12;14;6;0;1;7;11;0
2020-11-21 13:15:00;86;6;3;7;8;2;3;1;5
2020-11-21 13:30:00;73;5;15;5;3;3;1;0;0
2020-11-21 13:45:00;77;8;11;5;0;1;2;0;0
2020-11-21 14:00:00;82;2;11;1;0;1;3;0;0
2020-11-21 14:15:00;73;8;8;3;3;2;1;0;2
2020-11-21 14:30:00;91;3;13;5;3;1;3;13;3
2020-11-21 14:45:00;59;7;26;3;2;1;1;0;0
2020-11-21 15:00:00;87;8;9;4;3;0;2;1;0
2020-11-21 15:15:00;92;9;16;9;2;0;3;3;12
2020-11-21 15:30:00;98;7;9;4;3;1;0;1;0
2020-11-21 15:45:00;81;6;7;2;3;1;0;0;0
2020-11-21 16:00:00;79;7;13;13;2;1;2;11;4
2020-11-21 16:15:00;100;8;14;3;2;0;1;0;3
2020-11-21 16:30:00;84;3;8;5;4;1;0;0;0
2020-11-21 16:45:00;77;10;9;1;3;3;1;0;3
2020-11-21 17:00:00;67;6;6;3;3;0;4;2;0
2020-11-21 17:15:00;78;2;11;3;1;1;2;2;0
2020-11-21 17:30:00;83;4;7;8;6;0;0;8;45
2020-11-21 17:45:00;82;7;4;4;4;4;1;6;0
2020-11-21 18:00:00;90;8;7;0;4;3;1;1;3
2020-11-21 18:15:00;64;4;8;8;0;0;2;5;0
2020-11-21 18:30:00;73;5;6;4;1;1;5;2;0
2020-11-21 18:45:00;59;3;5;6;4;0;1;0;6
2020-11-21 19:00:00;83;5;3;6;1;2;0;0;0
2020-11-21 19:15:00;65;3;6;3;0;5;3;2;0
2020-11-21 19:30:00;51;2;2;2;0;2;1;0;0
2020-11-21 19:45:00;48;5;6;1;2;0;0;6;1
2020-11-21 20:00:00;40;1;2;0;3;0;1;0;0
2020-11-21 20:15:00;16;1;1;0;1;0;0;0;0
2020-11-21 20:30:00;11;2;2;0;0;0;2;0;0
2020-11-21 20:45:00;7;0;0;0;0;0;0;0;0
2020-11-21 21:00:00;5;0;1;0;0;0;0;0;0
2020-11-21 21:15:00;5;1;0;0;0;0;0;0;0
2020-11-21 21:30:00;8;0;2;0;0;0;0;0;0
2020-11-21 21:45:00;8;0;0;0;0;0;0;0;0
2020-11-21 22:00:00;9;1;1;0;0;0;0;0;0
2020-11-21 22:15:00;3;0;0;0;0;0;0;0;0
2020-11-21 22:30:00;3;0;0;0;0;0;0;0;0
2020-11-21 22:45:00;11;0;0;0;0;0;0;0;0
2020-11-21 23:00:00;3;0;1;0;0;0;0;0;0
2020-11-21 23:15:00;3;0;0;0;0;0;0;0;0
2020-11-21 23:30:00;6;0;0;0;0;0;0;0;0
2020-11-21 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
