DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-05-29 00:00:00;11;2;0;6;1;2
2020-05-29 00:15:00;11;5;8;9;3;3
2020-05-29 00:30:00;21;9;6;10;0;3
2020-05-29 00:45:00;8;3;3;4;0;2
2020-05-29 01:00:00;9;3;2;11;1;1
2020-05-29 01:15:00;6;0;4;11;0;1
2020-05-29 01:30:00;7;6;3;6;2;1
2020-05-29 01:45:00;8;4;3;7;2;0
2020-05-29 02:00:00;13;3;4;4;0;2
2020-05-29 02:15:00;5;2;3;1;0;2
2020-05-29 02:30:00;8;2;1;5;1;2
2020-05-29 02:45:00;8;1;1;2;0;0
2020-05-29 03:00:00;6;2;4;4;0;0
2020-05-29 03:15:00;5;0;4;5;0;3
2020-05-29 03:30:00;9;0;2;6;2;0
2020-05-29 03:45:00;5;1;2;4;0;0
2020-05-29 04:00:00;4;1;2;4;0;1
2020-05-29 04:15:00;15;2;4;9;0;0
2020-05-29 04:30:00;21;5;7;8;0;7
2020-05-29 04:45:00;22;7;8;12;0;1
2020-05-29 05:00:00;51;31;3;22;5;5
2020-05-29 05:15:00;59;55;13;26;5;10
2020-05-29 05:30:00;77;67;21;48;1;17
2020-05-29 05:45:00;64;58;43;63;2;8
2020-05-29 06:00:00;50;33;31;58;3;11
2020-05-29 06:15:00;96;65;27;60;4;8
2020-05-29 06:30:00;98;87;20;48;2;13
2020-05-29 06:45:00;101;90;45;78;6;17
2020-05-29 07:00:00;90;85;41;60;10;22
2020-05-29 07:15:00;114;100;65;91;9;32
2020-05-29 07:30:00;120;124;68;89;9;34
2020-05-29 08:00:00;99;85;46;64;6;29
2020-05-29 08:15:00;98;82;60;89;9;28
2020-05-29 08:30:00;104;93;76;110;10;29
2020-05-29 08:45:00;131;103;70;111;15;34
2020-05-29 09:00:00;100;67;59;101;13;40
2020-05-29 09:15:00;133;96;74;106;14;36
2020-05-29 09:30:00;128;103;94;121;10;47
2020-05-29 09:45:00;138;108;73;122;9;38
2020-05-29 10:00:00;123;107;83;115;10;38
2020-05-29 10:15:00;139;103;95;139;18;42
2020-05-29 10:30:00;135;123;94;128;16;51
2020-05-29 10:45:00;156;116;107;130;14;50
2020-05-29 11:00:00;152;105;91;121;11;49
2020-05-29 11:15:00;119;118;81;134;10;50
2020-05-29 11:30:00;144;108;106;157;18;48
2020-05-29 11:45:00;152;127;97;154;18;38
2020-05-29 12:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-05-29 12:15:00;162;130;100;177;17;42
2020-05-29 12:30:00;150;133;110;182;21;49
2020-05-29 12:45:00;147;152;123;173;17;63
2020-05-29 13:00:00;143;142;114;181;15;35
2020-05-29 13:15:00;149;140;112;188;15;55
2020-05-29 13:30:00;150;141;79;147;9;38
2020-05-29 13:45:00;177;167;113;164;11;51
2020-05-29 14:00:00;149;128;94;180;15;43
2020-05-29 14:15:00;154;119;129;207;25;48
2020-05-29 14:30:00;137;117;138;206;23;47
2020-05-29 14:45:00;145;134;123;214;18;56
2020-05-29 15:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-05-29 15:15:00;144;127;121;189;21;51
2020-05-29 15:30:00;144;119;104;184;19;49
2020-05-29 15:45:00;136;106;86;158;14;44
2020-05-29 16:00:00;149;108;92;147;12;41
2020-05-29 16:15:00;152;105;106;184;17;41
2020-05-29 16:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-05-29 16:45:00;136;107;130;158;14;48
2020-05-29 17:00:00;142;118;114;184;19;43
2020-05-29 17:15:00;147;116;104;163;19;43
2020-05-29 17:30:00;155;125;83;160;25;36
2020-05-29 17:45:00;118;97;100;149;14;48
2020-05-29 18:00:00;146;102;76;165;26;43
2020-05-29 18:15:00;129;97;86;172;25;50
2020-05-29 18:30:00;132;88;97;129;18;59
2020-05-29 18:45:00;105;80;72;117;17;48
2020-05-29 19:00:00;99;78;68;107;15;43
2020-05-29 19:15:00;104;78;48;96;13;24
2020-05-29 19:30:00;110;64;55;78;14;32
2020-05-29 19:45:00;87;52;47;80;10;35
2020-05-29 20:00:00;71;54;53;68;3;28
2020-05-29 20:15:00;74;52;48;68;9;11
2020-05-29 20:30:00;83;53;50;73;5;11
2020-05-29 20:45:00;69;37;34;55;4;16
2020-05-29 21:00:00;96;57;32;57;7;11
2020-05-29 21:15:00;74;54;39;58;6;11
2020-05-29 21:30:00;56;26;36;58;7;6
2020-05-29 21:45:00;64;36;46;77;6;7
2020-05-29 22:00:00;65;38;51;89;7;10
2020-05-29 22:15:00;55;28;45;101;8;6
2020-05-29 22:30:00;54;29;29;52;11;16
2020-05-29 22:45:00;56;27;20;42;6;12
2020-05-29 23:00:00;49;16;26;28;8;13
2020-05-29 23:15:00;33;26;18;28;4;4
2020-05-29 23:30:00;28;10;12;27;2;6
2020-05-29 23:45:00;23;14;14;27;5;2
