DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-01-12 00:00:00;15;23;13;23;14;3;2;9;0;4;6
2020-01-12 00:15:00;28;35;33;30;17;1;0;10;0;8;2
2020-01-12 00:30:00;34;43;24;22;12;3;1;10;0;4;2
2020-01-12 00:45:00;28;37;27;26;21;3;1;9;0;4;2
2020-01-12 01:00:00;25;33;20;34;13;4;3;2;0;8;7
2020-01-12 01:15:00;17;31;15;16;11;5;1;3;0;4;3
2020-01-12 01:30:00;15;26;13;24;8;4;2;5;0;2;2
2020-01-12 01:45:00;15;23;12;27;10;1;18;11;0;5;2
2020-01-12 02:00:00;20;28;14;19;10;9;3;9;0;2;2
2020-01-12 02:15:00;4;13;9;13;9;4;2;5;0;6;4
2020-01-12 02:30:00;8;12;8;15;4;4;2;5;0;2;1
2020-01-12 02:45:00;17;26;16;10;7;2;3;7;0;2;3
2020-01-12 03:00:00;13;17;5;9;2;3;1;5;0;3;2
2020-01-12 03:15:00;7;16;8;15;7;3;2;3;0;2;0
2020-01-12 03:30:00;10;13;10;6;4;0;0;6;0;4;1
2020-01-12 03:45:00;3;9;3;8;2;1;0;4;0;2;1
2020-01-12 04:00:00;6;8;4;7;3;4;2;4;0;2;4
2020-01-12 04:15:00;4;5;5;8;7;1;0;3;0;0;0
2020-01-12 04:30:00;9;12;11;8;4;0;0;1;0;1;2
2020-01-12 04:45:00;5;10;2;5;1;2;0;0;0;2;1
2020-01-12 05:00:00;12;21;12;8;4;4;3;1;0;0;3
2020-01-12 05:15:00;16;23;12;6;2;1;1;2;0;2;2
2020-01-12 05:30:00;19;24;15;8;7;7;2;2;0;3;0
2020-01-12 05:45:00;14;16;10;13;5;4;0;2;0;3;2
2020-01-12 06:00:00;14;16;11;11;5;3;1;3;0;1;1
2020-01-12 06:15:00;12;17;12;6;5;2;1;5;0;3;3
2020-01-12 06:30:00;13;15;12;8;12;4;1;4;0;2;1
2020-01-12 06:45:00;13;15;11;11;12;9;1;3;0;1;2
2020-01-12 07:00:00;15;16;12;11;5;4;5;5;0;1;2
2020-01-12 07:15:00;16;18;15;18;8;4;1;4;0;2;5
2020-01-12 07:30:00;20;19;21;14;11;4;5;1;0;6;2
2020-01-12 07:45:00;30;30;24;17;9;4;1;10;0;4;4
2020-01-12 08:00:00;26;31;16;14;10;7;3;5;0;4;7
2020-01-12 08:15:00;39;43;20;14;15;2;2;5;0;2;6
2020-01-12 08:30:00;38;43;29;23;13;10;5;6;0;7;3
2020-01-12 08:45:00;38;41;37;23;19;7;1;9;0;10;10
2020-01-12 09:00:00;47;58;48;34;22;13;4;9;0;9;12
2020-01-12 09:15:00;67;71;58;28;31;8;0;7;0;10;14
2020-01-12 09:30:00;59;73;56;60;38;21;7;19;0;11;15
2020-01-12 09:45:00;72;88;69;48;32;17;4;20;0;11;17
2020-01-12 10:00:00;78;95;57;59;45;14;4;24;0;14;12
2020-01-12 10:15:00;75;87;61;61;33;13;6;23;0;16;15
2020-01-12 10:30:00;84;98;67;55;39;11;7;33;0;12;14
2020-01-12 10:45:00;81;95;65;73;54;15;6;18;0;18;18
2020-01-12 11:00:00;97;117;85;69;55;19;6;34;0;9;18
2020-01-12 11:15:00;91;118;87;84;59;14;9;31;0;9;16
2020-01-12 11:30:00;82;103;72;72;66;18;7;41;0;21;18
2020-01-12 11:45:00;85;125;90;81;63;17;9;45;0;23;24
2020-01-12 12:00:00;70;91;75;78;60;15;4;49;0;21;15
2020-01-12 12:15:00;97;130;116;80;52;15;9;45;0;18;23
2020-01-12 12:30:00;73;103;96;101;64;44;11;41;0;23;26
2020-01-12 12:45:00;93;124;113;113;93;27;7;42;0;24;24
2020-01-12 13:00:00;91;116;108;74;64;16;6;37;0;20;15
2020-01-12 13:15:00;99;124;101;80;68;24;14;44;0;29;23
2020-01-12 13:30:00;92;131;91;87;69;23;10;47;0;27;21
2020-01-12 13:45:00;96;127;102;108;88;23;12;27;0;31;22
2020-01-12 14:00:00;104;134;96;93;70;24;10;41;0;25;21
2020-01-12 14:15:00;102;123;96;106;66;19;5;41;0;28;27
2020-01-12 14:30:00;94;129;100;104;71;22;10;49;0;21;26
2020-01-12 14:45:00;94;122;89;106;81;37;14;44;0;30;33
2020-01-12 15:00:00;79;106;70;86;64;17;21;33;0;19;21
2020-01-12 15:15:00;78;100;72;88;60;18;7;40;0;23;21
2020-01-12 15:30:00;87;125;77;80;59;34;13;44;0;19;16
2020-01-12 15:45:00;94;114;84;98;73;17;8;43;0;24;16
2020-01-12 16:00:00;110;149;70;86;56;18;9;40;0;22;19
2020-01-12 16:15:00;84;125;91;100;74;23;13;44;0;28;27
2020-01-12 16:30:00;86;125;88;197;131;25;10;57;0;29;34
2020-01-12 16:45:00;105;144;82;193;133;26;20;68;0;24;26
2020-01-12 17:00:00;99;133;91;124;115;22;37;59;0;25;26
2020-01-12 17:15:00;89;131;72;139;86;23;15;47;0;22;26
2020-01-12 17:30:00;91;135;73;106;65;20;8;37;0;21;22
2020-01-12 17:45:00;85;130;89;116;96;29;33;39;0;24;26
2020-01-12 18:00:00;64;93;54;98;62;21;14;40;0;19;20
2020-01-12 18:15:00;69;110;56;105;67;21;15;40;0;15;14
2020-01-12 18:30:00;72;105;65;93;61;22;12;41;0;30;25
2020-01-12 18:45:00;78;105;68;87;67;23;11;28;0;22;25
2020-01-12 19:00:00;81;103;76;81;70;18;5;27;0;20;11
2020-01-12 19:15:00;70;90;49;84;62;20;9;37;0;19;12
2020-01-12 19:30:00;74;101;57;74;53;6;6;26;0;19;18
2020-01-12 19:45:00;57;80;38;62;59;43;47;29;0;16;17
2020-01-12 20:00:00;78;93;60;65;43;13;5;27;0;18;13
2020-01-12 20:15:00;62;81;47;67;39;17;5;30;0;16;7
2020-01-12 20:30:00;66;88;50;56;41;12;1;21;0;14;17
2020-01-12 20:45:00;62;83;38;66;36;23;11;18;0;10;7
2020-01-12 21:00:00;45;59;25;45;29;3;2;15;0;11;9
2020-01-12 21:15:00;42;60;37;54;37;7;2;30;0;13;6
2020-01-12 21:30:00;40;50;41;53;28;7;2;14;0;9;5
2020-01-12 21:45:00;30;40;23;51;24;6;3;16;0;11;14
2020-01-12 22:00:00;40;59;29;32;21;2;2;10;0;14;3
2020-01-12 22:15:00;30;43;27;52;24;4;3;22;0;5;8
2020-01-12 22:30:00;27;45;19;30;18;3;4;16;0;4;4
2020-01-12 22:45:00;25;35;21;35;13;3;5;8;0;8;6
2020-01-12 23:00:00;19;27;14;22;12;2;3;8;0;6;2
2020-01-12 23:15:00;19;23;12;23;6;3;3;5;0;4;1
2020-01-12 23:30:00;12;14;14;17;10;1;0;4;0;4;3
