DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-02-08 00:00:00;31;36;25;2;6;30;2;3;5;5;5;5;0;0;0;0
2020-02-08 00:15:00;30;40;29;4;7;39;2;4;7;8;9;9;0;0;0;0
2020-02-08 00:30:00;16;40;28;3;9;44;2;4;14;13;12;13;0;0;0;0
2020-02-08 00:45:00;31;43;32;5;6;42;0;2;6;5;3;5;0;0;0;0
2020-02-08 01:00:00;28;25;20;1;6;21;0;4;5;4;6;5;0;0;0;2
2020-02-08 01:15:00;23;17;14;1;6;19;1;6;8;9;6;8;0;0;0;0
2020-02-08 01:30:00;15;30;20;2;0;25;0;1;4;4;3;3;0;0;1;0
2020-02-08 01:45:00;28;13;12;1;6;13;0;0;0;0;0;0;0;0;0;0
2020-02-08 02:00:00;12;11;14;1;4;17;1;3;4;5;4;4;0;0;0;0
2020-02-08 02:15:00;17;9;9;0;4;12;1;4;4;4;3;4;0;0;0;0
2020-02-08 02:30:00;21;13;9;1;0;10;0;0;1;1;1;1;0;0;0;0
2020-02-08 02:45:00;6;17;15;1;3;18;0;0;4;3;3;3;0;0;0;0
2020-02-08 03:00:00;14;12;9;0;3;12;0;0;2;2;2;2;0;0;0;0
2020-02-08 03:15:00;10;11;10;0;4;13;1;2;2;4;2;2;0;0;0;0
2020-02-08 03:30:00;11;19;14;1;5;21;0;0;3;3;4;4;0;0;0;0
2020-02-08 03:45:00;7;5;6;1;4;5;0;1;2;2;1;1;0;0;0;0
2020-02-08 04:00:00;6;14;9;0;8;16;0;1;3;3;4;3;0;0;0;0
2020-02-08 04:15:00;8;5;7;0;6;8;0;4;4;4;3;4;0;0;0;0
2020-02-08 04:30:00;9;7;5;1;3;4;0;1;5;6;4;5;0;0;0;0
2020-02-08 04:45:00;11;10;11;0;2;10;0;2;2;2;1;2;0;0;0;0
2020-02-08 05:00:00;18;10;10;2;3;10;1;1;0;0;0;0;0;0;0;0
2020-02-08 05:15:00;16;13;14;3;9;15;0;2;3;2;2;2;0;0;0;0
2020-02-08 05:30:00;20;26;26;3;14;25;0;9;8;7;7;7;0;0;0;0
2020-02-08 05:45:00;23;28;26;4;7;28;0;2;5;6;5;6;0;0;0;0
2020-02-08 06:00:00;26;26;22;8;17;20;2;8;6;6;7;7;2;0;0;0
2020-02-08 06:15:00;33;17;15;4;18;16;2;6;7;7;9;9;0;0;0;0
2020-02-08 06:30:00;30;30;24;11;9;26;0;4;8;8;9;9;0;0;0;0
2020-02-08 06:45:00;26;30;27;10;4;31;5;11;12;12;14;13;2;0;0;0
2020-02-08 07:00:00;29;32;26;8;12;33;1;7;10;10;9;12;0;0;0;0
2020-02-08 07:15:00;47;34;27;10;12;34;1;12;16;15;11;13;0;0;1;0
2020-02-08 07:30:00;65;40;34;8;25;39;4;11;25;26;25;24;0;0;0;0
2020-02-08 07:45:00;50;57;47;11;22;51;4;25;31;32;29;30;0;0;0;0
2020-02-08 08:00:00;64;66;52;19;18;56;2;20;18;16;13;13;0;0;0;0
2020-02-08 08:15:00;76;57;46;14;27;48;7;26;19;22;21;21;0;0;0;0
2020-02-08 08:30:00;99;59;44;15;28;56;1;24;29;27;26;26;0;0;0;0
2020-02-08 08:45:00;80;85;54;24;29;72;4;42;32;31;30;31;23;0;0;11
