DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2019-09-06 00:00:00;0;1;0;15;5;3;3;6;7;1;1
2019-09-06 00:15:00;0;3;1;11;14;5;9;6;8;1;1
2019-09-06 00:30:00;0;0;0;6;7;1;3;4;9;6;7
2019-09-06 00:45:00;0;2;0;6;5;1;2;8;5;0;0
2019-09-06 01:00:00;1;0;0;10;4;1;0;8;6;0;0
2019-09-06 01:15:00;0;1;0;5;3;1;3;5;8;3;2
2019-09-06 01:30:00;0;2;0;2;1;0;3;1;2;1;1
2019-09-06 01:45:00;1;2;0;2;1;0;1;4;5;2;2
2019-09-06 02:00:00;1;0;0;4;3;0;0;0;1;0;0
2019-09-06 02:15:00;1;3;0;6;3;0;2;2;1;0;0
2019-09-06 02:30:00;0;2;0;3;0;0;1;3;3;1;1
2019-09-06 02:45:00;1;1;0;1;2;2;0;3;0;0;0
2019-09-06 03:00:00;0;0;0;5;4;1;1;3;2;0;0
2019-09-06 03:15:00;0;1;0;2;4;2;4;2;2;0;0
2019-09-06 03:30:00;1;1;0;3;3;1;0;1;4;2;2
2019-09-06 03:45:00;0;0;0;5;3;1;0;5;4;1;1
2019-09-06 04:00:00;0;0;0;3;2;1;0;2;3;1;1
2019-09-06 04:15:00;1;0;0;7;8;5;0;13;6;0;0
2019-09-06 04:30:00;0;2;0;7;3;0;4;6;5;3;3
2019-09-06 04:45:00;2;3;1;9;9;2;1;12;9;2;3
2019-09-06 05:00:00;1;3;0;10;12;4;4;25;20;5;3
2019-09-06 05:15:00;1;15;2;23;10;5;8;38;35;14;11
2019-09-06 05:30:00;3;17;2;24;19;8;9;44;53;17;15
2019-09-06 05:45:00;2;13;2;37;17;4;5;68;61;26;24
2019-09-06 06:00:00;3;15;4;37;29;4;8;50;49;12;12
2019-09-06 06:15:00;2;29;3;50;20;5;8;57;79;20;15
2019-09-06 06:30:00;8;35;5;42;29;9;16;111;109;18;14
2019-09-06 06:45:00;12;56;9;55;38;11;18;105;120;28;21
2019-09-06 07:00:00;8;34;9;75;32;4;12;98;129;28;24
2019-09-06 07:15:00;7;31;10;60;46;9;32;106;123;18;20
2019-09-06 07:30:00;11;105;4;77;42;8;32;85;107;24;22
2019-09-06 07:45:00;11;34;4;70;46;11;36;102;121;30;31
2019-09-06 08:00:00;11;29;8;78;45;9;31;84;89;16;14
2019-09-06 08:15:00;6;41;7;79;59;16;21;91;100;19;17
