DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-01-02 00:00:00;4;2;1;1;0;0;0;0
2020-01-02 00:15:00;8;1;1;0;0;0;0;0
2020-01-02 00:30:00;4;5;1;0;0;0;0;0
2020-01-02 00:45:00;6;1;0;0;0;0;0;0
2020-01-02 01:00:00;2;5;0;0;0;0;0;0
2020-01-02 01:15:00;4;1;4;2;0;0;0;0
2020-01-02 01:30:00;1;2;1;0;0;0;0;0
2020-01-02 01:45:00;1;7;0;0;0;0;0;0
2020-01-02 02:00:00;0;2;0;1;0;0;0;0
2020-01-02 02:15:00;1;5;2;1;0;0;0;0
2020-01-02 02:30:00;1;1;0;0;0;0;0;0
2020-01-02 02:45:00;2;1;1;1;0;0;0;0
2020-01-02 03:00:00;2;2;2;1;0;0;0;0
2020-01-02 03:15:00;0;2;1;0;0;0;0;0
2020-01-02 03:30:00;1;1;1;1;0;0;0;0
2020-01-02 03:45:00;4;4;1;1;0;0;0;0
2020-01-02 04:00:00;2;0;1;1;0;0;0;0
2020-01-02 04:15:00;2;4;0;2;0;0;0;0
2020-01-02 04:30:00;10;2;1;1;0;0;0;0
2020-01-02 04:45:00;6;3;0;0;0;0;0;0
2020-01-02 05:00:00;4;8;1;2;0;0;0;0
2020-01-02 05:15:00;7;6;1;2;0;0;0;0
2020-01-02 05:30:00;5;16;0;0;0;0;0;0
2020-01-02 05:45:00;16;20;0;0;0;0;0;0
2020-01-02 06:00:00;11;12;1;1;0;0;0;0
2020-01-02 06:15:00;9;18;1;2;0;0;0;0
2020-01-02 06:30:00;19;27;1;1;0;0;0;0
2020-01-02 06:45:00;20;25;1;2;0;0;0;0
2020-01-02 07:00:00;22;19;0;0;0;0;0;0
2020-01-02 07:15:00;23;29;1;2;0;0;1;0
2020-01-02 07:30:00;29;16;2;2;0;0;0;0
2020-01-02 07:45:00;22;28;1;1;0;0;0;0
2020-01-02 08:00:00;23;16;1;1;0;0;0;0
2020-01-02 08:15:00;30;28;2;2;0;0;0;0
2020-01-02 08:30:00;26;19;0;0;0;0;0;0
2020-01-02 08:45:00;21;31;1;1;0;0;0;0
2020-01-02 09:00:00;38;29;2;2;0;0;0;0
2020-01-02 09:15:00;29;31;0;2;0;0;0;0
2020-01-02 09:30:00;26;28;2;1;0;0;0;0
2020-01-02 09:45:00;33;46;0;0;0;0;0;0
2020-01-02 10:00:00;34;37;1;1;0;0;0;0
2020-01-02 10:15:00;41;43;2;2;0;0;0;0
2020-01-02 10:30:00;33;35;1;1;0;0;0;0
2020-01-02 10:45:00;33;32;1;1;0;0;0;0
2020-01-02 11:00:00;62;51;2;2;0;0;0;0
2020-01-02 11:15:00;41;41;2;3;0;0;2;0
2020-01-02 11:30:00;38;34;2;2;0;0;4;1
2020-01-02 11:45:00;41;55;3;1;0;0;0;0
2020-01-02 12:00:00;62;33;2;2;0;0;0;0
2020-01-02 12:15:00;59;43;1;2;0;0;3;0
2020-01-02 12:30:00;47;37;5;3;0;0;0;0
2020-01-02 12:45:00;36;45;1;2;0;0;0;0
2020-01-02 13:00:00;54;25;2;0;0;0;0;0
2020-01-02 13:15:00;54;46;2;1;0;0;0;0
2020-01-02 13:30:00;56;44;1;0;0;0;0;0
2020-01-02 13:45:00;41;43;0;1;0;0;0;0
2020-01-02 14:00:00;51;48;2;2;0;0;0;0
2020-01-02 14:15:00;59;48;0;6;0;0;1;0
2020-01-02 14:30:00;52;50;3;3;0;0;2;1
2020-01-02 14:45:00;43;33;0;0;0;0;0;1
