DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-08-22 00:00:00;16;20;0;0;0;24;13;0;0
2020-08-22 00:15:00;34;34;1;2;0;40;28;0;0
2020-08-22 00:30:00;20;17;0;0;0;30;17;0;0
2020-08-22 00:45:00;31;22;2;1;0;34;23;0;0
2020-08-22 01:00:00;17;14;0;0;0;16;10;0;0
2020-08-22 01:15:00;19;19;0;0;0;18;10;0;0
2020-08-22 01:30:00;12;8;0;0;0;17;7;0;0
2020-08-22 01:45:00;14;16;0;0;0;12;11;0;0
2020-08-22 02:00:00;19;7;0;0;1;15;6;0;0
2020-08-22 02:15:00;19;12;0;0;0;9;3;0;0
2020-08-22 02:30:00;10;8;0;0;0;13;6;0;0
2020-08-22 02:45:00;15;6;1;0;0;14;7;0;0
2020-08-22 03:00:00;11;7;0;0;0;7;6;0;0
2020-08-22 03:15:00;9;9;0;0;0;6;9;0;0
2020-08-22 03:30:00;7;10;1;0;0;5;4;0;0
2020-08-22 03:45:00;14;6;1;0;0;5;3;0;0
2020-08-22 04:00:00;12;8;0;0;0;4;4;0;0
2020-08-22 04:15:00;10;13;0;0;1;13;8;0;0
2020-08-22 04:30:00;7;7;1;0;0;9;1;0;0
2020-08-22 04:45:00;5;8;0;0;1;9;5;0;0
2020-08-22 05:00:00;16;13;0;2;1;11;6;0;0
2020-08-22 05:15:00;16;11;1;1;0;25;13;0;0
2020-08-22 05:30:00;15;11;0;0;3;37;20;0;1
2020-08-22 05:45:00;41;19;1;0;1;31;24;0;3
2020-08-22 06:00:00;33;25;1;1;2;21;13;0;0
2020-08-22 06:15:00;30;23;0;0;2;19;12;0;0
2020-08-22 06:30:00;25;18;0;1;1;29;18;0;0
2020-08-22 06:45:00;27;25;2;2;1;26;18;0;0
2020-08-22 07:00:00;21;22;1;1;1;28;21;0;0
2020-08-22 07:15:00;17;19;4;3;5;31;19;0;1
2020-08-22 07:30:00;31;23;2;4;8;26;26;3;2
2020-08-22 07:45:00;51;35;2;6;3;28;25;0;0
2020-08-22 08:00:00;46;38;5;6;5;43;38;2;1
2020-08-22 08:15:00;46;46;7;5;6;47;50;2;0
2020-08-22 08:30:00;48;49;5;6;6;41;50;1;1
2020-08-22 08:45:00;59;51;10;9;11;68;66;0;3
2020-08-22 09:00:00;64;63;6;13;14;59;70;5;1
2020-08-22 09:15:00;63;59;9;13;8;63;70;5;1
2020-08-22 09:30:00;90;73;14;8;10;82;79;7;0
2020-08-22 09:45:00;74;80;10;16;16;76;90;16;5
2020-08-22 10:00:00;94;88;12;23;25;89;106;5;1
2020-08-22 10:15:00;98;98;6;22;18;90;102;1;1
2020-08-22 10:30:00;91;95;16;18;12;75;95;2;1
2020-08-22 10:45:00;77;100;7;15;18;105;96;4;2
2020-08-22 11:00:00;100;104;18;24;21;95;109;4;1
2020-08-22 11:15:00;113;109;9;29;22;106;124;3;4
2020-08-22 11:30:00;100;91;8;27;12;108;113;21;2
2020-08-22 11:45:00;98;120;6;22;16;102;121;26;2
2020-08-22 12:00:00;114;117;9;25;15;104;110;4;3
2020-08-22 12:15:00;111;105;9;27;16;113;116;15;4
2020-08-22 12:30:00;113;115;9;17;15;101;116;39;3
2020-08-22 12:45:00;115;127;10;25;19;111;113;3;4
2020-08-22 13:00:00;109;117;12;20;17;115;125;9;3
2020-08-22 13:15:00;130;117;13;21;16;109;115;3;5
2020-08-22 13:30:00;114;110;18;27;23;119;125;4;2
2020-08-22 13:45:00;120;134;10;30;16;121;138;0;0
2020-08-22 14:00:00;128;134;15;25;16;108;126;0;3
2020-08-22 14:15:00;141;146;13;19;14;115;124;3;4
2020-08-22 14:30:00;127;120;13;20;10;131;125;1;3
2020-08-22 14:45:00;128;127;8;29;14;112;122;1;2
2020-08-22 15:00:00;110;109;9;20;15;93;108;2;1
2020-08-22 15:15:00;100;105;18;30;8;116;116;4;1
2020-08-22 15:30:00;113;130;10;19;17;101;100;17;2
2020-08-22 15:45:00;117;131;12;28;11;118;110;6;1
2020-08-22 16:00:00;110;99;8;21;10;110;105;1;1
2020-08-22 16:15:00;129;149;17;17;5;105;118;1;5
2020-08-22 16:30:00;92;113;8;20;10;107;120;6;2
2020-08-22 16:45:00;123;131;8;17;11;113;111;0;3
2020-08-22 17:00:00;120;119;11;16;6;89;79;1;2
2020-08-22 17:15:00;111;140;5;10;14;111;109;17;2
2020-08-22 17:30:00;119;142;6;13;9;104;97;5;2
2020-08-22 17:45:00;117;119;13;17;7;106;90;1;6
2020-08-22 18:00:00;103;93;12;10;9;88;96;1;3
2020-08-22 18:15:00;101;109;3;19;8;100;108;22;4
2020-08-22 18:30:00;89;99;3;17;7;93;92;2;1
2020-08-22 18:45:00;96;108;5;12;1;82;82;7;3
2020-08-22 19:00:00;84;96;2;11;1;78;74;8;27
2020-08-22 19:15:00;81;94;5;11;2;73;91;2;5
2020-08-22 19:30:00;92;93;2;5;4;69;75;0;1
2020-08-22 19:45:00;79;78;3;4;2;73;55;25;1
2020-08-22 20:00:00;95;104;3;4;3;82;64;3;1
2020-08-22 20:15:00;93;99;3;3;1;76;64;2;3
2020-08-22 20:30:00;66;52;1;2;1;61;57;0;3
2020-08-22 20:45:00;69;55;1;2;0;63;62;0;2
2020-08-22 21:00:00;57;51;3;1;2;51;48;0;2
2020-08-22 21:15:00;52;60;3;3;0;49;44;0;5
2020-08-22 21:30:00;48;33;1;0;0;46;34;0;0
2020-08-22 21:45:00;50;56;0;1;1;42;35;0;1
2020-08-22 22:00:00;32;42;2;2;0;45;32;0;0
2020-08-22 22:15:00;60;50;1;3;1;35;26;0;1
2020-08-22 22:30:00;36;36;0;0;0;33;32;0;0
2020-08-22 22:45:00;38;29;1;1;0;40;27;2;3
2020-08-22 23:00:00;36;31;1;1;0;34;27;0;1
2020-08-22 23:15:00;40;34;0;2;1;40;41;0;0
2020-08-22 23:30:00;28;23;0;3;0;27;20;0;2
2020-08-22 23:45:00;32;26;1;1;0;28;18;0;1
