DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2019-08-28 00:00:00;7;17;3;3;1;7;8
2019-08-28 00:15:00;6;28;12;1;1;8;13
2019-08-28 00:30:00;10;18;2;0;2;5;7
2019-08-28 00:45:00;3;9;3;5;1;6;8
2019-08-28 01:00:00;5;14;2;2;1;5;8
2019-08-28 01:15:00;10;16;6;3;0;6;8
2019-08-28 01:30:00;3;13;3;1;0;7;11
2019-08-28 01:45:00;3;6;1;2;1;7;1
2019-08-28 02:00:00;3;8;3;3;0;4;8
2019-08-28 02:15:00;3;12;1;1;0;6;5
2019-08-28 02:30:00;2;6;2;1;0;4;8
2019-08-28 02:45:00;2;9;3;1;0;7;8
2019-08-28 03:00:00;2;9;0;0;0;8;7
2019-08-28 03:15:00;3;8;2;1;0;7;6
2019-08-28 03:30:00;1;4;0;4;1;4;4
2019-08-28 03:45:00;4;8;1;4;3;2;4
2019-08-28 04:00:00;6;8;0;5;3;11;11
2019-08-28 04:15:00;5;15;4;1;1;8;9
2019-08-28 04:30:00;5;8;3;6;1;9;7
2019-08-28 04:45:00;12;17;2;10;2;13;15
2019-08-28 05:00:00;20;34;4;9;6;11;23
2019-08-28 05:15:00;58;76;12;17;3;18;33
2019-08-28 05:30:00;79;122;21;24;16;24;42
2019-08-28 05:45:00;66;108;15;14;13;34;48
2019-08-28 06:00:00;46;93;14;19;13;57;64
2019-08-28 06:15:00;82;135;27;32;19;50;70
2019-08-28 06:30:00;124;206;42;56;30;49;92
2019-08-28 06:45:00;102;157;28;62;23;55;60
2019-08-28 07:00:00;104;178;40;57;43;56;72
2019-08-28 07:15:00;119;185;54;59;22;74;82
2019-08-28 07:30:00;125;212;75;60;28;73;90
2019-08-28 07:45:00;107;180;49;63;32;68;93
2019-08-28 08:00:00;110;193;65;58;24;67;86
2019-08-28 08:15:00;112;182;47;63;23;70;86
2019-08-28 08:30:00;91;172;40;73;25;79;99
2019-08-28 08:45:00;76;156;41;45;26;67;98
2019-08-28 09:00:00;77;155;56;50;19;66;75
2019-08-28 09:15:00;63;162;42;45;16;81;97
2019-08-28 09:30:00;78;173;47;53;29;85;95
2019-08-28 09:45:00;66;168;56;49;16;76;84
2019-08-28 10:00:00;77;162;42;49;18;73;84
2019-08-28 10:15:00;72;191;60;47;17;84;85
2019-08-28 10:30:00;75;158;54;58;17;87;100
2019-08-28 10:45:00;57;164;46;46;25;92;96
2019-08-28 11:00:00;55;166;60;49;22;79;91
2019-08-28 11:15:00;59;155;49;53;25;93;100
2019-08-28 11:30:00;64;165;60;48;24;85;107
2019-08-28 11:45:00;72;152;52;42;14;99;104
2019-08-28 12:00:00;68;189;53;46;14;92;104
2019-08-28 12:15:00;57;180;56;42;17;70;80
2019-08-28 12:30:00;58;170;53;41;18;102;103
2019-08-28 12:45:00;54;167;50;39;15;86;103
2019-08-28 13:00:00;86;188;58;57;15;94;123
2019-08-28 13:15:00;79;182;68;42;13;104;115
2019-08-28 13:30:00;90;182;69;63;16;105;117
2019-08-28 13:45:00;82;161;52;43;13;86;98
2019-08-28 14:00:00;68;173;55;45;17;112;114
2019-08-28 14:15:00;61;176;56;62;16;112;116
2019-08-28 14:30:00;82;191;60;46;12;110;133
2019-08-28 14:45:00;63;162;51;43;25;102;107
2019-08-28 15:00:00;50;143;55;39;12;107;116
2019-08-28 15:15:00;72;211;71;53;21;117;132
2019-08-28 15:30:00;65;197;82;54;14;125;138
2019-08-28 15:45:00;82;188;71;45;15;120;122
2019-08-28 16:00:00;72;197;84;53;16;117;133
2019-08-28 16:15:00;87;201;72;77;13;133;130
2019-08-28 16:30:00;85;212;82;63;18;132;130
2019-08-28 16:45:00;76;173;65;52;16;140;152
2019-08-28 17:00:00;101;186;89;50;18;114;123
2019-08-28 17:15:00;105;169;85;61;18;170;174
2019-08-28 17:30:00;87;197;70;42;13;124;144
2019-08-28 17:45:00;80;172;74;36;18;123;135
2019-08-28 18:00:00;79;178;71;48;18;108;122
2019-08-28 18:15:00;76;186;70;44;10;118;142
2019-08-28 18:30:00;79;161;52;46;17;96;103
2019-08-28 18:45:00;76;154;40;50;14;97;104
2019-08-28 19:00:00;48;121;44;41;14;82;92
2019-08-28 19:15:00;62;168;56;35;17;89;90
2019-08-28 19:30:00;68;152;65;32;13;77;78
2019-08-28 19:45:00;58;115;39;34;6;70;75
2019-08-28 20:00:00;49;121;49;32;14;87;100
2019-08-28 20:15:00;54;121;36;34;14;72;88
2019-08-28 20:30:00;53;126;46;32;15;59;60
2019-08-28 20:45:00;49;111;36;23;9;49;61
2019-08-28 21:00:00;50;106;34;13;6;53;54
2019-08-28 21:15:00;70;116;29;21;12;43;55
2019-08-28 21:30:00;44;83;29;26;12;38;39
2019-08-28 21:45:00;42;94;27;7;6;51;53
2019-08-28 22:00:00;22;71;24;11;3;68;75
2019-08-28 22:15:00;40;104;26;14;2;44;40
2019-08-28 22:30:00;29;72;16;12;6;32;38
2019-08-28 22:45:00;30;72;23;7;1;38;42
2019-08-28 23:00:00;13;52;15;4;1;28;26
2019-08-28 23:15:00;12;35;11;4;1;19;19
2019-08-28 23:30:00;19;38;13;5;3;16;13
2019-08-28 23:45:00;9;37;13;5;2;16;14
