DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-05-15 00:00:00;12;7;11;3;1;3;2
2020-05-15 00:15:00;17;11;16;6;5;9;5
2020-05-15 00:30:00;12;3;10;2;3;6;0
2020-05-15 00:45:00;9;2;7;3;2;4;4
2020-05-15 01:00:00;15;9;4;4;2;2;1
2020-05-15 01:15:00;5;3;10;0;2;0;3
2020-05-15 01:30:00;10;6;8;2;6;3;2
2020-05-15 01:45:00;7;3;11;2;4;4;1
2020-05-15 02:00:00;3;2;6;3;4;4;4
2020-05-15 02:15:00;9;1;8;5;4;4;2
2020-05-15 02:30:00;4;0;5;2;3;4;5
2020-05-15 02:45:00;5;3;8;0;4;4;5
2020-05-15 03:00:00;11;2;4;0;0;6;4
2020-05-15 03:15:00;7;2;5;1;5;5;4
2020-05-15 03:30:00;9;3;6;2;3;6;5
2020-05-15 03:45:00;5;1;7;1;2;2;4
2020-05-15 04:00:00;2;2;5;3;3;3;6
2020-05-15 04:15:00;6;7;14;1;5;5;2
2020-05-15 04:30:00;11;6;11;2;2;0;1
2020-05-15 04:45:00;18;10;35;3;4;0;0
2020-05-15 05:00:00;24;20;55;19;1;2;0
2020-05-15 05:15:00;46;36;81;32;9;1;1
2020-05-15 05:30:00;35;21;108;55;4;0;0
2020-05-15 05:45:00;41;24;99;53;5;1;0
2020-05-15 06:00:00;54;28;69;34;4;0;1
2020-05-15 06:15:00;69;34;112;42;6;0;0
2020-05-15 06:30:00;86;38;136;63;4;0;0
2020-05-15 06:45:00;99;50;147;78;8;0;0
2020-05-15 07:00:00;110;47;128;69;10;1;0
2020-05-15 07:15:00;141;79;118;66;9;0;1
2020-05-15 07:30:00;163;81;136;77;15;1;1
2020-05-15 07:45:00;157;94;160;93;14;3;1
2020-05-15 08:00:00;116;74;125;66;7;1;1
2020-05-15 08:15:00;116;63;123;65;8;1;0
2020-05-15 08:30:00;129;72;126;73;8;0;0
2020-05-15 08:45:00;114;86;132;66;13;2;0
2020-05-15 09:00:00;91;58;108;55;13;3;0
2020-05-15 09:15:00;114;75;130;59;9;1;2
2020-05-15 09:30:00;117;78;142;74;4;0;2
2020-05-15 09:45:00;140;87;137;77;8;0;0
2020-05-15 10:00:00;112;81;155;81;14;3;0
2020-05-15 10:15:00;138;81;154;88;11;1;2
2020-05-15 10:30:00;135;89;155;60;10;1;1
2020-05-15 10:45:00;125;107;143;82;9;4;3
2020-05-15 11:00:00;152;117;169;81;15;3;1
2020-05-15 11:15:00;158;95;166;101;10;3;1
2020-05-15 11:30:00;143;91;167;91;8;1;1
2020-05-15 11:45:00;168;110;146;92;9;3;3
2020-05-15 12:00:00;164;110;166;93;11;3;2
2020-05-15 12:15:00;170;115;163;82;15;6;3
2020-05-15 12:30:00;169;122;174;100;16;8;3
2020-05-15 12:45:00;164;109;183;104;11;4;2
2020-05-15 13:00:00;178;116;191;111;12;2;2
2020-05-15 13:15:00;149;105;164;103;8;5;2
2020-05-15 13:30:00;164;123;172;107;11;3;3
2020-05-15 13:45:00;195;139;172;110;17;4;1
2020-05-15 14:00:00;139;111;145;87;6;5;9
2020-05-15 14:15:00;100;78;103;67;7;4;1
2020-05-15 14:30:00;181;126;175;105;15;6;2
2020-05-15 14:45:00;164;135;173;110;14;3;3
2020-05-15 15:00:00;199;117;188;111;9;7;5
2020-05-15 15:15:00;160;137;177;85;9;3;2
2020-05-15 15:30:00;170;118;187;109;10;2;4
2020-05-15 15:45:00;165;135;180;89;11;3;1
2020-05-15 16:00:00;169;114;187;100;12;3;2
2020-05-15 16:15:00;160;114;175;104;8;0;2
2020-05-15 16:30:00;139;123;166;98;10;0;5
2020-05-15 16:45:00;156;124;173;93;16;2;0
2020-05-15 17:00:00;147;128;182;84;4;3;1
2020-05-15 17:15:00;136;98;164;89;7;1;2
2020-05-15 17:30:00;35;31;56;28;4;0;1
2020-05-15 17:45:00;
2020-05-15 18:00:00;
2020-05-15 18:15:00;
2020-05-15 18:30:00;
2020-05-15 18:45:00;88;88;114;59;6;2;1
2020-05-15 19:00:00;109;91;126;55;11;3;3
2020-05-15 19:15:00;107;86;113;54;7;3;1
2020-05-15 19:30:00;87;73;121;32;13;2;2
2020-05-15 19:45:00;87;59;94;50;4;0;2
2020-05-15 20:00:00;79;39;96;41;3;2;2
2020-05-15 20:15:00;87;59;101;35;8;3;1
2020-05-15 20:30:00;55;51;81;30;4;2;1
2020-05-15 20:45:00;67;40;84;28;4;1;3
2020-05-15 21:00:00;58;44;79;29;3;0;2
2020-05-15 21:15:00;59;50;83;29;4;1;1
2020-05-15 21:30:00;49;39;63;26;5;0;0
2020-05-15 21:45:00;51;39;52;17;1;0;2
2020-05-15 22:00:00;40;38;56;16;6;4;4
2020-05-15 22:15:00;41;31;59;12;6;3;3
2020-05-15 22:30:00;39;18;32;13;0;1;2
2020-05-15 22:45:00;28;22;39;15;0;1;0
2020-05-15 23:00:00;32;15;38;11;3;3;1
2020-05-15 23:15:00;22;27;36;13;2;1;2
2020-05-15 23:30:00;32;20;33;9;4;2;0
2020-05-15 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
