DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-05-22 00:00:00;10;9;15;5;0;0;0
2020-05-22 00:15:00;21;11;14;5;1;0;0
2020-05-22 00:30:00;10;10;30;3;0;0;0
2020-05-22 00:45:00;9;8;15;5;0;0;0
2020-05-22 01:00:00;7;7;6;2;0;0;0
2020-05-22 01:15:00;6;7;12;1;0;0;0
2020-05-22 01:30:00;4;7;10;1;0;0;0
2020-05-22 01:45:00;5;8;15;6;0;0;0
2020-05-22 02:00:00;1;3;7;2;2;0;0
2020-05-22 02:15:00;2;2;11;2;0;0;0
2020-05-22 02:30:00;4;1;5;1;0;0;1
2020-05-22 02:45:00;4;1;5;1;0;1;0
2020-05-22 03:00:00;3;0;9;0;1;1;1
2020-05-22 03:15:00;2;6;5;2;1;1;0
2020-05-22 03:30:00;1;1;5;1;0;0;0
2020-05-22 03:45:00;9;3;8;1;0;0;0
2020-05-22 04:00:00;3;6;5;2;0;0;0
2020-05-22 04:15:00;4;3;15;2;1;0;1
2020-05-22 04:30:00;8;4;14;0;0;0;0
2020-05-22 04:45:00;8;5;20;5;1;0;0
2020-05-22 05:00:00;13;10;23;4;1;0;0
2020-05-22 05:15:00;21;6;36;6;0;0;0
2020-05-22 05:30:00;36;8;35;13;2;0;0
2020-05-22 05:45:00;26;17;44;17;2;0;0
2020-05-22 06:00:00;29;13;25;15;2;0;0
2020-05-22 06:15:00;50;25;46;12;0;0;0
2020-05-22 06:30:00;45;17;80;20;3;0;0
2020-05-22 06:45:00;53;18;38;20;2;0;1
2020-05-22 07:00:00;97;50;97;30;8;2;0
2020-05-22 07:15:00;117;56;95;45;7;1;0
2020-05-22 07:30:00;118;68;104;48;9;0;3
2020-05-22 07:45:00;99;71;118;71;14;1;0
2020-05-22 08:00:00;103;57;111;67;7;0;1
2020-05-22 08:15:00;87;76;111;50;8;2;2
2020-05-22 08:30:00;123;83;128;77;15;3;0
2020-05-22 08:45:00;112;86;122;70;12;2;0
2020-05-22 09:00:00;106;57;128;69;11;2;0
2020-05-22 09:15:00;130;91;150;83;7;3;3
2020-05-22 09:30:00;150;95;156;87;6;2;0
2020-05-22 09:45:00;150;110;200;103;9;1;1
2020-05-22 10:00:00;131;90;140;92;6;2;1
2020-05-22 10:15:00;143;99;175;95;7;1;1
2020-05-22 10:30:00;141;114;173;108;8;2;1
2020-05-22 10:45:00;157;133;199;117;9;3;3
2020-05-22 11:00:00;160;117;180;104;4;1;0
2020-05-22 11:15:00;143;138;197;93;15;0;0
2020-05-22 11:30:00;167;129;187;100;15;1;0
2020-05-22 11:45:00;161;108;178;110;13;3;2
2020-05-22 12:00:00;162;118;194;121;12;5;0
2020-05-22 12:15:00;156;122;191;97;8;3;3
2020-05-22 12:30:00;194;118;192;109;9;2;3
2020-05-22 12:45:00;157;142;190;115;13;4;3
2020-05-22 13:00:00;155;125;194;119;16;1;2
2020-05-22 13:15:00;164;132;199;117;7;3;2
2020-05-22 13:30:00;181;95;188;118;4;5;3
2020-05-22 13:45:00;178;122;192;120;12;1;2
2020-05-22 14:00:00;159;121;172;102;11;5;6
2020-05-22 14:15:00;177;124;173;105;12;5;2
2020-05-22 14:30:00;166;109;165;104;8;3;1
2020-05-22 14:45:00;177;130;169;93;12;3;2
2020-05-22 15:00:00;165;100;167;97;7;3;3
2020-05-22 15:15:00;173;124;154;104;8;1;2
2020-05-22 15:30:00;151;123;174;101;12;2;3
2020-05-22 15:45:00;155;127;166;91;10;0;2
2020-05-22 16:00:00;159;103;160;89;11;2;3
2020-05-22 16:15:00;157;122;170;92;7;2;2
2020-05-22 16:30:00;171;133;167;106;6;1;1
2020-05-22 16:45:00;161;110;156;91;16;1;1
2020-05-22 17:00:00;159;124;170;84;11;7;3
2020-05-22 17:15:00;180;113;172;94;8;3;1
2020-05-22 17:30:00;138;96;158;69;5;1;5
2020-05-22 17:45:00;152;119;144;90;11;2;2
2020-05-22 18:00:00;143;104;159;74;12;2;4
2020-05-22 18:15:00;145;79;126;63;8;7;2
2020-05-22 18:30:00;120;95;141;60;8;5;4
2020-05-22 18:45:00;117;74;156;80;9;4;4
2020-05-22 19:00:00;95;88;122;47;9;4;3
2020-05-22 19:15:00;104;75;101;44;7;2;1
2020-05-22 19:30:00;81;50;109;53;3;2;1
2020-05-22 19:45:00;88;57;92;39;4;1;1
2020-05-22 20:00:00;81;58;102;58;5;2;0
2020-05-22 20:15:00;95;51;107;55;5;1;2
2020-05-22 20:30:00;63;38;77;30;4;1;2
2020-05-22 20:45:00;66;39;87;38;7;1;0
2020-05-22 21:00:00;57;50;67;25;2;2;2
2020-05-22 21:15:00;48;33;65;28;2;0;0
2020-05-22 21:30:00;57;36;54;23;5;0;0
2020-05-22 21:45:00;57;29;57;33;6;0;2
2020-05-22 22:00:00;32;33;55;17;4;4;5
2020-05-22 22:15:00;49;29;49;29;3;1;0
2020-05-22 22:30:00;39;24;47;15;2;0;4
2020-05-22 22:45:00;32;16;46;11;0;1;1
2020-05-22 23:00:00;34;8;40;15;0;3;7
2020-05-22 23:15:00;27;12;32;20;4;2;0
2020-05-22 23:30:00;23;15;36;10;4;2;1
2020-05-22 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
