DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-01-10 00:00:00;7;2;2;2;2;9;6;4;4;3;4;0;2
2020-01-10 00:15:00;9;2;0;3;2;9;12;6;8;10;6;2;0
2020-01-10 00:30:00;9;3;3;4;3;12;9;6;6;8;7;1;3
2020-01-10 00:45:00;7;3;0;0;2;4;4;2;1;11;9;2;0
2020-01-10 01:00:00;5;5;0;0;4;7;3;0;0;0;2;0;0
2020-01-10 01:15:00;3;1;0;1;2;6;7;1;2;6;3;1;0
2020-01-10 01:30:00;4;3;2;2;4;12;9;1;1;1;1;0;1
2020-01-10 01:45:00;2;0;0;2;0;4;5;2;0;1;2;1;0
2020-01-10 02:00:00;3;0;1;0;2;9;5;0;1;3;1;1;1
2020-01-10 02:15:00;3;2;0;0;0;9;9;0;0;2;3;0;0
2020-01-10 02:30:00;3;1;1;2;3;7;10;4;0;4;5;2;1
2020-01-10 02:45:00;5;1;0;1;2;5;8;3;0;5;6;2;0
2020-01-10 03:00:00;9;2;1;3;3;3;4;1;1;5;4;0;1
2020-01-10 03:15:00;5;1;1;0;1;9;5;1;1;1;2;0;1
2020-01-10 03:30:00;6;1;1;2;4;11;7;2;2;1;3;2;1
2020-01-10 03:45:00;2;1;3;0;4;8;7;2;1;2;2;0;3
2020-01-10 04:00:00;4;1;1;3;2;11;10;4;0;1;3;0;1
2020-01-10 04:15:00;7;1;1;6;3;12;7;4;1;1;1;0;1
2020-01-10 04:30:00;10;3;1;2;6;20;16;3;0;0;0;0;1
2020-01-10 04:45:00;16;1;1;5;6;25;16;7;4;2;1;0;1
2020-01-10 05:00:00;16;8;2;11;13;21;23;14;2;4;2;0;2
2020-01-10 05:15:00;25;18;7;13;17;32;26;11;2;2;3;3;7
2020-01-10 05:30:00;23;24;8;20;29;38;44;18;11;5;2;0;8
2020-01-10 05:45:00;33;21;8;22;30;56;62;24;14;13;12;3;8
2020-01-10 06:00:00;33;30;6;18;25;36;39;12;9;9;7;2;8
2020-01-10 06:15:00;41;42;13;38;44;45;39;26;17;10;8;1;10
2020-01-10 06:30:00;50;37;15;44;46;72;74;46;22;18;11;3;13
2020-01-10 06:45:00;57;42;14;56;45;81;111;66;50;30;15;7;15
2020-01-10 07:00:00;64;60;16;49;58;73;88;48;35;32;15;7;14
2020-01-10 07:15:00;60;67;18;47;52;88;101;66;47;29;20;6;17
2020-01-10 07:30:00;57;55;20;103;53;89;104;81;48;32;28;9;20
2020-01-10 07:45:00;41;44;22;95;63;93;131;94;79;48;20;8;20
2020-01-10 08:00:00;47;43;21;102;49;83;115;71;50;43;25;11;21
2020-01-10 08:15:00;57;47;12;84;44;78;120;87;72;58;36;13;5
2020-01-10 08:30:00;64;45;14;69;37;83;93;81;56;46;34;16;12
2020-01-10 08:45:00;49;40;15;69;40;74;96;67;48;49;37;11;14
2020-01-10 09:00:00;65;50;14;76;36;79;82;62;48;47;37;11;13
