DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2019-08-29 00:00:00;11;22;4;6;5;10;10;8
2019-08-29 00:15:00;10;8;3;7;6;16;15;5
2019-08-29 00:30:00;5;9;3;6;4;11;10;12
2019-08-29 00:45:00;8;8;2;3;3;7;12;11
2019-08-29 01:00:00;2;8;3;4;3;6;5;5
2019-08-29 01:15:00;3;6;4;2;2;5;14;10
2019-08-29 01:30:00;1;9;8;3;4;5;8;3
2019-08-29 01:45:00;7;6;6;0;0;2;8;3
2019-08-29 02:00:00;5;4;5;3;2;4;3;1
2019-08-29 02:15:00;3;11;4;1;2;3;2;6
2019-08-29 02:30:00;8;5;3;3;2;8;3;0
2019-08-29 02:45:00;1;2;1;5;3;5;5;3
2019-08-29 03:00:00;4;5;3;4;1;4;6;3
2019-08-29 03:15:00;5;7;3;3;2;5;8;4
2019-08-29 03:30:00;4;2;0;4;3;10;3;0
2019-08-29 03:45:00;8;6;2;5;3;10;7;2
2019-08-29 04:00:00;5;4;2;1;1;3;9;3
2019-08-29 04:15:00;9;11;6;7;5;12;14;6
2019-08-29 04:30:00;15;4;4;10;8;18;6;7
2019-08-29 04:45:00;25;16;7;12;10;16;16;5
2019-08-29 05:00:00;20;16;16;4;5;9;21;14
2019-08-29 05:15:00;33;29;24;11;18;28;32;14
2019-08-29 05:30:00;42;41;29;15;19;40;39;14
2019-08-29 05:45:00;49;39;42;37;35;79;55;47
2019-08-29 06:00:00;33;40;42;19;33;73;51;37
2019-08-29 06:15:00;46;39;51;32;39;98;61;55
2019-08-29 06:30:00;55;55;64;55;71;161;69;66
2019-08-29 06:45:00;65;69;63;76;103;186;80;73
2019-08-29 07:00:00;48;64;72;51;78;161;72;89
2019-08-29 07:15:00;72;73;67;63;101;184;65;84
2019-08-29 07:30:00;67;79;62;76;98;190;89;88
2019-08-29 07:45:00;73;97;63;83;122;193;83;91
2019-08-29 08:00:00;69;95;45;68;97;180;70;79
2019-08-29 08:15:00;63;96;37;51;79;145;80;71
2019-08-29 08:30:00;74;84;43;47;89;147;68;85
2019-08-29 08:45:00;73;104;47;51;68;145;75;65
2019-08-29 09:00:00;73;93;45;60;78;142;56;51
2019-08-29 09:15:00;56;97;47;48;66;131;68;59
