2020-08-10 09:15:00;79;41;4;14;20;83;87
2020-08-10 09:30:00;96;47;6;17;43;96;89
2020-08-10 09:45:00;96;65;4;21;30;87;80
2020-08-10 10:00:00;78;91;8;8;29;83;66
2020-08-10 10:15:00;62;32;5;9;19;44;39
2020-08-10 10:30:00;
2020-08-10 10:45:00;
2020-08-10 11:00:00;
2020-08-10 11:15:00;
2020-08-10 11:30:00;
2020-08-10 11:45:00;3;8;1;1;2;2;2
2020-08-10 12:00:00;98;64;9;12;24;62;62
2020-08-10 12:15:00;116;78;5;21;35;81;68
2020-08-10 12:30:00;106;62;3;14;20;62;72
2020-08-10 12:45:00;108;66;6;14;34;69;74
2020-08-10 13:00:00;112;94;5;16;35;88;69
2020-08-10 13:15:00;105;60;7;13;29;65;69
2020-08-10 13:30:00;102;82;8;10;26;75;74
2020-08-10 13:45:00;112;86;10;15;27;94;91
2020-08-10 14:00:00;129;96;6;18;45;117;89
2020-08-10 14:15:00;162;122;2;15;30;88;73
2020-08-10 14:30:00;133;103;5;14;25;96;84
2020-08-10 14:45:00;142;97;3;10;18;85;77
2020-08-10 15:00:00;137;120;6;27;42;78;69
2020-08-10 15:15:00;126;120;5;14;40;72;81
2020-08-10 15:30:00;151;102;6;18;42;73;73
2020-08-10 15:45:00;167;128;6;19;61;78;74
2020-08-10 16:00:00;180;138;7;30;32;93;93
2020-08-10 16:15:00;148;132;7;33;52;91;93
2020-08-10 16:30:00;144;156;5;26;35;83;82
2020-08-10 16:45:00;142;137;10;13;38;94;108
2020-08-10 17:00:00;156;152;10;15;40;88;90
2020-08-10 17:15:00;149;119;11;12;44;98;97
2020-08-10 17:30:00;133;106;8;27;48;79;76
2020-08-10 17:45:00;89;100;5;14;28;85;88
2020-08-10 18:00:00;121;84;4;12;32;81;88
2020-08-10 18:15:00;116;65;4;10;33;81;68
2020-08-10 18:30:00;98;62;9;19;39;73;57
2020-08-10 18:45:00;74;43;3;12;24;77;69
2020-08-10 19:00:00;100;35;3;19;34;63;50
2020-08-10 19:15:00;74;49;4;24;31;71;57
2020-08-10 19:30:00;68;40;3;14;31;52;49
2020-08-10 19:45:00;54;41;5;13;24;58;34
2020-08-10 20:00:00;67;38;6;11;24;62;47
2020-08-10 20:15:00;58;28;3;13;25;53;39
2020-08-10 20:30:00;47;22;4;9;20;49;29
2020-08-10 20:45:00;38;19;1;10;17;42;36
2020-08-10 21:00:00;39;26;3;15;27;44;23
2020-08-10 21:15:00;41;24;4;6;20;64;20
2020-08-10 21:30:00;34;21;2;9;17;48;30
2020-08-10 21:45:00;48;20;2;9;13;26;12
2020-08-10 22:00:00;39;31;4;2;13;39;25
2020-08-10 22:15:00;36;18;1;6;9;30;15
2020-08-10 22:30:00;25;7;1;2;27;28;18
2020-08-10 22:45:00;20;11;3;7;9;20;9
2020-08-10 23:00:00;24;9;2;4;9;21;14
2020-08-10 23:15:00;14;9;2;2;11;25;7
2020-08-10 23:30:00;6;10;1;3;10;17;11
2020-08-10 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
