DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-12-10 00:00:00;3;1;3;5;0;0;0;0;0;0;0;0
2020-12-10 00:15:00;6;5;6;7;0;0;0;0;0;0;0;0
2020-12-10 00:30:00;5;2;4;1;0;0;0;0;0;0;0;0
2020-12-10 00:45:00;3;1;4;2;0;0;0;0;0;0;0;0
2020-12-10 01:00:00;5;3;3;1;0;0;0;0;0;0;0;0
2020-12-10 01:15:00;5;1;4;2;0;0;0;0;0;0;0;0
2020-12-10 01:30:00;7;2;2;4;0;0;0;0;0;0;0;0
2020-12-10 01:45:00;2;0;3;3;0;0;0;0;0;0;0;0
2020-12-10 02:00:00;3;0;6;1;0;0;0;0;0;0;0;0
2020-12-10 02:15:00;2;2;8;0;0;0;0;0;0;0;0;0
2020-12-10 02:30:00;5;1;3;2;0;0;0;0;0;0;0;0
2020-12-10 02:45:00;5;1;3;1;0;0;0;0;0;0;0;0
2020-12-10 03:00:00;2;0;1;0;0;0;0;0;0;0;0;0
2020-12-10 03:15:00;3;1;2;1;0;0;0;0;0;0;0;0
2020-12-10 03:30:00;4;2;2;2;0;0;0;0;0;0;0;0
2020-12-10 03:45:00;9;3;0;1;0;0;0;0;0;0;0;0
2020-12-10 04:00:00;1;2;4;4;0;0;0;0;0;0;0;0
2020-12-10 04:15:00;12;5;3;4;0;0;0;0;0;0;0;0
2020-12-10 04:30:00;8;1;8;4;0;0;0;0;0;0;0;0
2020-12-10 04:45:00;10;3;15;16;0;0;0;0;0;0;0;0
2020-12-10 05:00:00;20;4;12;22;0;0;0;0;0;0;0;0
2020-12-10 05:15:00;29;7;21;26;0;0;0;0;0;0;0;0
2020-12-10 05:30:00;52;27;32;39;0;0;0;0;0;0;0;0
2020-12-10 05:45:00;84;39;46;52;0;0;0;0;0;0;0;0
2020-12-10 06:00:00;44;24;47;52;0;0;0;0;0;0;0;0
2020-12-10 06:15:00;91;36;51;67;0;0;0;0;0;0;0;0
2020-12-10 06:30:00;91;39;65;84;4;1;0;0;0;1;0;0
2020-12-10 06:45:00;116;62;57;82;1;6;0;0;10;0;0;0
2020-12-10 07:00:00;96;38;48;67;0;2;0;0;9;0;0;0
2020-12-10 07:15:00;120;62;59;113;1;2;0;0;4;2;0;0
2020-12-10 07:30:00;132;76;87;93;28;9;0;0;28;11;5;0
2020-12-10 07:45:00;133;94;77;113;4;17;0;0;67;6;0;0
2020-12-10 08:00:00;117;78;77;82;18;4;0;2;7;7;0;0
2020-12-10 08:15:00;97;73;61;99;11;11;0;0;8;8;2;0
2020-12-10 08:30:00;101;75;78;88;2;5;0;0;2;4;2;1
2020-12-10 08:45:00;93;61;76;79;4;0;0;0;2;4;0;0
2020-12-10 09:00:00;103;57;57;50;7;2;0;0;8;4;0;3
2020-12-10 09:15:00;100;67;67;75;0;6;0;0;11;2;1;0
2020-12-10 09:30:00;118;72;70;77;15;2;0;0;1;13;0;2
2020-12-10 09:45:00;123;61;72;64;10;4;3;0;0;3;0;1
2020-12-10 10:00:00;84;56;74;77;3;3;0;0;10;10;0;0
2020-12-10 10:15:00;122;68;65;95;4;20;0;0;4;5;0;4
2020-12-10 10:30:00;132;64;80;85;9;6;0;0;4;3;0;0
2020-12-10 10:45:00;117;84;83;112;4;5;0;0;3;11;1;0
2020-12-10 11:00:00;101;75;83;80;12;3;0;0;8;10;0;0
2020-12-10 11:15:00;109;74;89;113;5;0;0;0;7;15;0;0
