DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-12-26 00:00:00;3;2;2;1;0;0;0;2;0;0;0;0;0
2020-12-26 00:15:00;2;5;2;1;0;0;3;2;0;0;0;0;0
2020-12-26 00:30:00;1;4;4;1;0;0;0;5;0;0;0;0;0
2020-12-26 00:45:00;3;1;1;0;0;0;0;1;0;0;0;0;0
2020-12-26 01:00:00;1;1;0;0;0;0;0;1;0;0;0;0;0
2020-12-26 01:15:00;1;2;0;0;1;1;0;2;0;0;0;0;0
2020-12-26 01:30:00;0;1;1;1;0;1;1;3;0;0;0;0;0
2020-12-26 01:45:00;3;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-26 02:00:00;1;0;0;0;0;0;0;2;0;0;0;0;0
2020-12-26 02:15:00;1;1;2;1;0;0;0;2;0;0;0;0;0
2020-12-26 02:30:00;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-26 02:45:00;1;1;0;0;0;0;0;1;0;0;0;0;0
2020-12-26 03:00:00;0;1;1;1;0;0;0;1;0;0;0;0;0
2020-12-26 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 03:30:00;0;1;2;0;0;0;0;2;0;0;0;0;0
2020-12-26 03:45:00;2;3;3;0;0;0;0;3;0;0;0;0;0
2020-12-26 04:00:00;2;2;2;2;0;0;0;0;0;0;0;0;0
2020-12-26 04:15:00;1;2;2;0;0;0;2;1;0;0;0;0;0
2020-12-26 04:30:00;3;2;0;0;0;0;0;2;0;0;0;0;0
2020-12-26 04:45:00;1;0;1;0;0;0;0;1;0;0;0;0;0
2020-12-26 05:00:00;8;2;3;1;0;0;0;4;0;0;0;0;0
2020-12-26 05:15:00;5;4;4;2;1;1;2;5;0;0;0;0;0
2020-12-26 05:30:00;18;8;6;2;4;3;1;19;0;0;0;0;0
2020-12-26 05:45:00;8;10;6;2;1;0;2;21;0;0;0;0;0
2020-12-26 06:00:00;7;5;7;1;3;4;1;13;0;0;0;0;0
2020-12-26 06:15:00;12;14;7;2;0;0;0;14;0;0;0;0;0
2020-12-26 06:30:00;15;5;3;1;1;1;1;12;0;0;0;0;0
2020-12-26 06:45:00;12;6;4;0;1;1;0;8;0;0;0;0;0
2020-12-26 07:00:00;4;7;5;1;1;1;0;11;0;0;0;0;0
2020-12-26 07:15:00;14;7;6;6;1;1;1;11;0;0;0;0;0
2020-12-26 07:30:00;13;5;2;1;0;0;1;15;0;0;0;0;0
2020-12-26 07:45:00;10;5;5;3;1;1;1;9;0;0;0;0;0
2020-12-26 08:00:00;12;9;7;1;1;1;0;17;0;0;0;0;0
2020-12-26 08:15:00;13;7;7;2;1;0;0;9;0;0;0;0;0
2020-12-26 08:30:00;22;7;5;3;3;4;2;16;0;0;0;0;0
2020-12-26 08:45:00;11;6;5;2;1;1;1;16;0;0;0;0;0
2020-12-26 09:00:00;14;12;8;2;2;2;0;23;0;0;0;0;0
2020-12-26 09:15:00;31;8;5;2;3;3;2;16;0;0;0;0;0
2020-12-26 09:30:00;39;15;8;4;6;5;2;33;0;0;0;0;0
2020-12-26 09:45:00;31;17;13;5;5;5;2;25;0;0;0;0;0
2020-12-26 10:00:00;43;21;8;5;5;7;2;36;0;0;0;0;0
2020-12-26 10:15:00;41;20;14;9;10;10;6;34;0;0;0;0;0
2020-12-26 10:30:00;58;21;17;8;8;9;6;56;0;0;0;0;0
2020-12-26 10:45:00;44;16;12;5;7;9;4;58;0;0;0;0;0
2020-12-26 11:00:00;60;24;10;3;12;12;9;83;0;0;0;0;0
2020-12-26 11:15:00;49;26;13;4;11;11;3;86;0;1;0;0;0
2020-12-26 11:30:00;75;28;22;7;7;6;10;81;0;0;0;0;0
2020-12-26 11:45:00;64;28;26;13;19;16;9;87;0;0;0;0;0
2020-12-26 12:00:00;70;25;22;9;4;5;9;101;0;0;0;0;0
2020-12-26 12:15:00;67;23;17;5;7;6;3;82;0;2;0;0;0
2020-12-26 12:30:00;73;15;14;3;9;9;5;71;0;0;0;0;0
2020-12-26 12:45:00;64;25;18;6;6;7;11;64;0;0;0;0;0
2020-12-26 13:00:00;73;23;19;5;5;6;5;75;0;0;0;0;0
2020-12-26 13:15:00;57;20;12;5;10;10;9;64;0;0;0;0;0
2020-12-26 13:30:00;66;27;13;7;13;14;9;79;0;0;0;0;0
2020-12-26 13:45:00;71;26;14;5;8;8;10;81;0;0;0;0;0
2020-12-26 14:00:00;93;30;13;7;13;12;6;90;3;1;0;0;0
2020-12-26 14:15:00;71;26;19;8;11;11;3;68;0;0;0;0;0
2020-12-26 14:30:00;103;30;14;2;10;11;11;92;0;0;0;0;0
2020-12-26 14:45:00;70;33;26;11;12;13;5;77;0;0;0;0;0
2020-12-26 15:00:00;94;38;22;8;13;14;6;82;0;0;0;0;0
2020-12-26 15:15:00;64;25;14;7;11;10;6;69;0;0;0;0;0
2020-12-26 15:30:00;66;43;30;12;13;16;10;80;0;2;0;0;0
2020-12-26 15:45:00;80;30;18;8;6;7;8;62;0;0;0;0;0
2020-12-26 16:00:00;85;37;27;11;18;15;4;74;0;0;0;0;0
2020-12-26 16:15:00;63;22;19;11;11;9;2;63;0;0;0;0;0
2020-12-26 16:30:00;78;34;18;10;8;8;9;87;0;0;0;0;0
2020-12-26 16:45:00;80;34;17;12;11;8;7;76;0;0;0;0;0
2020-12-26 17:00:00;77;27;11;7;17;15;8;84;0;0;0;0;0
2020-12-26 17:15:00;74;25;15;3;8;7;4;69;0;0;0;0;0
2020-12-26 17:30:00;87;31;10;3;5;4;7;81;0;0;0;0;0
2020-12-26 17:45:00;52;15;11;7;7;6;7;68;0;0;0;0;0
2020-12-26 18:00:00;57;23;14;4;6;5;5;73;0;0;0;0;0
2020-12-26 18:15:00;66;26;12;8;8;8;3;59;0;0;0;0;0
2020-12-26 18:30:00;53;10;9;5;6;6;2;54;0;0;0;0;0
2020-12-26 18:45:00;57;24;12;6;6;6;4;54;0;0;0;0;0
2020-12-26 19:00:00;55;20;10;5;5;7;6;63;0;0;0;0;0
