DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-02-17 00:00:00;4;3;2;0;0;3;2;3;1;4;0
2020-02-17 00:15:00;4;2;1;0;0;5;2;5;0;0;0
2020-02-17 00:30:00;1;1;1;0;0;4;5;4;1;2;0
2020-02-17 00:45:00;4;1;1;0;0;5;2;4;1;3;0
2020-02-17 01:00:00;5;0;0;0;0;3;1;3;0;2;0
2020-02-17 01:15:00;9;2;3;0;0;2;3;2;4;5;0
2020-02-17 01:30:00;3;2;2;0;0;7;3;7;2;3;0
2020-02-17 01:45:00;5;5;2;0;0;3;4;3;1;1;0
2020-02-17 02:00:00;2;1;0;0;0;3;3;3;0;1;0
2020-02-17 02:15:00;2;0;1;0;0;3;2;3;1;2;0
2020-02-17 02:30:00;3;1;1;0;0;7;0;7;1;1;0
2020-02-17 02:45:00;5;3;3;0;0;5;2;5;0;1;0
2020-02-17 03:00:00;4;1;1;0;0;2;0;2;2;1;0
2020-02-17 03:15:00;4;4;4;0;1;4;4;4;1;1;0
2020-02-17 03:30:00;7;4;5;0;0;6;5;6;2;3;0
2020-02-17 03:45:00;7;0;0;0;0;6;1;6;0;0;0
2020-02-17 04:00:00;7;2;1;0;0;5;3;5;2;3;0
2020-02-17 04:15:00;12;2;2;0;0;4;3;4;1;5;0
2020-02-17 04:30:00;9;4;2;0;0;10;4;10;1;3;0
2020-02-17 04:45:00;24;5;1;0;0;14;5;13;4;6;0
2020-02-17 05:00:00;40;6;3;0;0;19;3;19;1;3;0
2020-02-17 05:15:00;45;3;1;0;0;18;8;18;6;2;0
2020-02-17 05:30:00;79;5;4;0;0;36;5;36;2;5;0
2020-02-17 05:45:00;109;3;2;0;0;48;6;48;1;4;0
2020-02-17 06:00:00;108;5;6;0;0;57;9;57;4;8;0
2020-02-17 06:15:00;97;4;3;0;0;65;8;65;7;9;0
2020-02-17 06:30:00;172;1;1;0;1;80;6;80;6;8;0
2020-02-17 06:45:00;207;5;2;0;1;83;14;83;2;3;0
2020-02-17 07:00:00;232;7;5;0;2;61;15;61;6;5;0
2020-02-17 07:15:00;234;5;0;0;2;76;17;75;10;4;0
2020-02-17 07:30:00;228;2;0;0;0;60;17;62;5;6;0
2020-02-17 07:45:00;205;5;4;0;1;76;16;75;4;2;0
2020-02-17 08:00:00;179;7;4;0;2;62;14;62;7;7;0
2020-02-17 08:15:00;165;1;0;0;0;59;16;59;3;6;1
2020-02-17 08:30:00;158;4;2;0;0;75;12;75;4;5;0
2020-02-17 08:45:00;111;1;0;0;0;60;27;60;12;4;1
2020-02-17 09:00:00;108;1;1;0;0;53;26;53;22;12;0
2020-02-17 09:15:00;90;2;0;0;3;70;33;71;15;9;1
2020-02-17 09:30:00;101;1;2;0;1;71;31;71;23;13;0
2020-02-17 09:45:00;104;3;1;0;4;74;31;74;28;11;0
2020-02-17 10:00:00;94;0;0;1;0;86;36;84;24;8;0
2020-02-17 10:15:00;115;2;2;0;2;67;32;66;35;15;0
2020-02-17 10:30:00;90;2;1;0;2;80;36;78;30;13;0
2020-02-17 10:45:00;97;3;4;0;0;83;23;84;28;13;0
2020-02-17 11:00:00;103;10;4;0;0;89;35;89;14;11;0
2020-02-17 11:15:00;78;2;1;0;2;82;20;81;24;12;0
2020-02-17 11:30:00;85;0;0;0;1;91;33;90;19;14;0
2020-02-17 11:45:00;96;2;1;1;3;95;28;95;23;35;1
2020-02-17 12:00:00;75;4;1;1;2;91;40;91;33;32;0
2020-02-17 12:15:00;57;3;1;0;2;77;45;78;31;15;0
2020-02-17 12:30:00;107;3;1;0;1;72;21;72;31;18;1
2020-02-17 12:45:00;94;3;1;1;1;120;28;118;29;15;0
