DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-10-09 00:00:00;1;1;0;12;5;3;5;4;4;2;1
2020-10-09 00:15:00;0;1;0;9;12;25;4;8;10;2;2
2020-10-09 00:30:00;0;2;1;6;5;17;3;5;5;1;1
2020-10-09 00:45:00;1;1;0;4;3;11;5;4;6;3;1
2020-10-09 01:00:00;0;1;0;8;1;3;3;4;4;1;1
2020-10-09 01:15:00;1;2;0;5;5;12;0;9;5;1;0
2020-10-09 01:30:00;1;0;0;2;4;2;1;1;1;0;0
2020-10-09 01:45:00;0;1;0;5;0;0;0;2;2;0;1
2020-10-09 02:00:00;1;1;0;0;2;1;2;4;2;1;0
2020-10-09 02:15:00;0;1;0;1;0;0;0;0;0;0;0
2020-10-09 02:30:00;0;2;0;3;3;1;1;1;1;0;0
2020-10-09 02:45:00;1;0;0;1;0;0;2;2;1;0;0
2020-10-09 03:00:00;1;2;0;6;4;2;1;0;2;1;1
2020-10-09 03:15:00;0;1;0;5;2;1;2;7;7;0;0
2020-10-09 03:30:00;0;3;0;3;5;2;1;4;2;0;0
2020-10-09 03:45:00;0;3;0;2;2;1;1;0;2;1;1
2020-10-09 04:00:00;0;2;0;5;3;1;0;3;4;1;0
2020-10-09 04:15:00;0;4;0;5;2;34;2;7;5;2;1
2020-10-09 04:30:00;0;2;0;10;7;31;1;4;3;1;1
2020-10-09 04:45:00;0;2;0;8;3;2;2;8;9;2;1
2020-10-09 05:00:00;1;5;0;13;6;2;5;22;20;9;9
2020-10-09 05:15:00;2;20;1;13;10;3;3;39;51;20;20
2020-10-09 05:30:00;7;24;0;25;16;6;6;60;55;21;16
2020-10-09 05:45:00;6;24;1;51;28;8;7;55;65;26;21
2020-10-09 06:00:00;4;12;1;51;25;6;11;34;49;11;6
2020-10-09 06:15:00;7;30;3;55;31;8;15;68;56;10;6
2020-10-09 06:30:00;7;27;1;54;40;11;11;69;78;19;16
2020-10-09 06:45:00;8;35;1;48;28;5;23;88;108;22;20
2020-10-09 07:00:00;5;29;3;56;44;8;17;81;106;10;9
2020-10-09 07:15:00;9;51;7;93;49;5;49;142;207;34;30
2020-10-09 07:30:00;45;67;3;134;99;23;57;166;194;27;29
2020-10-09 07:45:00;15;59;2;151;118;21;48;139;181;27;26
2020-10-09 08:00:00;29;36;6;159;101;27;23;83;111;16;18
2020-10-09 08:15:00;9;36;6;90;61;36;29;72;95;20;18
2020-10-09 08:30:00;5;38;2;84;48;53;31;67;82;14;10
2020-10-09 08:45:00;11;36;4;92;55;75;30;80;87;22;17
2020-10-09 09:00:00;9;30;1;68;45;44;25;57;58;9;8
2020-10-09 09:15:00;9;24;1;78;48;48;33;70;71;13;11
2020-10-09 09:30:00;8;28;2;72;50;7;27;65;64;15;13
2020-10-09 09:45:00;9;16;2;70;47;7;34;60;68;13;11
2020-10-09 10:00:00;10;26;2;90;66;42;35;60;61;12;11
