DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-03-19 00:00:00;7;5;10;8;0;0
2020-03-19 00:15:00;7;9;16;7;0;0
2020-03-19 00:30:00;6;7;8;7;0;0
2020-03-19 00:45:00;6;6;10;6;0;0
2020-03-19 01:00:00;3;1;3;1;0;0
2020-03-19 01:15:00;7;4;9;3;0;0
2020-03-19 01:30:00;4;1;5;4;0;0
2020-03-19 01:45:00;13;5;5;1;0;0
2020-03-19 02:00:00;15;5;4;1;0;0
2020-03-19 02:15:00;4;2;6;3;0;0
2020-03-19 02:30:00;7;4;8;3;0;0
2020-03-19 02:45:00;5;0;11;3;0;0
2020-03-19 03:00:00;6;2;10;6;0;0
2020-03-19 03:15:00;6;6;12;5;0;0
2020-03-19 03:30:00;3;3;4;3;0;0
2020-03-19 03:45:00;9;3;12;8;0;0
2020-03-19 04:00:00;9;6;7;3;0;0
2020-03-19 04:15:00;11;7;15;15;0;0
2020-03-19 04:30:00;13;12;24;9;0;0
2020-03-19 04:45:00;22;16;39;22;0;0
2020-03-19 05:00:00;29;26;85;58;0;0
2020-03-19 05:15:00;25;30;121;92;0;0
2020-03-19 05:30:00;73;75;129;117;0;0
2020-03-19 05:45:00;99;114;99;93;1;0
2020-03-19 06:00:00;117;156;112;100;0;0
2020-03-19 06:15:00;76;116;118;108;0;0
2020-03-19 06:30:00;75;93;118;137;0;1
2020-03-19 06:45:00;67;95;106;126;1;0
2020-03-19 07:00:00;62;80;104;102;2;0
2020-03-19 07:15:00;58;64;98;101;2;0
2020-03-19 07:30:00;71;74;97;121;6;0
2020-03-19 07:45:00;82;81;100;96;12;0
2020-03-19 08:00:00;75;58;84;80;1;0
2020-03-19 08:15:00;78;86;92;56;2;0
2020-03-19 08:30:00;78;64;94;101;5;3
2020-03-19 08:45:00;74;69;94;59;8;0
2020-03-19 09:00:00;73;51;67;79;11;1
2020-03-19 09:15:00;86;86;92;66;5;0
2020-03-19 09:30:00;81;68;90;82;3;0
2020-03-19 09:45:00;80;77;78;71;16;0
2020-03-19 10:00:00;86;75;70;72;10;0
2020-03-19 10:15:00;93;91;64;55;4;4
2020-03-19 10:30:00;95;84;75;63;5;0
2020-03-19 10:45:00;76;81;91;57;0;0
2020-03-19 11:00:00;94;79;73;65;2;0
2020-03-19 11:15:00;73;65;74;58;15;0
2020-03-19 11:30:00;88;109;100;72;21;2
2020-03-19 11:45:00;89;86;64;61;21;3
2020-03-19 12:00:00;102;97;81;60;8;0
2020-03-19 12:15:00;93;102;77;63;5;0
2020-03-19 12:30:00;82;82;84;69;24;6
2020-03-19 12:45:00;73;87;107;95;29;0
2020-03-19 13:00:00;83;81;109;95;11;0
2020-03-19 13:15:00;80;102;125;124;28;0
2020-03-19 13:30:00;87;101;123;116;12;0
2020-03-19 13:45:00;112;109;120;120;17;2
2020-03-19 14:00:00;123;134;98;65;19;0
2020-03-19 14:15:00;183;217;81;76;18;0
2020-03-19 14:30:00;158;174;76;68;32;0
2020-03-19 14:45:00;119;147;91;69;19;6
2020-03-19 15:00:00;133;139;64;63;6;3
2020-03-19 15:15:00;144;161;74;60;39;0
2020-03-19 15:30:00;120;148;65;60;16;5
2020-03-19 15:45:00;121;159;102;84;2;2
2020-03-19 16:00:00;106;127;74;74;1;33
2020-03-19 16:15:00;132;132;82;64;13;28
2020-03-19 16:30:00;143;164;88;83;6;20
2020-03-19 16:45:00;113;123;81;85;9;0
2020-03-19 17:00:00;136;128;79;57;6;0
2020-03-19 17:15:00;113;131;89;87;8;3
2020-03-19 17:30:00;94;101;75;66;2;43
2020-03-19 17:45:00;96;92;71;64;6;19
2020-03-19 18:00:00;94;93;62;61;8;0
2020-03-19 18:15:00;80;84;78;48;9;0
2020-03-19 18:30:00;61;72;80;66;4;1
2020-03-19 18:45:00;65;74;61;50;3;0
2020-03-19 19:00:00;60;54;44;29;1;0
2020-03-19 19:15:00;63;61;49;40;3;0
2020-03-19 19:30:00;46;43;42;22;2;0
2020-03-19 19:45:00;43;37;45;29;3;0
2020-03-19 20:00:00;36;38;37;27;0;0
2020-03-19 20:15:00;29;32;48;33;0;0
2020-03-19 20:30:00;35;33;35;21;1;0
2020-03-19 20:45:00;27;26;58;49;0;0
2020-03-19 21:00:00;28;31;103;78;3;0
2020-03-19 21:15:00;29;24;92;80;0;0
2020-03-19 21:30:00;37;38;59;59;0;0
2020-03-19 21:45:00;91;107;28;11;2;0
2020-03-19 22:00:00;125;138;25;18;0;0
2020-03-19 22:15:00;72;85;37;23;0;0
2020-03-19 22:30:00;25;21;18;14;0;0
2020-03-19 22:45:00;21;13;16;12;0;0
2020-03-19 23:00:00;18;13;18;13;0;0
2020-03-19 23:15:00;9;2;17;6;0;0
2020-03-19 23:30:00;7;5;13;10;0;0
2020-03-19 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
