DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-10-09 00:00:00;12;16;14;14;7;3;1;5;0;0;0
2020-10-09 00:15:00;16;20;12;7;4;8;1;7;0;2;1
2020-10-09 00:30:00;10;13;9;15;7;2;0;3;0;1;0
2020-10-09 00:45:00;9;10;8;13;5;2;1;2;0;2;4
2020-10-09 01:00:00;9;11;5;11;6;1;0;3;0;0;1
2020-10-09 01:15:00;8;10;12;9;5;1;0;1;0;2;0
2020-10-09 01:30:00;9;11;8;8;7;2;1;2;0;0;1
2020-10-09 01:45:00;8;8;8;5;4;1;1;6;0;1;1
2020-10-09 02:00:00;17;19;8;4;1;1;0;1;0;0;1
2020-10-09 02:15:00;9;12;8;3;1;1;0;1;0;1;1
2020-10-09 02:30:00;8;9;6;2;2;1;1;2;0;1;0
2020-10-09 02:45:00;8;9;8;5;1;1;0;1;0;1;1
2020-10-09 03:00:00;6;11;6;8;5;2;0;3;0;2;1
2020-10-09 03:15:00;5;5;1;4;2;1;0;1;0;0;0
2020-10-09 03:30:00;10;13;7;7;1;0;0;2;0;0;1
2020-10-09 03:45:00;10;15;8;5;3;2;0;2;0;2;0
2020-10-09 04:00:00;11;14;8;7;2;2;0;0;0;0;1
2020-10-09 04:15:00;12;14;10;6;1;0;0;3;0;1;3
2020-10-09 04:30:00;21;24;10;8;1;2;1;6;0;4;4
2020-10-09 04:45:00;31;34;16;9;4;5;2;6;0;2;2
2020-10-09 05:00:00;56;58;45;20;21;15;6;10;0;8;12
2020-10-09 05:15:00;75;82;57;30;17;18;38;18;0;11;24
2020-10-09 05:30:00;93;101;94;27;26;17;33;21;0;19;34
2020-10-09 05:45:00;74;92;68;46;43;13;6;32;0;13;21
2020-10-09 06:00:00;82;95;56;54;49;8;2;44;0;19;19
2020-10-09 06:15:00;126;148;104;51;30;39;7;41;0;16;24
2020-10-09 06:30:00;132;152;105;83;48;39;12;26;0;28;40
2020-10-09 06:45:00;120;143;119;81;72;34;7;28;0;22;44
2020-10-09 07:00:00;112;137;120;108;73;44;32;31;0;27;40
2020-10-09 07:15:00;149;178;163;148;127;71;52;38;0;33;47
2020-10-09 07:30:00;151;183;181;161;137;60;40;44;0;42;61
2020-10-09 07:45:00;165;199;167;147;136;70;26;62;0;38;56
2020-10-09 08:00:00;148;193;162;122;85;40;17;53;0;35;56
2020-10-09 08:15:00;117;139;115;123;106;24;13;27;0;25;42
2020-10-09 08:30:00;121;143;125;109;91;26;13;39;0;26;32
2020-10-09 08:45:00;132;158;122;116;98;24;11;46;0;19;28
2020-10-09 09:00:00;127;165;100;116;90;36;13;40;0;19;28
2020-10-09 09:15:00;94;115;82;104;89;28;8;53;0;23;35
2020-10-09 09:30:00;121;154;103;101;84;32;9;43;0;21;35
2020-10-09 09:45:00;147;172;131;101;87;27;13;43;0;24;34
2020-10-09 10:00:00;130;156;107;117;87;23;14;46;0;17;37
2020-10-09 10:15:00;126;157;88;114;95;27;12;45;0;25;31
2020-10-09 10:30:00;123;161;100;111;94;23;7;54;0;25;29
2020-10-09 10:45:00;126;174;105;124;92;21;22;52;0;29;21
2020-10-09 11:00:00;127;156;112;111;87;20;51;52;0;30;26
2020-10-09 11:15:00;127;173;110;124;97;25;6;55;0;28;31
2020-10-09 11:30:00;114;147;105;96;84;28;10;51;0;30;30
2020-10-09 11:45:00;118;167;130;135;104;36;12;67;0;26;26
2020-10-09 12:00:00;97;142;109;163;125;31;19;80;0;29;37
2020-10-09 12:15:00;134;194;127;155;130;24;11;76;0;34;28
2020-10-09 12:30:00;115;169;106;163;161;41;19;54;0;35;41
