DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-12-04 00:00:00;2;3;5;0;0;0;4;0;0
2020-12-04 00:15:00;2;2;2;0;0;0;3;0;0
2020-12-04 00:30:00;1;1;5;0;0;0;6;0;0
2020-12-04 00:45:00;1;2;2;0;0;0;3;0;0
2020-12-04 01:00:00;0;1;2;1;0;0;2;0;0
2020-12-04 01:15:00;2;2;4;0;0;0;1;0;0
2020-12-04 01:30:00;1;1;2;0;0;0;2;0;0
2020-12-04 01:45:00;1;2;3;1;0;0;5;0;0
2020-12-04 02:00:00;0;0;0;0;0;0;1;0;0
2020-12-04 02:15:00;1;0;1;0;0;0;0;0;0
2020-12-04 02:30:00;1;2;2;1;0;0;0;0;0
2020-12-04 02:45:00;1;1;2;0;0;0;0;0;0
2020-12-04 03:00:00;0;0;0;0;0;0;0;0;0
2020-12-04 03:15:00;5;3;5;0;0;1;1;0;0
2020-12-04 03:30:00;2;0;3;1;0;0;2;0;0
2020-12-04 03:45:00;0;0;0;0;0;0;1;0;0
2020-12-04 04:00:00;3;3;7;2;0;0;6;0;0
2020-12-04 04:15:00;1;3;4;1;0;1;4;0;0
2020-12-04 04:30:00;3;6;6;2;2;1;5;0;0
2020-12-04 04:45:00;4;9;10;3;1;1;8;0;0
2020-12-04 05:00:00;11;9;20;4;3;1;35;0;0
2020-12-04 05:15:00;7;12;33;5;2;11;68;0;0
2020-12-04 05:30:00;18;22;53;15;12;10;81;0;0
2020-12-04 05:45:00;28;31;52;34;10;17;55;1;2
2020-12-04 06:00:00;16;26;40;28;4;9;42;0;0
2020-12-04 06:15:00;30;38;55;16;13;13;42;0;0
2020-12-04 06:30:00;25;34;65;25;20;24;63;0;0
2020-12-04 06:45:00;41;51;89;24;21;23;83;0;0
2020-12-04 07:00:00;36;40;74;22;14;13;75;0;9
2020-12-04 07:15:00;60;45;92;23;11;7;75;9;2
2020-12-04 07:30:00;62;42;84;31;11;6;126;5;3
2020-12-04 07:45:00;78;70;111;31;13;9;130;4;2
2020-12-04 08:00:00;42;65;104;23;10;9;89;9;15
2020-12-04 08:15:00;40;34;75;19;11;9;95;0;1
2020-12-04 08:30:00;37;44;74;17;6;7;85;0;2
2020-12-04 08:45:00;38;45;71;17;10;4;56;0;3
2020-12-04 09:00:00;27;44;65;23;11;2;52;0;5
2020-12-04 09:15:00;33;38;58;14;5;3;66;0;3
2020-12-04 09:30:00;25;35;74;17;5;3;56;1;2
2020-12-04 09:45:00;38;38;58;13;6;5;87;6;0
2020-12-04 10:00:00;45;40;69;10;6;7;85;1;9
2020-12-04 10:15:00;29;48;70;18;10;4;59;5;3
2020-12-04 10:30:00;31;51;81;19;9;3;81;3;1
2020-12-04 10:45:00;31;42;70;18;7;2;80;3;7
2020-12-04 11:00:00;35;41;76;19;7;1;67;0;6
2020-12-04 11:15:00;36;71;95;16;9;4;76;4;5
