DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-12-18 00:00:00;0;0;1;0;0;0;2;0;0
2020-12-18 00:15:00;2;1;2;0;0;0;1;0;0
2020-12-18 00:30:00;1;2;2;0;0;0;0;0;0
2020-12-18 00:45:00;0;1;2;0;0;0;2;0;0
2020-12-18 01:00:00;1;1;2;0;0;0;2;0;0
2020-12-18 01:15:00;2;1;2;0;0;0;0;0;0
2020-12-18 01:30:00;0;0;0;0;0;0;1;0;0
2020-12-18 01:45:00;0;0;0;0;0;0;0;0;0
2020-12-18 02:00:00;1;0;1;0;0;0;1;0;0
2020-12-18 02:15:00;1;3;2;1;0;0;1;0;0
2020-12-18 02:30:00;1;1;2;0;0;0;1;0;0
2020-12-18 02:45:00;2;2;4;0;0;0;1;0;0
2020-12-18 03:00:00;0;0;0;0;0;0;0;0;0
2020-12-18 03:15:00;1;0;2;1;1;1;3;0;0
2020-12-18 03:30:00;0;0;0;0;0;0;0;0;0
2020-12-18 03:45:00;0;0;1;0;0;0;2;0;0
2020-12-18 04:00:00;2;2;4;1;1;2;3;0;0
2020-12-18 04:15:00;3;3;5;1;0;0;1;0;0
2020-12-18 04:30:00;2;2;4;2;1;1;6;0;0
2020-12-18 04:45:00;5;7;8;1;0;2;13;0;0
2020-12-18 05:00:00;4;7;17;1;1;1;35;0;0
2020-12-18 05:15:00;11;16;34;9;7;6;67;0;0
2020-12-18 05:30:00;11;19;34;12;9;9;76;0;0
2020-12-18 05:45:00;23;33;61;25;5;11;35;0;0
2020-12-18 06:00:00;12;22;30;22;5;5;26;0;0
2020-12-18 06:15:00;24;35;62;20;6;8;27;0;0
2020-12-18 06:30:00;30;34;58;22;20;25;60;0;3
2020-12-18 06:45:00;29;39;67;13;8;12;58;0;1
2020-12-18 07:00:00;26;26;71;9;8;6;64;0;3
2020-12-18 07:15:00;25;29;48;15;6;8;63;1;5
2020-12-18 07:30:00;25;40;63;21;9;5;62;0;14
2020-12-18 07:45:00;36;30;72;17;9;4;64;0;10
2020-12-18 08:00:00;29;32;59;7;7;4;57;0;7
2020-12-18 08:15:00;19;32;56;17;8;8;51;0;0
2020-12-18 08:30:00;32;27;55;17;7;6;49;0;3
2020-12-18 08:45:00;27;27;51;14;5;9;55;0;1
2020-12-18 09:00:00;18;29;43;17;12;5;43;0;2
2020-12-18 09:15:00;19;25;41;12;6;3;63;1;2
2020-12-18 09:30:00;30;40;65;21;11;5;58;5;0
2020-12-18 09:45:00;29;41;63;13;4;1;69;5;0
2020-12-18 10:00:00;41;45;66;16;8;0;51;0;2
2020-12-18 10:15:00;29;38;66;8;6;4;38;3;4
2020-12-18 10:30:00;31;37;62;16;9;3;61;0;10
2020-12-18 10:45:00;40;47;75;16;8;6;68;1;5
2020-12-18 11:00:00;33;48;76;10;6;3;65;0;4
2020-12-18 11:15:00;25;43;67;18;7;3;54;6;7
2020-12-18 11:30:00;28;39;63;13;9;5;66;7;1
2020-12-18 11:45:00;35;50;78;25;9;6;50;5;0
2020-12-18 12:00:00;38;57;77;25;8;2;76;4;18
2020-12-18 12:15:00;35;37;52;19;6;2;69;1;2
2020-12-18 12:30:00;36;48;74;23;8;5;69;2;4
2020-12-18 12:45:00;35;34;68;22;8;2;67;1;1
2020-12-18 13:00:00;33;48;78;23;8;2;85;3;7
2020-12-18 13:15:00;42;52;79;22;11;5;89;6;2
2020-12-18 13:30:00;50;62;87;14;10;11;102;4;11
2020-12-18 13:45:00;28;53;79;19;8;4;73;10;10
2020-12-18 14:00:00;50;66;99;22;10;8;94;2;8
2020-12-18 14:15:00;72;78;108;34;12;5;70;2;5
2020-12-18 14:30:00;72;68;118;29;7;3;65;3;14
2020-12-18 14:45:00;54;58;101;16;7;0;69;2;4
2020-12-18 15:00:00;47;55;92;17;7;4;68;1;4
2020-12-18 15:15:00;47;53;91;14;4;2;68;2;1
2020-12-18 15:30:00;50;51;95;14;4;2;79;1;4
2020-12-18 15:45:00;31;61;90;12;6;6;76;1;1
2020-12-18 16:00:00;27;52;73;16;9;2;69;1;8
2020-12-18 16:15:00;36;33;65;13;8;3;80;0;3
2020-12-18 16:30:00;42;45;78;9;7;1;62;1;17
2020-12-18 16:45:00;39;40;66;13;7;6;63;0;1
2020-12-18 17:00:00;48;38;78;15;9;2;71;0;22
2020-12-18 17:15:00;34;47;74;9;4;5;50;0;0
2020-12-18 17:30:00;28;37;45;9;7;6;60;1;0
2020-12-18 17:45:00;31;27;55;14;7;7;52;1;3
2020-12-18 18:00:00;21;33;42;7;4;4;45;3;1
2020-12-18 18:15:00;27;34;54;9;5;1;40;0;0
2020-12-18 18:30:00;28;19;44;7;6;4;36;3;5
2020-12-18 18:45:00;23;26;38;4;3;7;39;0;2
2020-12-18 19:00:00;19;24;39;5;4;3;26;0;1
2020-12-18 19:15:00;26;28;47;8;5;4;33;0;0
2020-12-18 19:30:00;14;17;27;8;6;3;28;0;0
2020-12-18 19:45:00;8;14;25;6;4;1;21;0;0
2020-12-18 20:00:00;15;14;22;4;3;0;40;0;1
2020-12-18 20:15:00;14;13;33;4;4;4;31;0;0
2020-12-18 20:30:00;16;21;26;7;4;0;35;0;0
2020-12-18 20:45:00;18;19;33;8;6;3;32;4;0
2020-12-18 21:00:00;9;24;30;5;5;4;26;0;1
2020-12-18 21:15:00;3;10;18;5;5;3;28;0;0
2020-12-18 21:30:00;9;8;19;5;5;3;21;0;0
2020-12-18 21:45:00;10;10;24;6;2;0;14;0;0
2020-12-18 22:00:00;8;11;18;5;3;0;5;0;1
2020-12-18 22:15:00;4;1;7;4;2;2;12;0;0
2020-12-18 22:30:00;5;5;9;2;2;1;4;0;0
2020-12-18 22:45:00;0;1;1;1;1;2;8;0;0
2020-12-18 23:00:00;0;3;3;0;0;0;3;0;0
2020-12-18 23:15:00;2;4;6;0;0;0;3;0;0
2020-12-18 23:30:00;3;3;4;0;0;0;4;0;0
2020-12-18 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
