DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-06-22 00:00:00;1;3;0;10;8;47;5;9;8;2;2
2020-06-22 00:15:00;0;1;0;6;6;50;3;10;10;3;1
2020-06-22 00:30:00;0;4;0;8;5;30;3;2;4;2;1
2020-06-22 00:45:00;0;2;0;4;3;54;3;5;3;0;0
2020-06-22 01:00:00;2;2;0;6;4;8;2;3;2;0;0
2020-06-22 01:15:00;0;1;0;4;2;22;0;4;3;0;0
2020-06-22 01:30:00;0;1;0;4;2;13;0;4;2;2;2
2020-06-22 01:45:00;1;0;0;7;3;52;2;3;4;0;0
2020-06-22 02:00:00;0;2;0;2;2;21;0;0;1;1;1
2020-06-22 02:15:00;0;2;0;1;1;32;0;4;4;0;0
2020-06-22 02:30:00;0;1;0;3;0;0;0;1;1;0;0
2020-06-22 03:00:00;0;0;0;4;1;28;0;3;3;0;0
2020-06-22 03:15:00;0;2;0;5;3;8;0;2;1;0;0
2020-06-22 03:30:00;0;1;0;6;2;5;0;2;0;1;1
2020-06-22 03:45:00;0;3;0;4;3;23;0;4;3;0;0
2020-06-22 04:00:00;0;1;0;1;1;31;1;2;1;0;0
2020-06-22 04:15:00;0;1;0;3;2;20;1;5;4;1;0
2020-06-22 04:30:00;0;4;0;9;5;32;0;9;8;3;1
2020-06-22 05:00:00;2;6;0;14;8;21;2;23;18;5;6
2020-06-22 05:15:00;4;6;1;21;17;3;8;55;43;12;7
2020-06-22 05:30:00;7;26;0;20;8;4;6;48;44;9;8
2020-06-22 05:45:00;5;25;2;32;21;19;8;66;68;23;15
2020-06-22 06:00:00;135;17;7;34;19;14;8;49;58;9;6
2020-06-22 06:15:00;6;26;5;38;21;5;12;68;77;22;15
2020-06-22 06:30:00;8;29;3;48;36;16;22;103;93;10;9
2020-06-22 06:45:00;12;38;4;62;44;58;20;115;135;38;32
2020-06-22 07:00:00;4;47;4;55;43;201;14;103;116;13;15
2020-06-22 07:15:00;11;45;15;63;40;46;37;129;158;23;23
2020-06-22 07:30:00;12;49;4;95;68;83;38;140;170;31;29
2020-06-22 07:45:00;12;60;7;113;66;31;26;123;129;19;19
2020-06-22 08:00:00;13;53;7;102;55;8;18;111;128;12;12
2020-06-22 08:15:00;15;30;5;89;52;22;30;116;102;14;14
2020-06-22 08:30:00;13;29;8;78;49;21;25;88;99;13;10
2020-06-22 08:45:00;8;35;2;75;43;10;32;87;86;13;8
2020-06-22 09:00:00;13;39;6;77;40;11;27;96;88;13;11
2020-06-22 09:15:00;12;34;2;71;45;10;26;62;77;13;8
2020-06-22 09:30:00;6;38;3;92;43;10;14;77;71;12;7
2020-06-22 09:45:00;13;27;6;82;37;90;27;79;68;12;7
2020-06-22 10:00:00;10;36;2;94;47;6;33;78;68;10;5
2020-06-22 10:15:00;17;34;4;89;43;9;32;84;64;13;12
2020-06-22 10:30:00;11;39;6;98;52;17;25;79;70;9;7
2020-06-22 10:45:00;10;26;11;109;57;8;29;76;65;6;6
2020-06-22 11:00:00;13;34;3;93;56;9;21;74;74;14;14
2020-06-22 11:15:00;12;36;4;94;54;72;38;67;68;14;14
2020-06-22 11:30:00;16;36;3;103;76;19;28;91;59;6;8
2020-06-22 11:45:00;12;37;2;109;77;36;39;78;66;8;5
2020-06-22 12:00:00;12;34;6;105;77;21;39;73;62;11;11
2020-06-22 12:15:00;13;41;6;89;64;31;35;82;77;8;6
2020-06-22 12:30:00;17;41;4;119;83;17;31;83;73;16;10
2020-06-22 12:45:00;11;31;6;85;61;19;37;65;68;10;7
2020-06-22 13:00:00;20;39;2;107;78;21;36;74;67;4;5
2020-06-22 13:15:00;14;28;1;115;96;23;34;72;63;6;5
2020-06-22 13:45:00;18;50;4;101;80;21;34;112;94;16;12
2020-06-22 14:00:00;20;30;3;96;82;4;39;77;80;16;17
2020-06-22 14:15:00;10;42;3;143;94;11;33;81;81;13;10
2020-06-22 14:30:00;20;41;4;145;112;25;38;92;82;11;10
2020-06-22 14:45:00;26;50;2;159;101;16;45;88;95;20;17
2020-06-22 15:00:00;10;46;7;163;101;20;33;82;70;17;14
2020-06-22 15:15:00;12;44;1;146;120;17;44;81;76;15;13
2020-06-22 15:30:00;15;43;5;148;102;19;36;65;75;13;11
2020-06-22 15:45:00;12;39;3;165;127;14;42;85;96;16;15
2020-06-22 16:00:00;16;37;0;152;119;20;40;96;103;12;13
2020-06-22 16:15:00;9;37;5;155;113;21;43;86;86;19;16
2020-06-22 16:30:00;13;53;4;168;119;18;48;80;73;20;14
2020-06-22 16:45:00;16;43;3;161;119;20;41;100;78;16;14
2020-06-22 17:00:00;17;45;4;130;93;21;36;72;89;14;14
2020-06-22 17:15:00;13;46;3;135;101;16;30;88;82;22;20
2020-06-22 17:30:00;16;47;2;124;96;25;47;89;80;11;10
2020-06-22 17:45:00;17;42;2;103;68;16;38;89;85;18;18
2020-06-22 18:00:00;10;35;4;116;81;21;32;67;64;16;16
2020-06-22 18:15:00;11;28;4;98;84;24;32;75;61;9;7
2020-06-22 18:30:00;6;26;3;75;72;21;31;62;66;12;10
2020-06-22 18:45:00;9;30;3;99;64;17;26;57;45;8;8
2020-06-22 19:00:00;9;32;4;71;55;14;20;50;45;3;6
2020-06-22 19:15:00;7;28;5;61;52;8;35;54;47;10;12
2020-06-22 19:30:00;9;30;2;65;40;9;19;53;49;8;7
2020-06-22 19:45:00;6;24;3;55;41;11;20;48;40;8;9
2020-06-22 20:00:00;14;21;3;70;44;17;24;50;38;9;9
2020-06-22 20:15:00;6;20;1;56;41;10;24;41;36;6;6
2020-06-22 20:30:00;5;23;3;53;43;8;22;37;41;7;7
2020-06-22 20:45:00;3;11;5;47;26;9;18;35;35;9;9
2020-06-22 21:00:00;2;14;2;42;26;8;12;34;31;5;2
2020-06-22 21:15:00;2;18;4;30;23;14;17;41;39;3;6
2020-06-22 21:30:00;2;17;0;38;25;16;18;27;28;4;3
2020-06-22 21:45:00;4;15;2;43;29;14;18;31;20;6;5
2020-06-22 22:00:00;4;8;0;59;47;20;10;24;24;5;4
2020-06-22 22:15:00;4;10;1;40;24;27;23;29;24;5;4
2020-06-22 22:30:00;5;8;0;37;18;5;7;29;10;1;1
2020-06-22 22:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-22 23:00:00;3;7;0;16;14;8;10;27;19;4;3
2020-06-22 23:15:00;2;5;2;13;7;3;8;13;12;4;3
2020-06-22 23:30:00;1;3;0;12;9;12;8;14;11;2;2
2020-06-22 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
