DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2019-08-20 00:00:00;2;6;9;2;0;0;4;0;0
2019-08-20 00:15:00;0;6;9;0;0;0;8;0;0
2019-08-20 00:30:00;0;3;6;0;0;0;10;0;0
2019-08-20 00:45:00;3;3;10;1;0;1;9;0;0
2019-08-20 01:00:00;1;5;6;1;0;0;4;0;0
2019-08-20 01:15:00;0;2;5;0;0;0;6;0;0
2019-08-20 01:30:00;1;6;7;1;1;0;3;0;0
2019-08-20 01:45:00;1;1;3;1;0;0;7;3;0
2019-08-20 02:00:00;0;2;5;0;0;0;3;0;0
2019-08-20 02:15:00;1;1;3;0;0;0;4;0;0
2019-08-20 02:30:00;1;4;6;0;0;0;2;0;0
2019-08-20 02:45:00;0;2;3;1;0;0;1;0;0
2019-08-20 03:00:00;0;1;3;0;0;0;2;0;0
2019-08-20 03:15:00;0;2;3;0;0;0;2;0;0
2019-08-20 03:30:00;1;3;2;0;0;0;0;0;0
2019-08-20 03:45:00;2;2;5;0;0;0;3;0;0
2019-08-20 04:00:00;
2019-08-20 04:15:00;
2019-08-20 04:30:00;
2019-08-20 04:45:00;
2019-08-20 05:00:00;
2019-08-20 05:15:00;
2019-08-20 05:30:00;
2019-08-20 05:45:00;
2019-08-20 06:00:00;
2019-08-20 06:15:00;
2019-08-20 06:30:00;
2019-08-20 06:45:00;
2019-08-20 07:00:00;
2019-08-20 07:15:00;0;0;0;0;0;0;1;0;0
2019-08-20 07:30:00;35;34;61;13;7;9;89;2;4
2019-08-20 07:45:00;42;40;79;22;11;14;96;0;5
2019-08-20 08:00:00;39;35;70;12;7;5;68;1;0
2019-08-20 08:15:00;42;47;78;13;8;9;64;2;7
2019-08-20 08:30:00;32;32;54;11;6;5;60;0;2
2019-08-20 08:45:00;35;44;69;15;6;5;63;5;3
2019-08-20 09:00:00;35;40;46;17;8;4;56;3;0
2019-08-20 09:15:00;24;30;42;7;3;2;63;1;1
2019-08-20 09:30:00;25;33;57;15;8;3;52;3;0
2019-08-20 09:45:00;27;34;49;15;6;5;67;1;11
2019-08-20 10:00:00;23;36;61;15;7;6;69;8;2
2019-08-20 10:15:00;24;37;50;7;3;2;46;4;2
2019-08-20 10:30:00;26;31;52;12;5;4;75;4;10
2019-08-20 10:45:00;24;39;61;80;6;1;65;5;19
2019-08-20 11:00:00;31;48;66;12;8;2;54;0;0
2019-08-20 11:15:00;25;40;57;22;13;5;62;3;8
2019-08-20 11:30:00;42;53;72;17;7;4;76;1;0
2019-08-20 11:45:00;30;34;61;12;11;7;76;3;2
2019-08-20 12:00:00;37;43;74;11;6;5;63;4;2
2019-08-20 12:15:00;31;35;63;11;5;4;61;0;2
2019-08-20 12:30:00;27;27;50;10;7;4;70;0;4
2019-08-20 12:45:00;35;35;76;12;6;4;68;1;19
2019-08-20 13:00:00;29;41;63;10;10;4;58;1;1
