DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-03-24 00:00:00;0;0;0;0;2
2020-03-24 00:15:00;3;2;3;5;1
2020-03-24 00:30:00;0;0;0;0;1
2020-03-24 00:45:00;0;0;0;0;0
2020-03-24 01:00:00;0;0;0;0;0
2020-03-24 01:15:00;0;0;0;2;1
2020-03-24 01:30:00;0;0;0;0;0
2020-03-24 01:45:00;0;0;1;0;0
2020-03-24 02:00:00;0;0;0;1;0
2020-03-24 02:15:00;0;0;0;0;0
2020-03-24 02:30:00;0;0;0;0;0
2020-03-24 02:45:00;1;0;0;0;0
2020-03-24 03:00:00;0;0;0;0;0
2020-03-24 03:15:00;1;0;0;1;0
2020-03-24 03:30:00;0;0;0;0;3
2020-03-24 03:45:00;0;0;0;0;0
2020-03-24 04:00:00;1;0;1;1;0
2020-03-24 04:15:00;1;0;1;0;0
2020-03-24 04:30:00;0;1;0;1;1
2020-03-24 04:45:00;1;0;0;0;0
2020-03-24 05:00:00;3;0;0;2;0
2020-03-24 05:15:00;0;0;1;3;6
2020-03-24 05:30:00;6;0;1;5;9
2020-03-24 05:45:00;14;3;1;10;16
2020-03-24 06:00:00;10;3;3;6;9
2020-03-24 06:15:00;19;6;4;10;21
2020-03-24 06:30:00;17;5;3;11;24
2020-03-24 06:45:00;29;4;6;15;30
2020-03-24 07:00:00;35;4;3;13;36
2020-03-24 07:15:00;22;13;6;16;40
2020-03-24 07:30:00;36;12;8;14;40
2020-03-24 07:45:00;30;9;7;21;36
2020-03-24 08:00:00;27;10;2;14;28
2020-03-24 08:15:00;16;8;8;16;18
2020-03-24 08:30:00;28;11;8;20;31
2020-03-24 08:45:00;15;9;6;8;25
2020-03-24 09:00:00;21;9;9;11;40
2020-03-24 09:15:00;11;11;6;14;30
2020-03-24 09:30:00;18;8;9;17;34
2020-03-24 09:45:00;11;12;13;10;28
2020-03-24 10:00:00;22;9;14;17;22
2020-03-24 10:15:00;15;5;7;16;31
2020-03-24 10:30:00;31;7;12;17;33
2020-03-24 10:45:00;17;4;5;9;25
2020-03-24 11:00:00;12;9;10;20;32
2020-03-24 11:15:00;29;4;6;14;26
2020-03-24 11:30:00;25;11;8;17;18
2020-03-24 11:45:00;27;6;10;16;35
2020-03-24 12:00:00;28;5;9;12;23
2020-03-24 12:15:00;23;4;7;15;23
2020-03-24 12:30:00;33;7;5;17;32
2020-03-24 12:45:00;15;5;10;14;31
2020-03-24 13:00:00;26;7;6;13;29
2020-03-24 13:15:00;26;5;11;14;32
2020-03-24 13:30:00;22;10;6;13;26
2020-03-24 13:45:00;24;8;13;17;24
2020-03-24 14:00:00;17;6;9;18;19
2020-03-24 14:15:00;21;7;8;13;21
2020-03-24 14:30:00;22;12;11;15;22
2020-03-24 14:45:00;26;7;7;25;29
2020-03-24 15:00:00;21;8;7;13;38
2020-03-24 15:15:00;22;8;6;9;41
2020-03-24 15:30:00;27;10;11;14;25
2020-03-24 15:45:00;26;7;9;20;31
2020-03-24 16:00:00;29;5;13;23;33
2020-03-24 16:15:00;28;6;14;29;48
2020-03-24 16:30:00;32;10;13;18;32
2020-03-24 16:45:00;25;6;12;29;25
2020-03-24 17:00:00;22;6;15;26;40
2020-03-24 17:15:00;21;3;6;21;46
2020-03-24 17:30:00;25;5;19;15;33
2020-03-24 17:45:00;13;5;7;7;20
2020-03-24 18:00:00;21;7;18;18;22
2020-03-24 18:15:00;13;4;4;6;28
2020-03-24 18:30:00;16;5;4;12;20
2020-03-24 18:45:00;15;6;8;13;22
2020-03-24 19:00:00;13;7;5;7;6
2020-03-24 19:15:00;9;3;2;6;14
2020-03-24 19:30:00;12;5;3;7;11
2020-03-24 19:45:00;10;4;6;12;14
2020-03-24 20:00:00;9;5;1;8;16
2020-03-24 20:15:00;4;2;3;2;9
2020-03-24 20:30:00;9;2;1;9;8
2020-03-24 20:45:00;5;2;0;3;6
2020-03-24 21:00:00;6;4;4;8;7
2020-03-24 21:15:00;1;0;0;2;4
2020-03-24 21:30:00;2;1;1;0;4
2020-03-24 21:45:00;4;0;0;0;3
2020-03-24 22:00:00;5;2;3;5;1
2020-03-24 22:15:00;4;2;0;4;1
2020-03-24 22:30:00;1;0;0;2;3
2020-03-24 22:45:00;0;0;1;0;2
2020-03-24 23:00:00;2;2;3;5;3
2020-03-24 23:15:00;1;0;0;0;2
2020-03-24 23:30:00;1;0;0;0;0
