DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-05-26 00:00:00;1;0;0;0;0;0;0;0;0;0;5
2020-05-26 00:15:00;3;2;0;0;0;0;0;0;0;1;2
2020-05-26 00:30:00;7;0;0;0;0;0;0;0;0;0;1
2020-05-26 00:45:00;2;1;0;0;0;0;0;0;0;0;4
2020-05-26 01:00:00;6;2;0;0;0;0;0;0;0;0;4
2020-05-26 01:15:00;3;0;0;0;0;0;0;0;1;0;1
2020-05-26 01:30:00;3;0;0;0;0;0;0;0;0;0;2
2020-05-26 01:45:00;4;0;0;0;0;0;0;0;0;0;2
2020-05-26 02:00:00;1;1;0;0;0;0;0;0;0;0;2
2020-05-26 02:15:00;2;0;0;0;0;0;0;0;0;0;4
2020-05-26 02:30:00;4;0;0;0;0;0;0;0;0;0;4
2020-05-26 02:45:00;4;0;0;0;0;0;0;0;0;0;4
2020-05-26 03:00:00;2;1;0;0;0;0;0;0;0;0;2
2020-05-26 03:15:00;4;1;0;0;0;0;0;0;0;0;6
2020-05-26 03:30:00;3;0;0;0;0;0;0;0;0;0;5
2020-05-26 03:45:00;3;0;0;0;0;0;0;0;0;0;3
2020-05-26 04:00:00;3;1;0;0;0;0;0;0;0;0;5
2020-05-26 04:15:00;4;1;0;0;0;0;0;0;0;1;11
2020-05-26 04:30:00;5;2;2;2;0;0;0;0;0;1;9
2020-05-26 04:45:00;6;2;4;4;0;2;0;1;2;2;21
2020-05-26 05:00:00;19;7;5;4;0;0;0;0;1;1;35
2020-05-26 05:15:00;53;24;26;28;2;0;2;0;0;21;79
2020-05-26 05:30:00;61;32;33;31;3;4;3;1;3;40;60
2020-05-26 05:45:00;62;30;83;82;8;7;8;4;9;67;70
2020-05-26 06:00:00;61;14;42;45;9;4;12;3;6;41;53
2020-05-26 06:15:00;32;13;26;28;7;2;7;1;4;16;36
2020-05-26 06:30:00;56;25;51;47;6;3;6;2;4;32;46
2020-05-26 06:45:00;42;18;27;30;7;5;8;5;5;21;29
2020-05-26 07:00:00;74;14;29;27;6;3;6;1;9;26;30
2020-05-26 07:15:00;46;15;33;35;7;2;8;1;5;24;31
2020-05-26 07:30:00;67;21;33;29;9;4;9;4;3;26;36
2020-05-26 07:45:00;55;17;22;25;5;5;7;3;9;20;24
2020-05-26 08:00:00;62;14;24;23;9;2;10;3;13;20;25
2020-05-26 08:15:00;48;9;10;10;5;1;6;1;3;9;25
2020-05-26 08:30:00;50;10;11;11;9;3;12;3;7;13;29
2020-05-26 08:45:00;63;18;7;8;8;3;8;3;4;10;32
2020-05-26 09:00:00;44;6;8;8;9;2;9;1;4;11;29
2020-05-26 09:15:00;49;10;6;6;5;3;5;3;5;4;28
2020-05-26 09:30:00;64;7;7;6;12;1;12;1;5;5;30
2020-05-26 09:45:00;58;6;3;3;9;5;9;6;5;10;37
2020-05-26 10:00:00;52;6;8;7;7;5;9;6;7;6;36
2020-05-26 10:15:00;57;10;6;6;6;6;6;5;3;5;42
2020-05-26 10:30:00;39;7;4;4;11;2;11;2;2;4;43
2020-05-26 10:45:00;44;5;5;5;10;5;13;4;5;8;47
2020-05-26 11:00:00;43;6;3;4;12;5;14;5;5;7;33
2020-05-26 11:15:00;42;8;2;2;14;2;15;2;8;4;49
2020-05-26 11:30:00;50;4;4;4;15;4;16;4;4;7;42
2020-05-26 11:45:00;41;11;6;6;12;4;14;4;9;9;48
2020-05-26 12:00:00;45;7;2;2;32;20;36;19;25;6;36
2020-05-26 12:15:00;53;8;7;7;15;9;15;11;10;6;42
2020-05-26 12:30:00;38;6;15;14;10;8;10;7;12;11;40
2020-05-26 12:45:00;51;11;10;10;9;3;9;4;8;12;45
2020-05-26 13:00:00;51;19;2;2;8;5;10;4;9;12;47
2020-05-26 13:15:00;60;27;6;6;10;6;12;6;15;8;77
2020-05-26 13:30:00;71;49;16;15;15;3;15;4;10;14;74
2020-05-26 13:45:00;114;42;13;14;32;26;35;27;51;12;99
2020-05-26 14:00:00;123;40;10;10;40;36;38;34;49;13;65
2020-05-26 14:15:00;129;37;6;6;37;34;36;38;46;10;81
2020-05-26 14:30:00;110;16;3;3;33;26;34;26;36;5;65
2020-05-26 14:45:00;56;10;4;4;34;26;34;26;28;4;43
2020-05-26 15:00:00;70;19;4;4;32;15;33;14;28;7;64
2020-05-26 15:15:00;65;14;8;8;39;20;45;19;39;9;67
2020-05-26 15:30:00;63;17;4;4;33;18;36;20;24;10;63
2020-05-26 15:45:00;61;11;1;1;33;21;33;20;23;9;67
2020-05-26 16:00:00;47;13;5;5;34;8;36;9;26;5;67
2020-05-26 16:15:00;47;14;9;9;37;27;38;27;11;4;52
2020-05-26 16:30:00;49;7;3;3;33;19;32;19;17;6;48
2020-05-26 16:45:00;61;13;9;10;34;11;36;10;22;6;63
2020-05-26 17:00:00;44;7;5;3;20;16;20;16;16;6;51
2020-05-26 17:15:00;33;8;4;5;25;20;26;20;33;4;53
2020-05-26 17:30:00;28;4;1;1;18;12;21;12;5;2;31
2020-05-26 17:45:00;29;6;0;0;17;7;17;7;11;1;26
2020-05-26 18:00:00;31;9;2;2;25;19;26;19;19;3;56
2020-05-26 18:15:00;30;10;2;2;25;11;26;12;17;2;37
2020-05-26 18:30:00;43;7;0;0;18;7;19;8;9;2;36
2020-05-26 18:45:00;27;2;0;0;20;11;21;11;11;3;30
2020-05-26 19:00:00;20;4;2;2;19;11;18;12;8;3;22
2020-05-26 19:15:00;24;6;1;1;8;2;8;2;5;0;37
2020-05-26 19:30:00;25;2;0;0;10;2;10;2;6;1;21
2020-05-26 19:45:00;14;1;0;0;4;0;4;0;2;2;25
2020-05-26 20:00:00;16;1;0;0;5;2;5;2;1;1;27
2020-05-26 20:15:00;20;2;0;0;4;1;4;1;1;2;23
2020-05-26 20:30:00;23;5;0;0;2;0;2;0;0;1;21
2020-05-26 20:45:00;18;5;1;1;10;0;10;0;1;2;28
2020-05-26 21:00:00;27;11;3;3;3;1;3;2;1;2;31
2020-05-26 21:15:00;46;10;5;6;2;1;1;1;1;4;67
2020-05-26 21:30:00;62;20;3;3;2;1;2;1;2;4;29
2020-05-26 21:45:00;99;23;2;2;16;9;16;8;10;6;52
2020-05-26 22:00:00;67;15;2;2;12;2;13;2;20;2;90
2020-05-26 22:15:00;19;2;0;0;0;0;1;1;3;0;52
2020-05-26 22:30:00;8;1;0;0;1;3;0;2;1;0;19
2020-05-26 22:45:00;4;0;1;1;1;0;1;0;2;0;7
2020-05-26 23:00:00;4;3;0;0;0;0;0;0;0;0;8
2020-05-26 23:15:00;3;1;0;0;0;0;0;0;0;0;6
2020-05-26 23:30:00;6;0;0;0;0;0;0;0;0;0;5
