DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-07-27 00:00:00;0;1;0;3;7;3;1;4;7;5;5
2020-07-27 00:15:00;0;0;2;6;11;4;7;10;10;4;3
2020-07-27 00:30:00;0;0;0;8;5;2;5;7;5;2;2
2020-07-27 00:45:00;0;1;0;4;3;3;3;5;3;0;0
2020-07-27 01:00:00;0;0;0;2;5;2;3;5;4;2;1
2020-07-27 01:15:00;2;0;0;2;4;1;1;3;2;0;0
2020-07-27 01:30:00;0;0;0;2;1;0;2;1;1;0;0
2020-07-27 01:45:00;0;1;0;1;2;0;1;4;2;1;0
2020-07-27 02:00:00;0;1;0;3;4;1;1;1;1;0;0
2020-07-27 02:15:00;0;0;0;2;1;2;1;1;2;1;1
2020-07-27 02:30:00;0;1;0;2;2;17;0;3;1;0;0
2020-07-27 02:45:00;1;2;0;2;3;16;1;2;2;0;0
2020-07-27 03:00:00;0;0;0;8;5;11;0;2;1;0;0
2020-07-27 03:15:00;0;1;0;3;2;1;1;1;1;0;0
2020-07-27 03:30:00;1;3;0;2;0;1;0;2;0;0;0
2020-07-27 03:45:00;0;0;0;1;2;1;1;1;2;1;1
2020-07-27 04:00:00;0;2;0;3;3;9;2;5;5;0;0
2020-07-27 04:15:00;0;3;0;2;3;3;2;3;4;1;1
2020-07-27 04:30:00;0;2;0;5;5;7;1;11;10;4;3
2020-07-27 04:45:00;0;3;0;11;4;16;0;11;6;4;3
2020-07-27 05:00:00;3;7;0;12;14;6;5;21;14;6;7
2020-07-27 05:15:00;1;12;1;14;8;4;2;47;39;15;7
2020-07-27 05:30:00;3;22;0;21;18;9;10;53;53;17;10
2020-07-27 05:45:00;3;30;2;21;14;5;8;44;57;17;10
2020-07-27 06:00:00;3;65;2;29;17;4;5;34;44;10;7
2020-07-27 06:15:00;2;18;4;35;31;9;11;75;73;18;9
2020-07-27 06:30:00;6;24;5;41;33;9;14;79;103;29;18
2020-07-27 06:45:00;4;40;7;47;23;5;16;83;102;16;18
2020-07-27 07:00:00;10;31;5;53;36;9;17;99;109;12;9
2020-07-27 07:15:00;1;182;10;50;42;11;24;77;99;18;11
2020-07-27 07:30:00;11;39;9;74;52;15;26;89;115;15;13
2020-07-27 07:45:00;13;35;6;59;42;6;36;89;104;25;20
2020-07-27 08:00:00;18;34;5;76;42;11;20;74;95;9;6
2020-07-27 08:15:00;4;31;7;69;38;11;21;84;93;15;16
2020-07-27 08:30:00;9;34;3;86;59;22;31;69;85;15;10
2020-07-27 08:45:00;10;37;7;76;61;61;23;89;88;14;13
2020-07-27 09:00:00;9;38;4;87;57;13;30;80;64;7;5
2020-07-27 09:15:00;6;30;1;67;38;11;22;62;54;5;6
2020-07-27 09:30:00;9;28;4;78;45;7;31;74;64;8;5
2020-07-27 09:45:00;17;23;6;91;56;9;25;66;60;13;12
2020-07-27 10:00:00;11;25;10;87;48;10;23;67;76;20;15
2020-07-27 10:15:00;11;29;0;103;62;13;19;77;71;23;24
2020-07-27 10:30:00;14;27;9;99;61;12;35;91;82;27;27
2020-07-27 10:45:00;7;36;6;96;50;16;33;94;83;25;22
2020-07-27 11:00:00;12;22;2;100;63;17;33;80;66;19;18
2020-07-27 11:15:00;12;21;3;93;65;8;38;72;76;24;24
2020-07-27 11:30:00;11;26;3;102;74;52;29;84;57;15;13
2020-07-27 11:45:00;15;29;6;93;79;23;29;74;65;6;6
2020-07-27 12:00:00;11;22;9;102;69;16;39;60;56;4;4
2020-07-27 12:15:00;12;28;2;107;63;14;39;66;55;10;8
2020-07-27 12:30:00;12;32;5;106;82;20;33;69;68;10;9
2020-07-27 12:45:00;9;30;3;77;61;14;24;56;57;9;8
2020-07-27 13:00:00;11;23;8;107;77;57;25;67;52;10;11
2020-07-27 13:15:00;11;26;5;110;76;56;28;65;60;4;5
2020-07-27 13:30:00;15;34;1;91;64;12;41;68;64;17;12
2020-07-27 13:45:00;10;30;4;98;65;79;43;64;68;16;14
2020-07-27 14:00:00;12;28;4;120;85;17;27;68;73;14;10
2020-07-27 14:15:00;4;22;3;139;96;63;29;77;59;12;10
2020-07-27 14:30:00;11;29;1;165;114;74;35;65;63;13;10
2020-07-27 14:45:00;10;29;6;139;109;15;36;76;66;9;7
2020-07-27 15:00:00;11;29;8;135;95;17;30;73;68;17;12
2020-07-27 15:15:00;7;38;2;137;110;20;35;71;66;14;15
2020-07-27 15:30:00;9;32;8;122;99;22;33;78;97;24;21
2020-07-27 15:45:00;18;37;8;106;101;15;32;62;76;15;16
2020-07-27 16:00:00;22;29;3;152;117;24;50;76;59;11;11
2020-07-27 16:15:00;9;26;2;165;138;34;47;78;69;14;11
2020-07-27 16:30:00;11;34;2;122;105;17;42;55;57;15;11
2020-07-27 16:45:00;7;26;6;133;121;28;43;79;77;9;8
2020-07-27 17:00:00;12;21;6;144;111;22;43;73;80;20;16
2020-07-27 17:15:00;5;23;2;130;89;12;44;79;60;12;8
2020-07-27 17:30:00;5;22;8;126;98;30;37;60;70;17;20
2020-07-27 17:45:00;10;28;4;94;75;13;29;61;71;17;13
2020-07-27 18:00:00;16;23;6;105;74;21;27;64;65;15;15
2020-07-27 18:15:00;12;14;3;102;67;10;40;62;73;18;14
2020-07-27 18:30:00;10;15;5;72;60;31;31;48;43;6;5
2020-07-27 18:45:00;9;22;5;83;48;59;25;57;43;10;8
2020-07-27 19:00:00;7;22;2;76;43;10;20;44;48;5;8
2020-07-27 19:15:00;10;13;4;54;42;11;27;51;52;5;5
2020-07-27 19:30:00;11;20;1;64;38;17;24;38;46;10;10
2020-07-27 19:45:00;14;25;3;54;38;11;26;46;40;9;8
2020-07-27 20:00:00;10;17;3;56;47;16;26;45;37;7;7
2020-07-27 20:15:00;5;21;3;62;43;10;22;38;38;3;5
2020-07-27 20:30:00;8;13;1;43;39;8;26;38;39;5;4
2020-07-27 20:45:00;2;12;4;47;35;7;24;50;36;5;3
2020-07-27 21:00:00;1;16;3;33;27;6;14;33;35;1;1
