DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFBA);11(TAFBB);12(TAFGC);13(TAFBC);14(TAFBD)
2020-12-28 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 00:15:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-28 00:30:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 00:45:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-28 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 01:15:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-28 01:30:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-28 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 02:00:00;1;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-28 02:15:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-28 02:30:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 02:45:00;2;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-12-28 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 03:30:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 03:45:00;1;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-28 04:00:00;1;0;0;0;2;0;1;1;0;0;0;0;0;0
2020-12-28 04:15:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-28 04:30:00;2;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-28 04:45:00;4;0;3;3;2;0;0;0;0;0;0;0;0;0
2020-12-28 05:00:00;2;0;0;0;4;0;0;0;0;0;0;0;0;0
2020-12-28 05:15:00;2;0;3;2;3;0;1;1;0;0;0;0;0;0
2020-12-28 05:30:00;9;0;2;2;5;0;5;4;0;0;0;0;0;0
2020-12-28 05:45:00;7;0;3;4;10;0;0;0;0;0;0;0;0;0
2020-12-28 06:00:00;10;0;5;3;7;0;4;4;0;0;0;0;0;0
2020-12-28 06:15:00;6;0;3;3;7;0;3;4;0;0;0;0;0;0
2020-12-28 06:30:00;11;0;9;9;13;0;7;9;0;0;0;0;0;0
2020-12-28 06:45:00;14;0;8;7;11;0;5;5;0;0;0;0;0;0
2020-12-28 07:00:00;10;0;5;5;16;0;41;6;0;0;0;0;0;0
2020-12-28 07:15:00;13;0;3;2;17;0;5;4;0;0;0;0;0;0
2020-12-28 07:30:00;13;0;8;8;15;0;11;9;0;0;0;0;0;0
2020-12-28 07:45:00;18;0;8;6;30;0;8;8;0;0;0;0;0;0
2020-12-28 08:00:00;20;0;8;7;22;0;8;10;0;0;0;0;0;0
2020-12-28 08:15:00;18;0;5;5;12;0;4;5;0;0;0;0;0;0
2020-12-28 08:30:00;25;0;8;8;16;0;8;9;1;0;0;0;0;0
2020-12-28 08:45:00;31;0;11;10;18;0;6;5;0;0;0;0;0;0
2020-12-28 09:00:00;19;0;13;12;20;0;6;6;0;0;0;0;0;0
2020-12-28 09:15:00;33;0;19;17;20;0;9;8;0;0;0;0;0;0
2020-12-28 09:30:00;27;0;12;10;18;0;8;9;3;0;0;0;0;0
2020-12-28 09:45:00;37;0;19;18;21;0;6;5;1;2;0;0;0;0
2020-12-28 10:00:00;41;0;22;22;22;0;7;7;1;0;0;0;0;0
2020-12-28 10:15:00;41;0;16;18;25;0;13;13;0;0;0;0;0;0
2020-12-28 10:30:00;40;0;21;21;26;0;13;15;0;0;0;0;0;0
2020-12-28 10:45:00;47;0;20;17;26;0;12;15;0;0;0;1;0;0
2020-12-28 11:00:00;56;0;25;23;40;0;18;16;1;0;0;3;1;0
2020-12-28 11:15:00;68;0;12;12;31;0;12;12;0;0;0;1;2;0
2020-12-28 11:30:00;49;0;15;14;37;0;19;18;1;0;0;0;0;0
2020-12-28 11:45:00;47;0;22;19;34;0;13;15;1;0;0;2;0;0
2020-12-28 12:00:00;58;0;22;18;28;0;11;11;0;0;0;0;0;0
2020-12-28 12:15:00;63;0;16;14;32;0;12;11;0;0;0;0;0;0
2020-12-28 12:30:00;46;0;22;21;34;0;13;12;0;1;0;0;0;0
2020-12-28 12:45:00;61;0;17;15;18;0;9;9;0;0;0;0;0;0
2020-12-28 13:00:00;46;0;19;18;23;0;10;13;0;0;0;0;0;0
2020-12-28 13:15:00;54;0;21;21;29;0;7;9;0;0;0;0;0;0
2020-12-28 13:30:00;56;0;11;11;39;0;9;10;0;0;0;0;0;0
2020-12-28 13:45:00;52;0;21;21;24;0;7;7;1;2;0;0;2;0
2020-12-28 14:00:00;54;0;18;16;38;0;14;14;0;0;0;0;0;0
2020-12-28 14:15:00;47;0;12;11;37;0;5;7;0;0;0;0;0;0
2020-12-28 14:30:00;54;0;24;21;37;0;9;12;0;0;0;0;0;0
