DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFBA);11(TAFBB);12(TAFGC);13(TAFBC);14(TAFBD)
2020-12-14 00:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 00:15:00;3;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-12-14 00:30:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-12-14 00:45:00;2;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-14 01:00:00;1;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-14 01:15:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-14 01:30:00;2;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-14 01:45:00;3;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-14 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 02:30:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 02:45:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-12-14 03:00:00;2;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-14 03:15:00;1;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-14 03:30:00;0;0;0;0;2;0;0;1;0;0;0;0;0;0
2020-12-14 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 04:00:00;1;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-12-14 04:15:00;1;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-14 04:30:00;1;0;3;3;6;0;3;3;0;0;0;0;0;0
2020-12-14 04:45:00;3;0;3;3;5;0;2;1;0;0;0;0;0;0
2020-12-14 05:00:00;3;0;5;6;12;0;7;6;0;0;0;0;0;0
2020-12-14 05:15:00;21;0;5;5;12;0;9;9;0;0;0;0;0;0
2020-12-14 05:30:00;26;0;8;6;25;0;13;12;0;0;0;0;0;0
2020-12-14 05:45:00;36;0;11;9;32;0;4;4;0;0;0;0;0;0
2020-12-14 06:00:00;24;0;10;11;21;0;7;6;0;0;0;0;0;0
2020-12-14 06:15:00;25;0;9;5;33;0;11;9;0;0;0;0;0;0
2020-12-14 06:30:00;37;0;16;16;41;0;19;14;0;0;0;0;0;0
2020-12-14 06:45:00;42;0;14;15;34;0;11;12;0;0;0;0;0;0
2020-12-14 07:00:00;34;0;12;12;58;0;20;18;0;0;0;3;1;0
2020-12-14 07:15:00;37;0;15;14;71;0;14;13;1;0;0;0;0;0
