DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2020-11-17 00:00:00;3;4;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 00:15:00;8;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 00:30:00;4;6;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 00:45:00;3;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 01:00:00;3;4;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 01:15:00;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 01:30:00;7;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 01:45:00;5;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 02:00:00;4;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 02:15:00;6;3;8;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 02:30:00;8;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 02:45:00;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 03:00:00;10;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 03:15:00;2;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 03:30:00;5;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 03:45:00;2;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
