DATUM;1(TAFGA);2(TAFBA)
2020-03-17 00:00:00;0;0
2020-03-17 00:15:00;0;0
2020-03-17 00:30:00;0;0
2020-03-17 00:45:00;0;0
2020-03-17 01:00:00;0;0
2020-03-17 01:15:00;0;0
2020-03-17 01:30:00;0;0
2020-03-17 01:45:00;0;0
2020-03-17 02:00:00;0;0
2020-03-17 02:15:00;0;0
2020-03-17 02:30:00;0;0
2020-03-17 02:45:00;0;0
2020-03-17 03:00:00;0;0
2020-03-17 03:15:00;0;0
2020-03-17 03:30:00;0;0
2020-03-17 03:45:00;0;0
2020-03-17 04:00:00;0;0
2020-03-17 04:15:00;0;0
2020-03-17 04:30:00;0;0
2020-03-17 04:45:00;0;0
2020-03-17 05:00:00;0;0
2020-03-17 05:15:00;0;0
2020-03-17 05:30:00;5;3
2020-03-17 05:45:00;3;0
2020-03-17 06:00:00;4;0
2020-03-17 06:15:00;5;4
2020-03-17 06:30:00;6;1
2020-03-17 06:45:00;11;2
2020-03-17 07:00:00;12;3
2020-03-17 07:15:00;11;0
2020-03-17 07:30:00;4;1
2020-03-17 07:45:00;14;1
2020-03-17 08:00:00;7;3
2020-03-17 08:15:00;8;1
2020-03-17 08:30:00;9;1
2020-03-17 08:45:00;15;2
2020-03-17 09:00:00;10;0
2020-03-17 09:15:00;7;2
2020-03-17 09:30:00;16;8
2020-03-17 09:45:00;10;7
2020-03-17 10:00:00;9;5
2020-03-17 10:15:00;12;6
2020-03-17 10:30:00;6;2
2020-03-17 10:45:00;9;3
2020-03-17 11:00:00;4;3
2020-03-17 11:15:00;13;2
2020-03-17 11:30:00;8;2
2020-03-17 11:45:00;9;6
2020-03-17 12:00:00;16;2
2020-03-17 12:15:00;12;3
2020-03-17 12:30:00;13;6
2020-03-17 12:45:00;14;8
2020-03-17 13:00:00;21;6
2020-03-17 13:15:00;12;1
2020-03-17 13:30:00;17;6
2020-03-17 13:45:00;15;7
2020-03-17 14:00:00;22;10
2020-03-17 14:15:00;15;1
2020-03-17 14:30:00;18;6
2020-03-17 14:45:00;16;0
2020-03-17 15:00:00;14;2
2020-03-17 15:15:00;16;6
2020-03-17 15:30:00;15;20
2020-03-17 15:45:00;17;2
2020-03-17 16:00:00;15;13
2020-03-17 16:15:00;18;3
2020-03-17 16:30:00;17;6
2020-03-17 16:45:00;23;17
2020-03-17 17:00:00;16;6
2020-03-17 17:15:00;19;2
2020-03-17 17:30:00;13;5
2020-03-17 17:45:00;12;1
2020-03-17 18:00:00;18;5
2020-03-17 18:15:00;18;5
2020-03-17 18:30:00;17;1
2020-03-17 18:45:00;10;5
2020-03-17 19:00:00;9;4
2020-03-17 19:15:00;6;4
2020-03-17 19:30:00;6;6
2020-03-17 19:45:00;5;6
2020-03-17 20:00:00;7;3
2020-03-17 20:15:00;9;0
2020-03-17 20:30:00;2;3
2020-03-17 20:45:00;4;0
2020-03-17 21:00:00;4;8
2020-03-17 21:15:00;1;0
2020-03-17 21:30:00;0;0
2020-03-17 21:45:00;1;0
2020-03-17 22:00:00;2;2
2020-03-17 22:15:00;0;0
2020-03-17 22:30:00;3;0
2020-03-17 22:45:00;1;1
2020-03-17 23:00:00;1;1
2020-03-17 23:15:00;0;0
2020-03-17 23:30:00;0;0
