DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-05-25 00:00:00;0;5;3;7;6;0;0;0;0;0;0;0
2020-05-25 00:15:00;0;4;7;8;3;0;0;0;0;0;0;0
2020-05-25 00:30:00;2;5;2;10;2;0;0;0;0;0;0;0
2020-05-25 00:45:00;1;7;6;2;4;0;0;0;0;0;0;0
2020-05-25 01:00:00;0;2;2;6;1;0;0;0;0;0;0;0
2020-05-25 01:15:00;1;2;5;2;1;0;0;0;0;0;0;0
2020-05-25 01:30:00;0;0;0;1;1;0;0;0;0;0;0;0
2020-05-25 01:45:00;2;2;5;4;5;0;0;0;0;0;0;0
2020-05-25 02:00:00;0;2;1;2;0;0;0;0;0;0;0;0
2020-05-25 02:15:00;0;4;5;4;2;0;0;0;0;0;0;0
2020-05-25 02:30:00;0;4;3;1;2;0;0;0;0;0;0;0
2020-05-25 02:45:00;1;0;3;0;2;0;0;0;0;0;0;0
2020-05-25 03:00:00;0;3;2;1;2;0;0;0;0;0;0;0
2020-05-25 03:15:00;1;2;0;1;1;0;0;0;0;0;0;0
2020-05-25 03:30:00;1;2;2;0;0;0;0;0;0;0;0;0
2020-05-25 03:45:00;0;2;3;0;1;0;0;0;0;0;0;0
2020-05-25 04:00:00;0;0;3;1;3;0;0;0;0;0;0;0
2020-05-25 04:15:00;1;5;5;4;0;0;0;0;0;0;0;0
2020-05-25 04:30:00;2;7;7;6;3;0;0;0;0;0;0;0
2020-05-25 04:45:00;2;14;11;11;4;0;0;0;0;0;0;0
2020-05-25 05:00:00;0;17;20;11;8;0;0;0;0;0;0;0
2020-05-25 05:15:00;4;25;20;27;15;0;0;0;0;0;0;0
2020-05-25 05:30:00;11;28;25;37;20;0;0;0;0;0;0;0
2020-05-25 05:45:00;5;35;29;42;48;0;0;0;0;0;0;0
2020-05-25 06:00:00;4;35;28;39;45;0;0;0;0;0;0;0
2020-05-25 06:15:00;6;38;25;67;48;0;0;0;0;0;0;0
2020-05-25 06:30:00;8;47;42;63;69;0;1;0;0;0;4;0
2020-05-25 06:45:00;6;43;32;94;91;2;2;0;0;8;0;0
2020-05-25 07:00:00;8;59;44;96;96;3;0;0;0;5;3;0
2020-05-25 07:15:00;5;50;28;99;123;2;6;0;0;16;0;0
2020-05-25 07:30:00;6;62;40;97;91;3;3;0;0;2;3;6
2020-05-25 07:45:00;7;74;46;99;93;1;3;0;0;1;4;3
2020-05-25 08:00:00;9;55;43;76;75;2;3;0;0;2;4;1
2020-05-25 08:15:00;4;48;40;71;62;0;3;0;0;16;3;0
2020-05-25 08:30:00;6;42;32;64;54;0;3;0;0;8;2;0
2020-05-25 08:45:00;6;54;38;68;57;5;2;0;0;3;7;2
2020-05-25 09:00:00;4;50;41;73;50;0;1;0;0;4;3;0
2020-05-25 09:15:00;6;50;31;63;47;2;0;0;0;2;4;7
2020-05-25 09:30:00;18;51;54;47;35;2;0;0;0;32;6;5
2020-05-25 09:45:00;5;63;56;41;83;0;4;0;0;19;2;0
2020-05-25 10:00:00;6;72;47;56;94;2;2;0;0;11;7;0
2020-05-25 10:15:00;12;69;58;60;52;6;1;0;0;9;7;7
2020-05-25 10:30:00;5;62;46;63;53;1;10;0;0;3;4;0
2020-05-25 10:45:00;14;77;79;47;99;3;6;0;0;4;15;20
2020-05-25 11:00:00;4;60;61;46;49;1;1;0;0;4;6;15
2020-05-25 11:15:00;9;79;63;66;56;2;1;0;0;1;4;1
2020-05-25 11:30:00;11;83;67;62;40;7;6;0;0;44;4;6
2020-05-25 11:45:00;6;79;62;59;52;0;2;0;0;0;2;3
2020-05-25 12:00:00;9;72;59;46;67;2;5;0;0;2;6;26
2020-05-25 12:15:00;11;76;64;55;42;2;1;0;0;4;3;0
2020-05-25 12:30:00;8;68;83;55;51;0;1;0;0;1;9;15
2020-05-25 12:45:00;13;72;64;52;59;1;0;0;0;4;7;8
2020-05-25 13:00:00;12;106;74;58;53;9;5;0;0;2;4;0
2020-05-25 13:15:00;7;100;72;51;55;3;0;0;0;6;1;0
2020-05-25 13:30:00;13;77;78;68;59;1;7;0;0;12;0;101
2020-05-25 13:45:00;15;79;68;69;55;0;2;0;0;28;1;0
2020-05-25 14:00:00;10;95;70;79;70;1;1;0;1;8;1;1
2020-05-25 14:15:00;8;87;72;56;115;2;3;0;0;21;4;8
2020-05-25 14:30:00;6;107;81;42;119;0;3;0;0;2;7;113
2020-05-25 14:45:00;10;77;97;40;88;5;2;0;0;44;3;0
2020-05-25 15:00:00;9;96;80;70;74;10;0;0;0;117;3;3
2020-05-25 15:15:00;5;100;84;64;57;6;7;0;0;7;2;0
2020-05-25 15:30:00;12;108;83;35;92;9;1;0;0;61;7;29
2020-05-25 15:45:00;14;110;86;36;102;1;2;0;0;7;8;27
2020-05-25 16:00:00;13;97;80;48;89;4;0;0;0;6;3;35
2020-05-25 16:15:00;11;105;91;71;57;1;1;0;0;6;4;23
2020-05-25 16:30:00;11;109;100;70;64;0;2;0;0;6;5;10
2020-05-25 16:45:00;10;110;106;72;63;1;2;0;0;4;8;5
2020-05-25 17:00:00;6;115;89;71;50;7;3;0;0;12;1;1
2020-05-25 17:15:00;10;103;82;68;45;8;4;0;0;25;14;12
2020-05-25 17:30:00;10;122;93;65;46;0;5;0;0;32;6;7
2020-05-25 17:45:00;13;83;74;61;50;0;1;0;0;7;6;32
2020-05-25 18:00:00;4;88;72;64;60;3;10;0;1;13;4;19
2020-05-25 18:15:00;14;86;74;56;57;1;2;0;0;1;12;12
2020-05-25 18:30:00;10;66;52;52;39;1;4;0;0;2;3;0
2020-05-25 18:45:00;8;65;43;40;38;2;2;0;0;23;0;0
2020-05-25 19:00:00;7;51;54;43;33;4;1;0;0;4;2;0
2020-05-25 19:15:00;10;44;40;33;18;1;0;0;0;0;0;0
2020-05-25 19:30:00;5;44;38;34;31;1;3;0;0;19;10;8
2020-05-25 19:45:00;13;42;39;29;23;0;6;0;0;9;14;0
2020-05-25 20:00:00;3;41;35;31;28;1;6;0;0;27;3;3
2020-05-25 20:15:00;8;31;30;25;18;0;2;0;0;9;2;8
2020-05-25 20:30:00;9;32;36;25;23;8;3;0;1;6;1;5
2020-05-25 20:45:00;4;27;29;29;21;1;1;0;0;2;4;58
2020-05-25 21:00:00;10;25;37;29;20;2;6;0;0;11;4;0
2020-05-25 21:15:00;8;27;29;30;25;0;0;0;0;0;0;0
2020-05-25 21:30:00;2;34;27;16;11;0;0;0;0;5;3;14
2020-05-25 21:45:00;3;23;16;13;15;0;0;0;0;0;1;1
2020-05-25 22:00:00;4;34;23;16;16;2;1;0;0;6;0;0
2020-05-25 22:15:00;1;26;13;25;17;0;0;0;0;0;3;46
2020-05-25 22:30:00;1;23;17;12;9;0;0;0;0;0;0;0
2020-05-25 22:45:00;0;10;16;11;12;0;1;0;0;0;1;4
2020-05-25 23:00:00;4;13;13;9;7;0;0;0;0;0;0;0
2020-05-25 23:15:00;2;11;10;13;5;0;0;0;0;0;0;0
2020-05-25 23:30:00;0;5;14;11;5;0;0;0;0;0;0;0
2020-05-25 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
