DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2019-10-03 00:00:00;22;18;25;13;0;0
2019-10-03 00:15:00;25;15;20;17;0;0
2019-10-03 00:30:00;16;13;18;14;0;0
2019-10-03 00:45:00;18;11;10;6;0;0
2019-10-03 01:00:00;15;14;14;10;0;0
2019-10-03 01:15:00;12;11;13;8;0;0
2019-10-03 01:30:00;12;8;14;9;0;0
2019-10-03 01:45:00;14;12;6;5;0;0
2019-10-03 02:00:00;13;5;8;6;0;0
2019-10-03 02:15:00;12;3;7;4;0;0
2019-10-03 02:30:00;6;4;8;3;0;0
2019-10-03 02:45:00;12;9;6;3;0;0
2019-10-03 03:00:00;11;6;4;5;0;0
2019-10-03 03:15:00;5;5;4;2;0;0
2019-10-03 03:30:00;7;6;17;12;0;0
2019-10-03 03:45:00;6;5;13;4;0;0
2019-10-03 04:00:00;8;3;6;3;0;0
2019-10-03 04:15:00;11;6;6;4;0;0
2019-10-03 04:30:00;11;7;5;11;0;0
2019-10-03 04:45:00;7;3;11;3;0;0
2019-10-03 05:00:00;13;8;10;3;0;0
2019-10-03 05:15:00;14;7;13;5;0;0
2019-10-03 05:30:00;37;29;25;15;0;0
2019-10-03 05:45:00;73;64;19;9;0;0
2019-10-03 06:00:00;92;96;20;15;0;0
2019-10-03 06:15:00;70;53;24;11;0;0
2019-10-03 06:30:00;30;25;22;8;0;0
2019-10-03 06:45:00;22;20;14;10;0;0
2019-10-03 07:00:00;15;12;11;11;0;0
2019-10-03 07:15:00;26;18;15;7;0;0
2019-10-03 07:30:00;18;16;20;7;0;0
2019-10-03 07:45:00;21;24;15;7;0;0
2019-10-03 08:00:00;23;19;16;8;0;0
2019-10-03 08:15:00;27;17;11;6;0;0
2019-10-03 08:30:00;36;23;18;15;0;0
2019-10-03 08:45:00;29;14;21;9;2;0
2019-10-03 09:00:00;42;49;32;18;7;0
2019-10-03 09:15:00;37;25;30;18;7;0
2019-10-03 09:30:00;46;29;38;21;0;0
2019-10-03 09:45:00;37;30;53;22;1;0
2019-10-03 10:00:00;50;34;42;23;0;0
2019-10-03 10:15:00;50;51;50;20;2;0
2019-10-03 10:30:00;59;43;45;32;8;0
2019-10-03 10:45:00;57;47;66;42;1;0
2019-10-03 11:00:00;48;47;57;37;11;0
2019-10-03 11:15:00;49;55;58;33;0;0
2019-10-03 11:30:00;52;55;67;50;0;0
2019-10-03 11:45:00;49;41;52;39;0;0
2019-10-03 12:00:00;57;63;47;38;5;0
2019-10-03 12:15:00;48;50;62;35;0;0
2019-10-03 12:30:00;54;42;53;41;4;0
2019-10-03 12:45:00;59;49;54;40;4;0
2019-10-03 13:00:00;39;53;54;36;7;0
2019-10-03 13:15:00;47;52;56;50;26;0
2019-10-03 13:30:00;59;47;62;45;1;0
2019-10-03 13:45:00;62;56;71;43;6;0
2019-10-03 14:00:00;68;67;63;45;6;0
2019-10-03 14:15:00;56;53;74;54;7;0
2019-10-03 14:30:00;54;67;59;43;1;0
2019-10-03 14:45:00;65;46;52;43;6;0
2019-10-03 15:00:00;53;58;48;34;0;0
2019-10-03 15:15:00;55;45;71;51;6;0
2019-10-03 15:30:00;60;56;64;44;0;0
2019-10-03 15:45:00;58;60;60;38;14;1
2019-10-03 16:00:00;58;53;56;44;6;0
2019-10-03 16:15:00;52;61;50;35;2;0
2019-10-03 16:30:00;61;61;56;47;12;1
2019-10-03 16:45:00;58;69;70;58;3;3
2019-10-03 17:00:00;67;53;61;41;4;0
2019-10-03 17:15:00;57;61;59;44;0;0
2019-10-03 17:30:00;52;59;68;37;4;0
2019-10-03 17:45:00;55;65;67;52;0;0
2019-10-03 18:00:00;60;56;69;51;14;0
2019-10-03 18:15:00;59;49;66;48;4;0
2019-10-03 18:30:00;61;54;61;46;0;0
2019-10-03 18:45:00;54;37;56;44;0;0
2019-10-03 19:00:00;63;52;61;60;0;0
2019-10-03 19:15:00;50;50;58;37;0;0
2019-10-03 19:30:00;43;56;60;34;0;0
2019-10-03 19:45:00;40;51;60;33;3;0
2019-10-03 20:00:00;44;43;43;36;0;0
2019-10-03 20:15:00;34;41;45;30;0;0
2019-10-03 20:30:00;48;29;46;24;0;0
2019-10-03 20:45:00;40;40;34;20;0;0
2019-10-03 21:00:00;38;41;41;31;2;0
2019-10-03 21:15:00;41;30;37;32;0;0
2019-10-03 21:30:00;49;29;35;26;0;0
2019-10-03 21:45:00;29;28;28;21;6;0
2019-10-03 22:00:00;48;39;28;20;0;0
2019-10-03 22:15:00;30;18;30;19;6;0
2019-10-03 22:30:00;37;30;31;20;0;0
2019-10-03 22:45:00;19;13;25;23;0;0
2019-10-03 23:00:00;23;13;24;27;0;0
2019-10-03 23:15:00;10;14;22;19;0;0
2019-10-03 23:30:00;12;7;12;13;0;0
2019-10-03 23:45:00;15;9;20;11;0;0
