DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-05-29 00:00:00;5;2;1;1;2;8;5;2;3;1;0;0
2020-05-29 00:15:00;12;3;4;2;4;7;7;3;4;4;0;0
2020-05-29 00:30:00;2;5;1;0;1;6;4;2;3;3;0;0
2020-05-29 00:45:00;5;2;2;3;4;4;3;2;6;4;0;0
2020-05-29 01:00:00;6;5;2;0;3;13;6;1;2;1;0;0
2020-05-29 01:15:00;4;4;3;2;6;3;3;2;1;1;0;0
2020-05-29 01:30:00;4;5;1;0;1;4;8;6;2;4;0;0
2020-05-29 01:45:00;2;0;0;1;1;2;4;2;0;3;0;0
2020-05-29 02:00:00;2;2;0;1;1;3;6;3;3;5;0;0
2020-05-29 02:15:00;2;2;2;0;1;5;1;1;1;0;0;0
2020-05-29 02:30:00;5;7;1;0;0;0;1;1;3;2;0;0
2020-05-29 02:45:00;5;1;1;1;3;2;2;0;3;1;1;15
2020-05-29 03:00:00;1;2;0;0;0;1;3;3;1;0;0;0
2020-05-29 03:15:00;2;1;0;0;0;1;3;3;1;0;0;0
2020-05-29 03:30:00;4;2;0;0;0;1;1;2;2;3;0;0
2020-05-29 03:45:00;3;1;0;1;0;3;2;0;1;0;0;0
2020-05-29 04:00:00;2;1;1;0;1;5;2;1;3;2;0;0
2020-05-29 04:15:00;6;4;0;0;0;6;7;5;6;9;0;0
2020-05-29 04:30:00;8;6;0;2;2;5;6;4;5;5;0;0
2020-05-29 04:45:00;6;6;1;4;3;11;4;0;9;0;0;0
2020-05-29 05:00:00;28;16;4;5;6;19;15;3;11;5;0;0
2020-05-29 05:15:00;28;17;1;3;4;20;23;7;20;7;0;0
2020-05-29 05:30:00;39;23;1;7;6;43;42;19;50;9;2;0
2020-05-29 05:45:00;37;23;3;6;9;57;47;16;34;13;1;0
2020-05-29 06:00:00;56;24;1;5;6;42;59;32;37;13;2;2
2020-05-29 06:15:00;51;28;1;12;10;64;63;40;48;17;2;5
2020-05-29 06:30:00;61;30;5;11;15;72;91;48;51;16;1;5
2020-05-29 06:45:00;56;28;3;9;12;89;90;73;64;28;3;28
2020-05-29 07:00:00;60;28;4;18;23;92;101;70;62;49;3;5
2020-05-29 07:15:00;46;38;6;17;58;125;125;90;61;40;4;9
2020-05-29 07:30:00;52;24;3;13;19;124;102;97;73;53;4;3
2020-05-29 08:00:00;47;24;3;13;17;83;83;72;62;30;4;1
2020-05-29 08:15:00;51;27;6;11;16;79;74;60;66;19;1;0
2020-05-29 08:30:00;58;34;1;10;16;71;86;51;63;21;3;1
2020-05-29 08:45:00;62;32;8;20;16;69;88;66;68;18;4;0
2020-05-29 09:00:00;54;39;9;12;16;64;73;50;65;20;4;0
2020-05-29 09:15:00;56;45;3;16;15;71;65;66;71;29;4;46
2020-05-29 09:30:00;78;38;6;12;13;77;82;54;87;21;13;6
2020-05-29 09:45:00;75;41;2;16;18;84;79;58;80;17;2;6
2020-05-29 10:00:00;77;37;8;16;13;78;80;65;92;17;13;14
2020-05-29 10:15:00;69;38;3;9;13;77;73;71;71;17;5;8
2020-05-29 10:30:00;78;54;4;14;18;75;84;59;84;24;7;3
2020-05-29 10:45:00;81;54;2;18;24;65;78;54;101;22;6;5
2020-05-29 11:00:00;80;47;12;16;18;65;76;62;87;23;0;3
2020-05-29 11:15:00;86;49;7;20;23;75;68;65;92;22;5;12
2020-05-29 11:30:00;81;60;9;6;15;79;81;62;96;14;5;9
2020-05-29 11:45:00;100;58;8;18;21;91;60;62;98;18;5;6
2020-05-29 12:00:00;95;63;10;15;26;73;63;56;98;19;3;4
2020-05-29 12:15:00;123;69;4;16;88;80;72;62;101;17;3;9
2020-05-29 12:30:00;107;73;6;16;26;82;81;60;93;22;4;7
2020-05-29 12:45:00;96;60;8;19;25;88;69;66;116;13;9;6
2020-05-29 13:00:00;107;81;5;18;15;82;82;57;115;19;8;5
2020-05-29 13:15:00;127;92;6;12;20;97;76;74;113;25;0;0
2020-05-29 13:30:00;111;79;3;13;18;95;78;66;138;20;4;6
2020-05-29 13:45:00;93;57;6;21;31;132;119;77;118;19;4;45
2020-05-29 14:00:00;121;77;7;17;24;95;80;59;111;24;9;63
2020-05-29 14:15:00;118;82;3;22;28;123;77;69;96;13;4;14
2020-05-29 14:30:00;129;84;11;13;18;98;71;79;94;28;5;6
2020-05-29 14:45:00;122;75;9;18;26;120;78;69;91;16;4;3
2020-05-29 15:00:00;121;78;9;14;28;82;82;55;112;24;5;7
2020-05-29 15:15:00;103;77;9;19;26;82;71;76;109;18;2;5
2020-05-29 15:30:00;109;67;7;16;18;97;69;73;113;25;5;21
2020-05-29 15:45:00;101;53;5;14;22;77;77;66;100;18;6;4
2020-05-29 16:00:00;92;79;7;14;15;85;75;70;99;27;7;16
2020-05-29 16:15:00;89;62;7;22;28;96;79;72;91;26;1;77
2020-05-29 16:30:00;101;60;7;16;24;95;86;71;122;25;1;7
2020-05-29 16:45:00;102;58;11;23;31;95;76;59;105;29;10;9
2020-05-29 17:00:00;97;60;4;13;13;78;74;69;76;15;5;2
2020-05-29 17:15:00;101;57;8;14;23;91;84;73;95;28;12;0
2020-05-29 17:30:00;94;49;5;11;18;99;99;67;65;25;5;1
2020-05-29 17:45:00;98;57;2;21;18;96;84;63;91;15;7;36
2020-05-29 18:00:00;87;63;4;17;23;111;90;77;84;16;10;71
2020-05-29 18:15:00;82;47;7;14;24;92;85;86;79;27;6;1
2020-05-29 18:30:00;63;35;6;14;21;76;74;62;75;19;3;13
2020-05-29 18:45:00;62;43;3;14;19;71;63;73;54;15;7;16
2020-05-29 19:00:00;63;40;4;13;20;57;61;49;58;19;3;11
2020-05-29 19:15:00;52;34;6;14;21;50;67;52;51;16;4;5
2020-05-29 19:30:00;54;32;8;7;14;55;56;45;45;17;10;21
2020-05-29 19:45:00;50;30;4;6;12;49;56;36;37;19;7;24
2020-05-29 20:00:00;48;23;8;5;16;48;62;42;42;17;8;11
2020-05-29 20:15:00;50;27;10;8;19;42;50;33;34;16;5;1
2020-05-29 20:30:00;40;26;6;12;25;29;42;31;26;10;1;1
2020-05-29 20:45:00;36;21;3;5;6;31;39;27;38;17;1;0
2020-05-29 21:00:00;40;22;2;3;5;32;32;20;26;14;0;0
2020-05-29 21:15:00;38;22;5;5;7;40;29;19;20;13;1;6
2020-05-29 21:30:00;39;17;5;8;12;29;33;22;28;9;3;1
2020-05-29 21:45:00;26;20;1;4;5;32;30;19;29;10;0;0
2020-05-29 22:00:00;40;23;5;3;10;40;39;30;30;18;0;0
2020-05-29 22:15:00;44;25;4;6;15;39;47;30;19;16;0;0
2020-05-29 22:30:00;28;20;3;4;6;25;27;16;15;11;0;2
2020-05-29 22:45:00;26;11;4;3;9;25;29;18;23;10;1;3
2020-05-29 23:00:00;21;15;1;3;4;11;14;10;16;10;0;0
2020-05-29 23:15:00;14;15;0;4;7;24;14;9;13;10;0;0
2020-05-29 23:30:00;16;10;5;2;7;14;19;16;12;5;0;0
2020-05-29 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
