DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-07-12 00:00:00;22;11;5;9;0;10;2;0;0;0;0
2020-07-12 00:15:00;17;13;1;3;0;19;4;0;18;0;0
2020-07-12 00:30:00;23;13;5;2;0;16;6;0;0;0;0
2020-07-12 00:45:00;23;11;2;6;0;13;6;0;0;0;0
2020-07-12 01:00:00;9;9;4;3;0;12;1;0;0;0;0
2020-07-12 01:15:00;13;13;2;2;0;11;6;0;0;0;0
2020-07-12 01:30:00;9;8;2;4;0;8;4;3;0;0;0
2020-07-12 01:45:00;8;8;1;3;0;6;2;0;0;0;0
2020-07-12 02:00:00;10;8;3;3;0;6;3;0;0;0;0
2020-07-12 02:15:00;12;11;5;2;0;7;2;0;0;0;0
2020-07-12 02:30:00;8;4;0;0;0;6;3;0;0;0;0
2020-07-12 02:45:00;11;7;2;1;0;3;1;0;0;0;0
2020-07-12 03:00:00;5;3;0;2;0;4;2;0;0;0;0
2020-07-12 03:15:00;3;1;1;2;0;6;1;0;0;0;0
2020-07-12 03:30:00;6;6;1;0;0;5;0;0;0;0;0
2020-07-12 03:45:00;8;4;1;0;0;3;0;0;0;0;0
2020-07-12 04:00:00;5;2;1;1;0;2;1;0;0;0;0
2020-07-12 04:15:00;11;5;0;2;0;7;3;0;0;0;0
2020-07-12 04:30:00;4;2;0;0;0;4;0;0;0;0;0
2020-07-12 04:45:00;8;3;0;1;0;1;0;0;0;0;0
2020-07-12 05:00:00;7;4;0;1;0;9;1;0;0;0;0
2020-07-12 05:15:00;8;9;0;2;0;7;3;0;0;0;0
2020-07-12 05:30:00;8;2;0;0;0;7;2;0;0;0;0
2020-07-12 05:45:00;6;7;1;4;0;8;1;0;0;0;0
2020-07-12 06:00:00;12;9;0;2;0;7;1;0;0;0;0
2020-07-12 06:15:00;16;8;1;3;0;4;4;0;0;0;0
2020-07-12 06:30:00;13;11;0;5;0;6;2;0;0;0;0
2020-07-12 06:45:00;11;6;1;2;0;5;0;0;0;0;0
2020-07-12 07:00:00;13;4;3;6;0;4;4;0;0;0;0
2020-07-12 07:15:00;14;7;2;5;0;1;3;0;0;0;0
2020-07-12 07:30:00;22;10;1;16;0;6;8;0;0;0;0
2020-07-12 07:45:00;13;5;2;13;0;11;7;0;0;0;0
2020-07-12 08:00:00;18;11;4;7;0;7;5;0;0;0;0
2020-07-12 08:15:00;28;15;1;10;0;7;4;0;0;0;0
2020-07-12 08:30:00;20;15;5;16;0;15;11;0;0;0;0
