DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2019-11-13 00:00:00;10;7;9;0;0;0;0;0
2019-11-13 00:15:00;10;10;13;0;0;0;0;0
2019-11-13 00:30:00;11;10;3;0;0;0;0;0
2019-11-13 00:45:00;3;4;8;0;0;0;0;0
2019-11-13 01:00:00;10;10;10;0;0;0;0;0
2019-11-13 01:15:00;5;3;10;0;0;0;0;0
2019-11-13 01:30:00;2;3;9;0;0;0;0;0
2019-11-13 01:45:00;9;11;5;0;0;0;0;0
2019-11-13 02:00:00;4;5;3;0;0;0;0;0
2019-11-13 02:15:00;7;9;6;0;0;0;0;0
2019-11-13 02:30:00;7;8;7;0;0;0;0;0
2019-11-13 02:45:00;1;8;5;0;0;0;0;0
2019-11-13 03:00:00;8;8;2;0;0;0;0;0
2019-11-13 03:15:00;6;5;8;0;0;0;0;0
2019-11-13 03:30:00;1;5;5;0;0;0;0;0
2019-11-13 03:45:00;8;5;6;0;0;0;0;0
2019-11-13 04:00:00;8;9;8;0;0;0;0;0
2019-11-13 04:15:00;10;7;14;0;0;0;0;0
2019-11-13 04:30:00;13;20;16;0;0;0;0;0
2019-11-13 04:45:00;13;21;31;0;0;0;0;0
2019-11-13 05:00:00;25;40;65;0;0;0;0;0
2019-11-13 05:15:00;24;57;111;0;0;0;0;0
2019-11-13 05:30:00;57;80;114;0;0;0;0;0
2019-11-13 05:45:00;119;133;65;0;0;0;0;0
2019-11-13 06:00:00;138;180;69;0;0;2;0;0
2019-11-13 06:15:00;81;165;76;0;0;3;3;0
2019-11-13 06:30:00;87;159;100;0;0;0;18;0
2019-11-13 06:45:00;69;155;87;0;0;3;7;0
2019-11-13 07:00:00;74;144;106;0;0;0;9;4
2019-11-13 07:15:00;65;141;100;0;0;3;70;0
2019-11-13 07:30:00;74;152;89;0;0;0;30;0
2019-11-13 07:45:00;101;202;105;0;0;7;15;0
