DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-02-18 00:00:00;1;4;0;10;3;66;6;6;8;2;2
2020-02-18 00:15:00;1;4;0;5;5;114;7;6;9;2;1
2020-02-18 00:30:00;0;0;1;6;6;70;2;2;4;1;1
2020-02-18 00:45:00;0;0;0;2;2;56;0;7;5;0;0
2020-02-18 01:00:00;0;0;0;3;2;100;1;5;4;0;0
2020-02-18 01:15:00;0;1;0;2;1;0;2;3;1;0;0
2020-02-18 01:30:00;0;0;0;3;4;21;1;1;2;1;1
2020-02-18 01:45:00;1;1;0;2;1;21;1;1;2;1;1
2020-02-18 02:00:00;0;0;0;3;2;0;0;1;1;1;1
2020-02-18 02:15:00;0;1;0;0;0;4;2;3;2;1;1
2020-02-18 02:30:00;1;1;0;5;1;1;1;1;1;0;0
2020-02-18 02:45:00;0;1;0;0;1;79;1;0;2;0;0
2020-02-18 03:00:00;0;1;0;3;3;74;1;0;1;0;0
2020-02-18 03:15:00;0;2;0;1;1;26;4;1;2;1;0
2020-02-18 03:30:00;1;1;0;4;0;162;1;4;3;0;0
2020-02-18 03:45:00;1;0;0;2;1;79;1;0;0;0;0
2020-02-18 04:00:00;1;2;0;5;3;30;0;4;4;2;2
2020-02-18 04:15:00;0;2;0;6;5;43;1;6;5;0;1
2020-02-18 04:30:00;0;2;0;6;4;0;1;9;9;3;3
2020-02-18 04:45:00;0;4;0;8;3;0;1;14;8;1;1
2020-02-18 05:00:00;2;11;0;11;7;26;2;25;23;8;6
2020-02-18 05:15:00;0;15;0;22;18;8;6;49;54;22;21
2020-02-18 05:30:00;3;24;0;23;18;12;7;51;54;18;14
2020-02-18 05:45:00;4;22;3;45;29;18;10;79;84;30;23
2020-02-18 06:00:00;4;20;5;57;31;16;14;52;56;11;10
2020-02-18 06:15:00;6;39;2;70;46;25;11;72;88;15;10
2020-02-18 06:30:00;8;46;2;50;53;21;22;124;129;22;17
2020-02-18 06:45:00;17;42;9;55;40;16;22;113;162;44;34
2020-02-18 07:00:00;4;43;5;81;58;34;16;138;170;21;14
2020-02-18 07:15:00;11;52;15;77;52;13;46;156;200;25;15
2020-02-18 07:30:00;21;53;7;108;68;18;51;164;202;19;16
2020-02-18 07:45:00;32;70;4;129;87;23;52;141;157;29;24
2020-02-18 08:00:00;14;55;7;102;63;14;40;176;187;40;31
2020-02-18 08:15:00;11;50;7;108;62;24;39;116;132;24;19
2020-02-18 08:30:00;12;45;1;93;60;61;44;108;127;23;19
2020-02-18 08:45:00;25;37;10;81;61;47;39;106;125;23;16
2020-02-18 09:00:00;5;36;4;95;71;23;38;83;78;9;6
2020-02-18 09:15:00;8;29;5;79;58;44;25;86;91;15;8
2020-02-18 09:30:00;6;31;6;77;50;19;29;77;72;11;7
2020-02-18 09:45:00;4;27;7;92;51;72;36;70;74;13;10
2020-02-18 10:00:00;15;25;6;91;61;133;43;78;82;11;7
2020-02-18 10:15:00;11;26;7;87;67;47;31;67;65;10;8
2020-02-18 10:30:00;11;24;2;93;55;50;36;64;63;7;7
2020-02-18 10:45:00;11;39;7;97;67;104;34;74;74;8;8
2020-02-18 11:00:00;13;30;2;96;61;81;35;63;58;15;11
2020-02-18 11:15:00;10;27;4;103;75;37;28;61;52;8;9
2020-02-18 11:30:00;16;38;4;95;84;17;39;74;65;7;8
2020-02-18 11:45:00;11;31;4;99;71;13;36;64;63;9;7
2020-02-18 12:00:00;27;33;7;122;92;39;34;65;73;13;12
2020-02-18 12:15:00;16;24;6;100;62;18;40;59;60;12;8
