DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-02-04 00:00:00;0;2;0;2;3;1;3;4;7;1;1
2020-02-04 00:15:00;2;4;0;9;9;4;1;8;4;1;0
2020-02-04 00:30:00;1;1;0;6;8;4;1;6;8;0;1
2020-02-04 00:45:00;2;1;0;2;7;6;3;2;7;4;3
2020-02-04 01:00:00;0;1;0;2;2;0;1;3;4;2;1
2020-02-04 01:15:00;1;1;0;4;3;1;1;4;4;1;1
2020-02-04 01:30:00;0;0;0;3;1;0;0;2;1;0;0
2020-02-04 01:45:00;0;0;0;6;1;0;0;0;2;0;1
2020-02-04 02:00:00;0;0;1;3;3;0;4;1;4;2;2
2020-02-04 02:15:00;1;2;0;5;2;0;2;1;1;0;0
2020-02-04 02:30:00;0;2;0;5;0;0;0;1;1;0;0
2020-02-04 02:45:00;1;1;0;4;3;2;0;0;0;0;0
2020-02-04 03:00:00;0;1;0;3;1;1;3;1;2;0;0
2020-02-04 03:15:00;0;0;0;1;2;25;3;2;2;0;0
2020-02-04 03:30:00;0;2;0;6;7;5;0;1;2;0;0
2020-02-04 03:45:00;0;1;0;1;0;1;2;3;1;0;0
2020-02-04 04:00:00;0;2;0;6;2;0;1;2;4;3;2
2020-02-04 04:15:00;1;2;1;3;6;35;2;6;5;2;1
2020-02-04 04:30:00;0;4;0;10;10;2;1;13;8;2;3
2020-02-04 04:45:00;2;6;0;13;3;34;2;7;2;2;2
2020-02-04 05:00:00;2;6;0;16;10;14;5;27;26;13;12
2020-02-04 05:15:00;0;14;4;19;17;5;8;60;51;20;23
2020-02-04 05:30:00;2;14;0;24;21;7;5;39;41;14;16
2020-02-04 05:45:00;4;31;6;55;32;19;10;70;89;36;32
2020-02-04 06:00:00;1;25;4;68;29;76;5;47;54;11;11
2020-02-04 06:15:00;4;35;2;69;42;77;21;67;79;12;10
2020-02-04 06:30:00;7;46;4;41;54;99;15;126;152;34;33
2020-02-04 06:45:00;12;46;9;54;31;27;12;121;164;41;34
2020-02-04 07:00:00;8;54;3;78;48;31;23;128;156;21;14
2020-02-04 07:15:00;15;54;14;84;65;70;35;147;207;32;29
2020-02-04 07:30:00;21;65;12;90;68;46;49;155;181;23;15
2020-02-04 07:45:00;24;58;4;132;99;47;52;170;192;21;24
2020-02-04 08:00:00;17;64;7;121;80;63;47;153;177;17;19
2020-02-04 08:15:00;12;47;6;100;66;57;36;132;140;19;17
2020-02-04 08:30:00;8;20;4;67;40;11;36;75;94;7;7
2020-02-04 08:45:00;
2020-02-04 09:00:00;3;12;3;40;20;7;11;36;43;4;4
2020-02-04 09:15:00;15;32;5;80;55;12;31;75;67;11;11
2020-02-04 09:30:00;8;31;1;71;45;14;26;64;80;11;11
2020-02-04 09:45:00;14;16;4;56;33;5;19;40;33;4;5
2020-02-04 10:00:00;15;36;3;93;66;30;29;75;76;6;4
2020-02-04 10:15:00;13;28;5;95;65;42;18;74;74;11;9
2020-02-04 10:30:00;12;26;6;87;68;54;34;76;63;8;6
2020-02-04 10:45:00;11;36;7;89;63;47;23;78;65;3;3
2020-02-04 11:00:00;4;32;5;82;66;41;33;63;72;10;8
2020-02-04 11:15:00;12;37;9;101;66;23;38;62;65;10;9
2020-02-04 11:30:00;11;29;4;105;72;32;35;66;65;12;8
2020-02-04 11:45:00;9;33;9;84;74;13;41;75;62;4;4
2020-02-04 12:00:00;12;22;5;119;78;87;38;59;61;13;8
2020-02-04 12:15:00;18;22;2;96;68;26;31;51;67;13;12
2020-02-04 12:30:00;14;41;3;93;77;12;44;62;59;7;6
2020-02-04 12:45:00;18;43;4;94;76;38;53;69;85;8;14
2020-02-04 13:00:00;9;35;5;106;90;8;43;68;78;21;15
2020-02-04 13:15:00;13;35;4;112;115;37;30;78;78;10;9
2020-02-04 13:30:00;19;34;5;110;89;16;46;93;89;12;13
2020-02-04 13:45:00;12;26;6;119;80;14;40;82;75;14;11
2020-02-04 14:00:00;13;30;3;122;102;12;30;69;66;13;10
2020-02-04 14:15:00;16;21;2;157;98;59;37;75;75;5;5
2020-02-04 14:30:00;16;27;7;195;115;175;45;73;76;12;10
2020-02-04 14:45:00;8;33;4;162;124;25;44;72;91;10;12
2020-02-04 15:00:00;17;40;4;152;126;20;46;64;74;10;12
2020-02-04 15:15:00;14;42;3;190;149;20;44;77;70;11;10
2020-02-04 15:30:00;11;36;4;198;131;25;45;73;79;21;19
2020-02-04 15:45:00;22;30;5;176;152;27;47;63;86;12;12
2020-02-04 16:00:00;25;36;7;213;172;36;60;81;87;10;10
2020-02-04 16:15:00;48;30;4;219;180;25;49;84;92;15;13
2020-02-04 16:30:00;11;36;5;206;164;36;42;88;94;10;9
2020-02-04 16:45:00;15;36;2;189;160;24;64;77;90;11;10
2020-02-04 17:00:00;14;37;5;214;196;43;59;74;76;12;13
2020-02-04 17:15:00;14;39;4;219;184;101;55;77;101;8;11
2020-02-04 17:30:00;18;31;4;176;141;67;44;68;100;16;13
2020-02-04 17:45:00;12;22;7;166;133;34;41;82;92;9;5
2020-02-04 18:00:00;9;21;6;130;110;39;42;70;66;16;13
2020-02-04 18:15:00;14;26;4;125;92;52;42;72;78;21;11
2020-02-04 18:30:00;7;27;5;105;72;54;47;57;72;16;15
2020-02-04 18:45:00;13;21;2;89;61;47;33;54;62;14;8
2020-02-04 19:00:00;10;25;2;103;57;28;32;51;57;17;14
2020-02-04 19:15:00;8;13;6;83;50;14;35;50;43;10;9
2020-02-04 19:30:00;6;18;3;62;51;13;21;41;52;8;8
2020-02-04 19:45:00;6;18;3;65;47;10;18;23;45;19;11
2020-02-04 20:00:00;11;22;5;51;47;15;26;35;31;8;8
2020-02-04 20:15:00;11;12;3;57;52;15;18;29;37;12;10
2020-02-04 20:30:00;11;13;1;42;35;14;20;22;21;4;2
2020-02-04 20:45:00;7;11;3;44;35;9;19;25;28;7;5
2020-02-04 21:00:00;6;12;0;56;36;7;20;22;16;2;2
2020-02-04 21:15:00;3;15;0;44;35;7;14;34;25;5;5
2020-02-04 21:30:00;3;13;1;37;33;14;16;27;16;4;3
2020-02-04 21:45:00;5;7;1;42;30;9;16;18;15;1;2
2020-02-04 22:00:00;6;7;0;54;47;12;11;21;20;1;1
2020-02-04 22:15:00;4;4;4;44;28;7;10;18;18;2;1
2020-02-04 22:30:00;4;3;2;28;18;4;6;18;17;2;1
2020-02-04 22:45:00;3;7;5;25;17;7;11;14;16;5;2
2020-02-04 23:00:00;2;6;2;27;20;7;12;15;12;2;2
2020-02-04 23:15:00;1;4;0;11;10;3;4;8;8;3;1
2020-02-04 23:30:00;1;2;0;16;3;2;5;9;10;1;1
