DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-02-07 00:00:00;15;8;1;7;6;6;13;4;4;1;1;0
2020-02-07 00:15:00;15;11;4;4;8;11;14;7;9;1;0;1
2020-02-07 00:30:00;10;3;2;3;12;10;11;11;11;0;0;1
2020-02-07 00:45:00;14;3;0;1;8;4;12;8;5;0;0;0
2020-02-07 01:00:00;8;8;0;3;7;15;7;1;11;0;0;0
2020-02-07 01:15:00;8;4;2;6;5;4;5;2;3;0;0;0
2020-02-07 01:30:00;13;10;2;3;5;4;12;5;2;0;0;0
2020-02-07 01:45:00;12;5;0;0;1;4;10;1;1;0;0;0
2020-02-07 02:00:00;12;7;0;2;5;2;11;3;2;0;0;0
2020-02-07 02:15:00;13;12;2;3;2;3;9;5;3;0;0;1
2020-02-07 02:30:00;10;4;1;4;1;3;10;1;2;0;0;0
2020-02-07 02:45:00;6;2;0;0;3;9;4;3;4;0;0;0
2020-02-07 03:00:00;3;1;0;0;5;5;4;4;5;1;0;0
2020-02-07 03:15:00;9;6;0;1;3;6;7;3;2;0;0;0
2020-02-07 03:30:00;9;5;0;0;4;7;9;4;9;2;0;0
2020-02-07 03:45:00;13;8;1;0;7;8;3;8;7;2;0;0
2020-02-07 04:00:00;13;8;0;1;4;8;0;6;5;1;0;0
2020-02-07 04:15:00;21;8;0;1;8;5;0;7;5;0;0;0
2020-02-07 04:30:00;15;8;0;0;12;18;0;12;20;1;0;0
2020-02-07 04:45:00;26;10;1;0;22;22;0;20;25;0;0;1
2020-02-07 05:00:00;38;17;1;3;52;53;0;54;46;2;0;3
2020-02-07 05:15:00;51;23;0;5;64;96;0;83;87;2;0;1
2020-02-07 05:30:00;85;15;5;5;72;84;0;82;73;5;0;4
2020-02-07 05:45:00;162;39;7;10;71;100;0;91;102;3;0;4
2020-02-07 06:00:00;169;44;8;10;66;87;0;75;74;3;0;2
2020-02-07 06:15:00;210;53;7;13;80;96;0;96;104;1;0;5
2020-02-07 06:30:00;182;30;9;12;86;148;0;120;117;2;0;12
2020-02-07 06:45:00;189;31;10;14;99;148;0;114;123;3;0;8
2020-02-07 07:00:00;164;41;14;12;133;174;0;126;136;4;1;12
2020-02-07 07:15:00;210;44;16;20;121;191;0;149;184;3;0;13
2020-02-07 07:30:00;180;47;24;16;150;190;0;140;198;5;0;25
2020-02-07 07:45:00;213;48;22;38;106;218;0;123;175;4;1;17
2020-02-07 08:00:00;199;43;20;23;43;61;0;103;166;2;0;12
2020-02-07 08:15:00;183;45;21;29;62;51;16;103;136;4;1;8
2020-02-07 08:30:00;176;45;28;22;114;129;80;103;103;4;0;6
2020-02-07 08:45:00;189;39;38;29;110;76;108;106;100;5;2;7
2020-02-07 09:00:00;151;43;25;20;114;144;107;88;126;1;2;3
2020-02-07 09:15:00;152;49;25;29;89;133;117;83;118;1;3;3
2020-02-07 09:30:00;177;40;28;36;82;119;133;86;108;4;2;7
2020-02-07 09:45:00;178;36;24;37;90;122;122;101;129;3;1;3
2020-02-07 10:00:00;158;31;36;37;84;136;101;103;134;2;1;2
2020-02-07 10:15:00;191;39;35;54;70;116;104;81;123;3;2;3
2020-02-07 10:30:00;202;29;33;43;72;112;88;80;118;1;4;6
2020-02-07 10:45:00;200;32;39;50;73;106;113;99;116;1;0;3
2020-02-07 11:00:00;192;33;41;56;59;111;107;94;124;1;1;5
2020-02-07 11:15:00;230;37;33;61;87;122;95;102;143;2;4;3
2020-02-07 11:30:00;225;37;43;75;98;98;114;108;118;2;1;5
2020-02-07 11:45:00;249;39;35;47;117;111;144;100;135;0;1;9
2020-02-07 12:00:00;240;35;34;40;89;114;144;95;138;3;3;4
2020-02-07 12:15:00;271;27;31;88;51;63;163;61;140;2;3;7
2020-02-07 12:30:00;282;26;33;68;71;89;189;117;149;2;1;7
2020-02-07 12:45:00;271;27;36;72;63;96;188;102;137;4;1;11
2020-02-07 13:00:00;254;32;42;77;70;114;193;133;170;2;5;9
2020-02-07 13:15:00;259;18;38;93;70;110;198;197;179;5;5;10
2020-02-07 13:30:00;224;16;41;79;69;123;170;211;196;10;2;14
2020-02-07 13:45:00;267;31;33;75;76;101;138;158;173;3;1;11
2020-02-07 14:00:00;272;36;37;88;57;89;81;129;146;4;4;7
2020-02-07 14:15:00;296;27;37;78;61;98;87;140;153;3;1;10
2020-02-07 14:30:00;278;23;32;94;59;83;68;99;143;1;4;15
2020-02-07 14:45:00;292;30;34;68;70;93;59;112;148;5;6;10
2020-02-07 15:00:00;278;34;44;71;67;95;70;124;177;1;5;11
2020-02-07 15:15:00;288;33;40;71;70;116;54;122;164;4;2;13
2020-02-07 15:30:00;263;34;28;65;51;85;45;81;156;3;1;11
2020-02-07 15:45:00;281;48;48;71;63;77;49;119;149;3;1;16
2020-02-07 16:00:00;255;21;33;76;81;52;58;112;169;1;5;8
2020-02-07 16:15:00;291;22;35;69;84;71;42;113;170;2;3;7
2020-02-07 16:30:00;288;35;42;61;85;80;50;124;163;1;1;8
2020-02-07 16:45:00;275;30;31;64;42;112;89;114;176;1;2;7
2020-02-07 17:00:00;268;36;46;67;96;104;54;106;145;2;0;13
2020-02-07 17:15:00;276;26;31;75;119;55;95;116;149;1;1;6
2020-02-07 17:30:00;267;27;31;60;97;74;242;131;157;2;0;8
2020-02-07 17:45:00;261;25;34;61;38;69;281;107;123;2;0;8
2020-02-07 18:00:00;266;22;26;72;55;116;269;97;150;3;2;3
2020-02-07 18:15:00;271;29;35;62;68;110;256;116;122;2;1;10
2020-02-07 18:30:00;238;40;35;49;26;90;248;99;117;1;5;2
2020-02-07 18:45:00;234;40;29;47;63;95;215;87;131;1;2;4
2020-02-07 19:00:00;220;39;20;49;34;74;243;90;126;1;0;4
2020-02-07 19:15:00;211;37;28;57;31;52;224;87;109;1;2;3
2020-02-07 19:30:00;170;36;18;42;26;54;176;69;80;1;0;4
2020-02-07 19:45:00;172;36;17;35;43;62;164;57;86;4;6;3
2020-02-07 20:00:00;190;39;24;44;49;50;163;68;70;1;4;5
2020-02-07 20:15:00;168;36;14;43;25;50;165;61;68;0;1;1
2020-02-07 20:30:00;141;34;15;45;40;42;143;56;51;0;3;0
2020-02-07 20:45:00;127;28;14;34;43;42;131;61;67;0;1;3
2020-02-07 21:00:00;148;31;10;41;31;43;150;80;95;0;1;1
2020-02-07 21:15:00;114;33;32;49;41;85;107;87;85;1;0;0
2020-02-07 21:30:00;98;28;35;51;28;58;102;72;75;0;4;2
2020-02-07 21:45:00;139;28;10;31;26;20;143;37;46;1;1;1
2020-02-07 22:00:00;186;34;12;45;25;34;187;36;40;1;1;4
2020-02-07 22:15:00;207;33;15;44;25;25;208;37;38;0;1;1
2020-02-07 22:30:00;132;38;14;28;29;30;124;39;44;0;2;2
