DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-04-17 00:00:00;4;2;0;0;6;5;1;5;6;0;0
2020-04-17 00:15:00;1;4;1;0;6;1;0;6;3;0;0
2020-04-17 00:30:00;0;0;0;0;10;3;0;9;4;0;0
2020-04-17 00:45:00;2;3;1;1;2;2;0;1;3;0;0
2020-04-17 01:00:00;2;4;1;0;4;4;0;4;2;0;0
2020-04-17 01:15:00;4;6;0;3;4;3;0;5;4;0;0
2020-04-17 01:30:00;4;7;2;0;3;3;0;3;3;0;0
2020-04-17 01:45:00;9;7;0;0;2;1;0;2;2;0;0
2020-04-17 02:00:00;3;5;0;0;0;1;0;0;1;0;0
2020-04-17 02:15:00;5;5;0;0;4;1;0;3;4;0;0
2020-04-17 02:30:00;6;5;0;2;7;6;1;7;5;0;0
2020-04-17 02:45:00;7;5;0;0;1;1;0;0;2;0;0
2020-04-17 03:00:00;4;6;1;0;3;3;0;3;4;1;0
2020-04-17 03:15:00;3;2;1;1;2;3;0;1;4;0;0
2020-04-17 03:30:00;5;2;0;0;9;6;2;8;5;0;0
2020-04-17 03:45:00;4;3;0;3;9;5;0;8;5;0;0
2020-04-17 04:00:00;8;5;1;0;4;4;0;2;6;0;0
2020-04-17 04:15:00;9;6;0;0;4;5;0;3;7;0;0
2020-04-17 04:30:00;13;11;0;0;9;5;0;8;7;0;0
2020-04-17 04:45:00;9;7;0;0;6;2;0;6;2;0;0
2020-04-17 05:00:00;28;21;2;0;13;5;0;13;9;0;0
2020-04-17 05:15:00;22;20;2;0;15;7;1;17;8;0;0
2020-04-17 05:30:00;53;49;5;2;29;13;1;28;14;0;0
2020-04-17 05:45:00;46;44;7;0;34;13;1;34;20;0;0
2020-04-17 06:00:00;39;45;12;5;39;27;3;40;34;0;0
2020-04-17 06:15:00;42;50;13;4;63;38;2;61;43;0;0
2020-04-17 06:30:00;66;87;15;5;85;55;4;80;64;0;5
2020-04-17 06:45:00;50;76;11;3;74;61;3;76;64;1;6
2020-04-17 07:00:00;48;80;8;7;63;59;8;64;67;0;3
2020-04-17 07:15:00;34;74;19;8;72;61;7;68;66;1;6
2020-04-17 07:30:00;64;45;3;9;72;58;6;71;71;2;0
2020-04-17 07:45:00;60;59;8;8;76;82;8;86;89;0;15
