DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2019-09-20 00:00:00;6;0;4;1;4
2019-09-20 00:15:00;6;3;4;5;4
2019-09-20 00:30:00;4;0;0;2;3
2019-09-20 00:45:00;2;0;0;3;3
2019-09-20 01:00:00;1;0;0;0;2
2019-09-20 01:15:00;3;0;0;1;0
2019-09-20 01:30:00;2;1;0;2;2
2019-09-20 01:45:00;4;0;1;0;1
2019-09-20 02:00:00;2;0;0;0;1
2019-09-20 02:15:00;1;0;0;0;1
2019-09-20 02:30:00;2;0;0;1;1
2019-09-20 02:45:00;1;0;0;0;1
2019-09-20 03:00:00;1;0;0;2;2
2019-09-20 03:15:00;2;0;0;0;1
2019-09-20 03:30:00;0;0;2;1;0
2019-09-20 03:45:00;0;0;0;1;0
2019-09-20 04:00:00;1;0;0;0;0
2019-09-20 04:15:00;0;0;2;0;3
2019-09-20 04:30:00;2;2;0;0;5
2019-09-20 04:45:00;4;0;1;1;3
2019-09-20 05:00:00;3;0;4;3;2
2019-09-20 05:15:00;2;0;4;1;5
2019-09-20 05:30:00;4;1;5;3;11
2019-09-20 05:45:00;13;2;7;5;15
2019-09-20 06:00:00;21;8;6;5;12
2019-09-20 06:15:00;23;3;9;4;35
2019-09-20 06:30:00;18;5;7;13;27
2019-09-20 06:45:00;43;4;19;18;49
2019-09-20 07:00:00;54;5;17;12;54
2019-09-20 07:15:00;39;11;23;9;100
2019-09-20 07:30:00;82;15;36;38;128
2019-09-20 07:45:00;87;21;29;22;83
2019-09-20 08:00:00;58;11;27;19;69
2019-09-20 08:15:00;56;14;29;15;66
2019-09-20 08:30:00;40;13;20;16;57
2019-09-20 08:45:00;45;14;23;28;44
2019-09-20 09:00:00;33;16;20;29;52
2019-09-20 09:15:00;46;17;18;21;48
2019-09-20 09:30:00;34;13;17;15;44
2019-09-20 09:45:00;35;13;24;28;61
2019-09-20 10:00:00;33;21;23;24;58
2019-09-20 10:15:00;51;11;21;28;65
2019-09-20 10:30:00;46;18;13;19;66
2019-09-20 10:45:00;41;10;28;30;56
2019-09-20 11:00:00;39;16;38;30;53
2019-09-20 11:15:00;38;6;24;30;63
2019-09-20 11:30:00;46;13;24;28;53
2019-09-20 11:45:00;39;18;24;27;58
2019-09-20 12:00:00;41;14;27;21;80
2019-09-20 12:15:00;61;9;30;28;80
2019-09-20 12:30:00;82;12;42;24;72
2019-09-20 12:45:00;66;10;37;24;87
2019-09-20 13:00:00;84;11;33;41;92
2019-09-20 13:15:00;57;17;39;28;67
2019-09-20 13:30:00;48;8;26;23;72
2019-09-20 13:45:00;65;13;24;27;72
2019-09-20 14:00:00;73;19;35;28;62
2019-09-20 14:15:00;81;12;22;22;56
2019-09-20 14:30:00;57;9;35;28;76
2019-09-20 14:45:00;43;10;34;31;89
2019-09-20 15:00:00;49;16;23;28;75
2019-09-20 15:15:00;59;15;36;33;101
2019-09-20 15:30:00;73;11;37;27;82
2019-09-20 15:45:00;52;10;24;25;90
2019-09-20 16:00:00;66;10;39;32;89
2019-09-20 16:15:00;46;6;32;21;103
2019-09-20 16:30:00;60;17;30;15;78
2019-09-20 16:45:00;52;14;33;26;78
2019-09-20 17:00:00;62;7;32;31;81
2019-09-20 17:15:00;58;10;24;33;73
2019-09-20 17:30:00;43;13;33;29;69
2019-09-20 17:45:00;38;5;20;22;82
2019-09-20 18:00:00;56;10;23;24;69
2019-09-20 18:15:00;46;4;17;26;62
2019-09-20 18:30:00;39;11;20;25;73
2019-09-20 18:45:00;48;9;21;19;91
2019-09-20 19:00:00;53;8;25;24;49
2019-09-20 19:15:00;26;11;15;22;56
2019-09-20 19:30:00;19;9;15;17;33
2019-09-20 19:45:00;29;5;11;11;46
2019-09-20 20:00:00;20;6;16;9;37
2019-09-20 20:15:00;22;10;15;14;51
2019-09-20 20:30:00;18;6;11;12;34
2019-09-20 20:45:00;25;3;12;13;22
2019-09-20 21:00:00;31;8;16;18;22
2019-09-20 21:15:00;25;3;4;4;28
2019-09-20 21:30:00;17;2;14;11;17
2019-09-20 21:45:00;14;3;11;12;20
2019-09-20 22:00:00;17;4;24;7;37
2019-09-20 22:15:00;27;3;15;11;27
2019-09-20 22:30:00;11;1;6;13;18
2019-09-20 22:45:00;16;4;7;10;16
2019-09-20 23:00:00;21;2;14;12;10
2019-09-20 23:15:00;7;2;11;7;18
2019-09-20 23:30:00;13;0;9;13;14
2019-09-20 23:45:00;10;0;4;7;11
