DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2019-09-18 00:00:00;8;16;0;1;0;0;1;4;7;4;1;4;8;2;0;2;0
2019-09-18 00:15:00;2;8;0;0;0;0;0;8;12;4;1;8;9;2;1;0;0
2019-09-18 00:30:00;3;10;0;0;0;0;1;3;4;2;0;10;5;1;2;0;0
2019-09-18 00:45:00;3;9;0;0;0;0;1;5;3;1;0;7;8;1;0;2;0
2019-09-18 01:00:00;5;6;0;0;0;0;1;5;4;1;1;9;5;2;0;0;0
2019-09-18 01:15:00;3;6;0;1;0;0;0;4;6;3;0;7;4;1;0;0;0
2019-09-18 01:30:00;6;4;0;0;0;0;0;7;3;2;0;8;2;2;0;1;0
2019-09-18 01:45:00;4;3;0;0;0;0;0;4;1;3;0;4;5;2;0;0;0
2019-09-18 02:00:00;5;9;0;0;0;0;0;2;2;0;0;5;6;1;0;0;0
2019-09-18 02:15:00;6;5;0;0;0;0;0;2;1;2;0;9;8;0;0;0;0
2019-09-18 02:30:00;5;3;0;1;0;0;0;2;3;0;0;1;2;0;0;2;0
2019-09-18 02:45:00;3;5;0;0;0;1;0;5;4;1;1;5;3;0;0;0;0
2019-09-18 03:00:00;3;5;0;0;0;0;1;2;1;3;0;2;4;1;0;0;0
2019-09-18 03:15:00;5;11;0;1;0;1;0;4;2;2;0;5;2;0;0;2;0
2019-09-18 03:30:00;3;2;0;0;0;0;0;3;3;4;0;7;3;1;0;0;0
2019-09-18 03:45:00;5;5;0;1;0;0;0;5;4;2;0;1;6;0;0;4;0
2019-09-18 04:00:00;4;4;0;1;0;1;0;5;3;4;4;8;5;0;0;2;0
2019-09-18 04:15:00;7;17;0;1;0;1;2;3;3;3;2;9;5;0;4;2;0
2019-09-18 04:30:00;12;18;0;0;0;0;0;7;9;4;1;6;4;4;0;0;0
2019-09-18 04:45:00;22;34;0;0;0;0;0;20;12;8;5;15;4;4;2;2;0
2019-09-18 05:00:00;22;45;0;0;0;1;0;14;19;10;2;34;17;3;18;0;0
2019-09-18 05:15:00;35;66;0;0;0;0;0;11;13;15;7;50;17;4;20;0;0
2019-09-18 05:30:00;48;79;0;0;0;2;0;23;41;21;17;57;13;6;15;0;0
2019-09-18 05:45:00;63;63;0;1;0;0;1;48;58;29;25;65;20;6;14;4;0
2019-09-18 06:00:00;58;67;0;3;0;1;0;57;71;18;18;50;21;8;24;3;0
2019-09-18 06:15:00;93;86;0;2;0;1;0;43;64;30;21;78;34;13;11;3;0
2019-09-18 06:30:00;80;113;0;18;0;1;3;45;63;32;29;78;40;19;16;10;0
2019-09-18 06:45:00;125;110;0;16;2;0;5;58;56;28;30;86;46;37;12;17;0
2019-09-18 07:00:00;100;101;0;16;0;2;2;128;68;30;24;112;70;41;16;26;0
2019-09-18 07:15:00;98;123;0;32;2;4;2;70;75;42;34;102;77;58;47;66;0
2019-09-18 07:30:00;85;120;0;42;2;3;8;108;115;47;40;91;70;67;100;78;0
2019-09-18 07:45:00;83;114;0;17;0;2;4;93;94;37;37;96;63;58;24;36;0
2019-09-18 08:00:00;96;121;0;15;0;2;6;102;102;46;50;106;57;38;28;22;0
2019-09-18 08:15:00;105;115;0;19;3;7;11;77;87;34;32;94;41;26;13;21;0
2019-09-18 08:30:00;79;104;0;25;1;4;9;75;87;33;35;87;35;33;24;32;0
2019-09-18 08:45:00;100;88;0;12;2;3;7;94;69;46;45;89;44;43;10;18;0
2019-09-18 09:00:00;88;96;0;17;2;5;4;97;71;41;34;92;31;36;18;24;0
2019-09-18 09:15:00;69;90;0;14;1;1;6;67;70;48;39;95;48;41;17;26;0
2019-09-18 09:30:00;62;83;0;8;2;2;3;73;75;49;25;91;55;47;27;23;0
2019-09-18 09:45:00;61;97;0;19;4;4;4;83;95;36;29;105;46;43;18;26;0
2019-09-18 10:00:00;74;85;0;9;2;3;3;85;65;40;34;106;40;29;18;19;0
2019-09-18 10:15:00;69;96;0;12;0;5;7;62;80;44;36;107;46;32;13;16;0
2019-09-18 10:30:00;63;77;0;9;3;2;5;75;75;49;30;113;53;43;29;16;0
2019-09-18 10:45:00;76;88;0;13;3;3;5;84;88;45;22;102;46;32;12;15;0
2019-09-18 11:00:00;98;88;0;13;2;3;4;120;87;41;28;112;45;23;13;23;0
2019-09-18 11:15:00;73;81;0;7;0;5;8;81;88;36;33;107;46;41;9;12;0
2019-09-18 11:30:00;79;94;0;10;3;3;2;76;83;45;35;108;57;42;61;11;0
2019-09-18 11:45:00;72;95;0;10;2;11;7;84;84;51;28;115;48;35;30;18;0
2019-09-18 12:00:00;78;88;0;14;1;6;7;95;112;37;29;111;48;39;15;24;0
2019-09-18 12:15:00;75;85;0;5;1;6;9;94;91;47;37;114;42;34;23;13;0
2019-09-18 12:30:00;79;72;0;9;1;5;13;77;94;52;42;104;54;38;7;13;0
2019-09-18 12:45:00;82;75;0;12;6;7;14;82;93;53;44;109;55;49;18;21;0
2019-09-18 13:00:00;86;83;0;6;6;6;7;97;111;56;47;112;42;42;51;11;0
2019-09-18 13:15:00;90;100;0;13;9;12;15;137;118;49;44;116;49;36;20;23;0
2019-09-18 13:30:00;88;101;0;12;4;10;10;88;105;40;38;108;56;51;83;20;0
2019-09-18 13:45:00;100;109;0;10;5;15;9;78;92;36;38;101;55;51;30;24;0
2019-09-18 14:00:00;100;81;0;10;4;9;11;94;97;37;39;101;52;43;19;13;0
2019-09-18 14:15:00;77;102;0;15;5;18;23;174;128;50;49;111;54;51;14;28;0
2019-09-18 14:30:00;61;103;0;11;7;20;34;127;140;46;51;97;59;56;39;33;0
2019-09-18 14:45:00;75;86;0;9;9;11;14;111;124;57;55;114;56;48;42;26;0
2019-09-18 15:00:00;69;84;0;11;4;9;12;89;124;48;52;121;51;46;24;22;0
2019-09-18 15:15:00;85;95;0;15;3;13;24;154;133;45;52;101;62;62;27;24;0
2019-09-18 15:30:00;79;88;0;11;2;12;12;116;113;48;41;102;56;52;39;19;0
2019-09-18 15:45:00;90;92;0;16;4;9;21;116;119;48;54;105;71;65;22;27;0
2019-09-18 16:00:00;91;108;0;8;8;14;17;132;150;67;43;114;70;71;27;23;0
2019-09-18 16:15:00;86;115;0;11;5;10;26;135;156;61;53;109;77;74;26;26;0
2019-09-18 16:30:00;98;100;0;11;3;11;30;126;140;63;49;107;80;64;24;37;0
2019-09-18 16:45:00;63;113;0;16;2;19;30;140;148;56;55;110;69;69;31;49;0
2019-09-18 17:00:00;76;108;0;14;5;11;14;157;156;62;56;115;71;65;29;32;0
2019-09-18 17:15:00;86;128;0;12;2;16;18;118;142;55;50;107;71;70;32;20;0
2019-09-18 17:30:00;98;118;0;15;2;7;26;109;126;58;43;111;76;72;13;33;0
2019-09-18 17:45:00;82;110;0;16;3;7;21;129;125;47;36;109;73;73;17;40;0
2019-09-18 18:00:00;92;93;0;14;5;15;16;158;119;46;35;109;67;75;23;32;0
2019-09-18 18:15:00;73;114;0;13;8;14;35;115;114;46;40;110;69;74;37;40;0
2019-09-18 18:30:00;77;83;0;20;5;16;30;101;118;41;30;120;67;57;50;28;0
2019-09-18 18:45:00;61;99;0;16;4;7;7;95;116;36;23;116;58;52;31;27;0
2019-09-18 19:00:00;47;79;0;9;5;4;22;99;97;40;28;96;47;29;29;10;0
2019-09-18 19:15:00;58;68;0;7;1;8;11;108;91;31;18;95;45;33;32;14;0
2019-09-18 19:30:00;51;86;0;7;4;7;4;64;77;28;15;72;33;22;16;14;0
2019-09-18 19:45:00;51;77;0;14;13;5;11;64;79;22;18;67;30;23;28;14;0
2019-09-18 20:00:00;56;70;0;7;1;4;8;58;67;29;20;77;25;20;25;13;0
2019-09-18 20:15:00;42;81;0;15;1;3;3;67;92;20;22;62;27;17;15;18;0
2019-09-18 20:30:00;39;74;0;10;0;6;5;45;53;26;12;64;26;21;6;17;0
2019-09-18 20:45:00;39;67;0;13;8;6;5;39;53;25;18;57;30;14;15;16;0
2019-09-18 21:00:00;41;76;0;7;1;4;9;48;46;12;4;67;21;8;5;11;0
2019-09-18 21:15:00;34;70;0;9;2;0;3;40;37;24;9;62;25;16;11;7;0
2019-09-18 21:30:00;42;54;0;5;1;2;2;46;46;21;9;31;31;16;14;9;0
2019-09-18 21:45:00;22;58;0;8;3;3;11;55;64;19;12;38;25;12;11;7;0
2019-09-18 22:00:00;40;50;0;8;0;3;2;45;56;27;16;39;19;5;7;12;0
2019-09-18 22:15:00;29;34;0;0;1;2;0;50;74;28;19;35;17;6;17;3;0
2019-09-18 22:30:00;22;38;0;4;1;6;4;27;32;13;8;40;19;6;61;6;0
2019-09-18 22:45:00;22;35;0;6;2;9;3;22;21;12;5;26;20;5;7;7;0
2019-09-18 23:00:00;23;33;0;1;1;3;5;24;25;12;6;28;16;5;12;5;0
2019-09-18 23:15:00;12;21;0;2;0;0;1;8;20;7;2;19;8;4;0;3;0
2019-09-18 23:30:00;14;20;0;3;0;1;3;11;8;7;1;18;15;9;5;1;0
2019-09-18 23:45:00;6;24;0;2;0;1;1;11;4;3;2;14;11;4;5;4;0
