DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-05-07 00:00:00;4;5;5;2;7;4;5;14;7;21;14;7;21;0
2020-05-07 00:15:00;12;3;1;0;6;3;4;20;10;30;20;10;30;0
2020-05-07 00:30:00;6;1;2;0;7;1;1;20;10;30;20;10;30;0
2020-05-07 00:45:00;3;1;2;0;5;2;1;20;10;30;20;10;30;0
2020-05-07 01:00:00;1;1;2;1;3;3;2;24;12;36;24;12;36;0
2020-05-07 01:15:00;2;1;1;1;6;1;3;26;13;39;26;13;39;0
2020-05-07 01:30:00;1;2;1;0;7;1;0;26;13;39;26;13;39;0
2020-05-07 01:45:00;4;0;0;0;7;4;0;26;13;39;26;13;39;0
2020-05-07 02:00:00;4;2;2;0;8;2;1;26;13;39;26;13;39;0
2020-05-07 02:15:00;2;3;3;1;6;3;2;24;12;36;24;12;36;0
2020-05-07 02:30:00;1;2;3;0;8;1;0;26;13;39;26;13;39;0
2020-05-07 02:45:00;5;0;2;1;3;0;0;26;13;39;26;13;39;0
2020-05-07 03:00:00;4;1;3;1;6;1;2;26;13;39;26;13;39;0
2020-05-07 03:15:00;0;4;1;1;9;2;2;26;13;39;26;13;39;0
2020-05-07 03:30:00;2;4;3;0;3;3;3;26;13;39;26;13;39;0
2020-05-07 03:45:00;4;1;1;2;11;2;2;26;13;39;26;13;39;0
2020-05-07 04:00:00;4;5;3;0;11;2;1;24;12;36;24;12;36;0
2020-05-07 04:15:00;3;2;1;0;16;7;0;26;13;39;26;13;39;0
2020-05-07 04:30:00;9;5;3;1;21;4;2;26;13;39;26;13;39;0
2020-05-07 04:45:00;8;9;7;2;14;7;2;26;13;39;26;13;39;0
2020-05-07 05:00:00;11;13;11;5;39;14;3;20;10;31;20;10;31;0
2020-05-07 05:15:00;19;23;39;27;39;16;6;20;10;30;20;10;30;0
2020-05-07 05:30:00;41;41;49;36;70;16;4;20;10;30;20;10;30;0
2020-05-07 05:45:00;38;33;36;33;49;24;12;20;10;30;20;10;30;0
2020-05-07 06:00:00;41;38;28;27;53;23;17;20;10;30;20;10;30;0
2020-05-07 06:15:00;47;47;56;54;70;35;20;20;10;30;20;10;30;0
2020-05-07 06:30:00;74;58;63;65;90;53;29;20;10;29;20;10;29;0
2020-05-07 06:45:00;88;69;64;55;81;50;33;20;10;30;20;10;30;0
2020-05-07 07:00:00;82;68;75;78;80;40;29;20;10;31;20;10;31;0
2020-05-07 07:15:00;105;83;64;53;102;50;37;21;11;29;21;11;29;0
2020-05-07 07:30:00;99;73;80;92;90;37;43;20;10;31;20;10;31;0
2020-05-07 07:45:00;87;81;69;71;91;43;46;20;10;30;20;10;30;0
2020-05-07 08:00:00;87;58;56;35;76;39;42;20;10;30;20;10;30;0
2020-05-07 08:15:00;74;58;46;37;91;45;50;20;10;30;20;10;30;0
2020-05-07 08:30:00;71;63;56;37;93;55;45;20;10;30;20;10;30;0
2020-05-07 08:45:00;81;65;47;37;100;37;48;20;10;30;20;10;30;0
2020-05-07 09:00:00;68;64;47;35;89;52;41;20;10;29;20;10;29;0
2020-05-07 09:15:00;68;55;36;24;71;44;54;20;10;30;20;10;30;0
2020-05-07 09:30:00;76;70;43;39;92;56;47;20;10;31;20;10;31;0
2020-05-07 09:45:00;76;65;45;38;107;50;52;20;10;30;20;10;30;0
2020-05-07 10:00:00;73;53;34;25;85;41;51;20;10;30;20;10;30;0
2020-05-07 10:15:00;68;62;31;22;96;59;51;20;10;30;20;10;30;0
2020-05-07 10:30:00;82;71;43;27;121;53;78;20;10;30;20;10;30;0
2020-05-07 10:45:00;87;64;34;31;115;45;65;20;10;30;20;10;30;0
2020-05-07 11:00:00;94;53;35;34;122;56;83;20;10;30;20;10;30;0
2020-05-07 11:15:00;89;57;35;25;99;56;77;20;10;30;20;10;30;0
2020-05-07 11:30:00;85;56;31;29;124;54;70;18;9;26;18;9;26;0
2020-05-07 11:45:00;99;44;33;31;112;61;76;20;10;30;20;10;30;0
2020-05-07 12:00:00;98;42;32;31;111;44;95;20;10;31;20;10;31;0
2020-05-07 12:15:00;98;48;44;32;120;53;93;20;10;29;20;10;29;0
2020-05-07 12:30:00;76;50;42;41;113;45;83;20;10;30;20;10;30;0
2020-05-07 12:45:00;95;58;29;28;126;67;90;21;11;30;21;11;30;0
2020-05-07 13:00:00;107;53;41;35;128;62;95;20;10;30;20;10;30;0
2020-05-07 13:15:00;97;53;50;47;136;61;91;20;10;30;20;10;30;0
2020-05-07 13:30:00;105;70;55;48;125;56;79;20;10;30;20;10;30;0
2020-05-07 13:45:00;121;73;52;48;138;74;107;20;10;30;20;10;30;0
2020-05-07 14:00:00;121;69;39;36;140;56;95;20;10;30;20;10;30;0
2020-05-07 14:15:00;110;80;42;42;128;65;87;21;11;31;21;11;31;0
2020-05-07 14:30:00;114;83;43;25;138;66;103;20;10;30;20;10;30;0
2020-05-07 14:45:00;94;64;28;20;109;42;105;18;9;26;18;9;26;0
2020-05-07 15:00:00;102;57;37;26;150;60;99;20;10;29;20;10;29;0
2020-05-07 15:15:00;112;60;35;31;152;72;102;20;10;30;20;10;30;0
2020-05-07 15:30:00;95;56;41;31;144;60;124;20;10;31;20;10;31;0
2020-05-07 15:45:00;118;69;50;34;146;51;115;20;10;30;20;10;30;0
2020-05-07 16:00:00;98;47;24;18;140;59;123;20;10;30;20;10;30;0
2020-05-07 16:15:00;119;70;32;32;141;62;130;20;10;29;20;10;29;0
2020-05-07 16:30:00;117;75;38;26;149;64;130;20;10;30;20;10;30;0
2020-05-07 16:45:00;114;54;37;39;154;69;130;20;10;30;20;10;30;0
2020-05-07 17:00:00;135;73;40;27;135;77;86;20;10;30;20;10;30;0
2020-05-07 17:15:00;118;59;37;28;146;62;140;20;10;30;20;10;30;0
