DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-12-20 00:00:00;0;1;1;1;1;3;1;2;0;0;1;3;3
2020-12-20 00:15:00;0;3;3;1;0;0;1;4;1;1;0;0;2
2020-12-20 00:30:00;0;0;0;0;1;2;2;2;2;0;3;5;1
2020-12-20 00:45:00;0;0;0;1;1;3;2;1;0;0;1;2;1
2020-12-20 01:00:00;0;0;0;0;0;0;0;1;0;0;0;1;1
2020-12-20 01:15:00;0;1;0;0;0;0;1;1;1;0;0;0;1
2020-12-20 01:30:00;0;1;1;0;0;2;1;0;1;0;2;0;0
2020-12-20 01:45:00;0;1;1;1;2;2;1;0;0;0;1;0;0
2020-12-20 02:00:00;0;0;0;0;1;0;0;0;0;0;0;0;1
2020-12-20 02:15:00;0;0;0;0;0;0;1;0;0;0;0;2;1
2020-12-20 02:30:00;0;0;0;0;0;0;0;3;0;0;0;0;0
2020-12-20 02:45:00;0;1;0;0;0;0;0;0;0;1;0;0;0
2020-12-20 03:00:00;0;1;1;0;0;0;0;1;0;0;0;0;0
2020-12-20 03:15:00;0;0;0;0;0;0;0;2;0;0;0;0;1
2020-12-20 03:30:00;0;0;0;0;0;1;2;1;0;0;0;0;1
2020-12-20 03:45:00;0;1;0;0;2;3;0;3;1;0;0;0;0
2020-12-20 04:00:00;0;0;0;0;0;1;0;2;0;1;0;0;0
2020-12-20 04:15:00;0;2;1;1;0;1;1;5;0;0;1;0;0
2020-12-20 04:30:00;0;0;0;0;1;2;0;4;1;0;2;0;0
2020-12-20 04:45:00;0;3;0;2;1;3;1;2;0;0;1;0;2
2020-12-20 05:00:00;0;5;2;0;1;2;0;4;1;1;5;3;0
2020-12-20 05:15:00;0;5;4;1;0;2;0;8;4;0;3;1;5
2020-12-20 05:30:00;0;1;2;1;0;5;3;12;6;1;6;3;2
2020-12-20 05:45:00;0;6;1;0;3;6;2;10;5;1;6;5;2
2020-12-20 06:00:00;0;8;2;1;4;13;6;6;2;1;4;2;5
2020-12-20 06:15:00;0;3;4;1;3;6;1;14;5;1;2;3;5
2020-12-20 06:30:00;0;4;5;1;3;2;0;7;4;1;8;6;7
2020-12-20 06:45:00;0;6;3;0;3;5;2;8;2;2;6;3;3
2020-12-20 07:00:00;0;9;4;1;2;6;4;8;1;2;10;6;2
2020-12-20 07:15:00;0;4;2;1;5;5;1;2;3;0;3;4;3
2020-12-20 07:30:00;0;5;1;2;3;1;1;9;2;1;5;2;1
2020-12-20 07:45:00;0;4;1;1;1;7;2;13;4;1;6;4;3
2020-12-20 08:00:00;0;4;2;0;4;7;2;6;2;1;9;7;4
2020-12-20 08:15:00;0;8;4;0;3;8;4;5;3;1;7;3;5
2020-12-20 08:30:00;0;3;8;1;4;9;2;8;5;0;10;3;6
2020-12-20 08:45:00;0;7;6;2;3;9;5;16;10;1;8;9;2
2020-12-20 09:00:00;0;6;7;2;8;14;6;18;4;3;6;4;2
2020-12-20 09:15:00;0;11;7;3;12;19;7;11;4;2;15;12;5
2020-12-20 09:30:00;0;14;9;6;3;18;7;18;9;2;10;9;15
2020-12-20 09:45:00;0;18;9;1;7;22;6;25;7;2;12;14;10
2020-12-20 10:00:00;0;15;11;4;15;19;7;16;9;0;13;16;9
2020-12-20 10:15:00;0;16;11;1;11;19;8;23;11;4;20;15;11
2020-12-20 10:30:00;0;12;12;2;11;20;6;13;9;5;18;10;11
2020-12-20 10:45:00;0;13;13;8;15;28;6;28;6;4;13;11;14
2020-12-20 11:00:00;0;25;17;2;16;29;12;19;9;1;17;15;13
2020-12-20 11:15:00;0;24;17;5;19;28;13;25;14;1;25;21;12
2020-12-20 11:30:00;0;26;14;2;15;23;19;29;13;5;23;20;15
2020-12-20 11:45:00;0;20;18;1;15;19;7;30;14;4;29;21;16
2020-12-20 12:00:00;0;24;20;2;15;33;13;30;10;7;32;28;20
2020-12-20 12:15:00;0;27;19;3;15;22;8;35;17;10;18;17;19
2020-12-20 12:30:00;0;21;15;2;20;23;11;18;8;4;23;22;23
2020-12-20 12:45:00;0;27;13;3;19;34;14;34;18;2;27;22;18
2020-12-20 13:00:00;0;19;20;3;18;27;11;29;21;5;22;19;9
2020-12-20 13:15:00;0;21;15;2;13;24;12;36;16;7;24;31;16
2020-12-20 13:30:00;0;21;13;3;16;26;10;32;22;4;30;26;20
2020-12-20 13:45:00;0;29;25;2;26;41;21;36;20;5;22;34;20
2020-12-20 14:00:00;0;25;22;3;26;41;9;35;25;9;35;32;19
2020-12-20 14:15:00;0;29;11;4;21;38;11;33;20;0;36;33;19
2020-12-20 14:30:00;0;27;22;5;17;32;10;47;20;3;33;25;11
2020-12-20 14:45:00;0;35;29;5;19;33;12;40;23;6;48;28;17
2020-12-20 15:00:00;0;34;29;1;17;34;12;41;18;9;26;26;24
2020-12-20 15:15:00;0;27;24;8;21;38;11;30;18;5;36;26;13
2020-12-20 15:30:00;0;29;16;4;26;39;15;33;14;8;26;29;17
2020-12-20 15:45:00;0;28;24;5;22;38;13;39;23;5;36;30;20
2020-12-20 16:00:00;0;23;17;2;29;38;15;38;23;19;29;30;15
2020-12-20 16:15:00;0;29;21;4;29;40;15;40;24;6;32;28;14
2020-12-20 16:30:00;0;30;25;4;26;49;14;40;21;7;37;23;25
2020-12-20 16:45:00;0;28;21;5;26;38;10;41;19;3;33;31;19
2020-12-20 17:00:00;0;24;25;3;26;33;11;27;17;4;32;32;16
2020-12-20 17:15:00;0;21;21;7;22;33;17;34;21;7;33;22;14
2020-12-20 17:30:00;0;15;15;6;20;25;21;38;22;8;27;14;12
2020-12-20 17:45:00;0;27;17;6;20;32;13;36;25;4;29;29;18
2020-12-20 18:00:00;0;21;15;2;21;31;8;38;16;6;26;27;25
