DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2019-10-03 00:00:00;9;7;22;7;15;10;16;10;16;13;0;0;0;0
2019-10-03 00:15:00;12;12;25;7;18;8;10;8;18;17;0;0;0;0
2019-10-03 00:30:00;12;11;24;3;16;7;4;2;6;8;0;0;0;0
2019-10-03 00:45:00;15;5;26;4;5;8;8;1;8;12;0;0;0;0
2019-10-03 01:00:00;12;8;26;2;12;6;7;0;5;5;0;0;0;0
2019-10-03 01:15:00;10;8;25;7;10;10;7;1;3;14;0;0;0;0
2019-10-03 01:30:00;7;5;13;2;7;4;5;0;6;3;0;0;0;0
2019-10-03 01:45:00;5;4;14;1;12;8;5;2;5;3;0;0;0;0
2019-10-03 02:00:00;7;5;9;0;9;7;3;0;1;3;0;0;0;0
2019-10-03 02:15:00;3;3;10;3;4;5;7;1;2;3;0;0;0;0
2019-10-03 02:30:00;6;4;4;0;4;6;2;2;2;7;0;0;0;0
2019-10-03 02:45:00;4;3;10;2;3;4;3;0;3;4;0;0;0;0
2019-10-03 03:00:00;6;4;7;2;6;5;4;1;3;3;0;0;0;0
2019-10-03 03:15:00;5;6;13;1;4;11;1;0;2;1;0;0;0;0
2019-10-03 03:30:00;8;2;5;2;2;5;3;0;6;3;0;0;0;0
2019-10-03 03:45:00;3;4;7;1;5;2;4;2;2;3;0;0;0;0
2019-10-03 04:00:00;1;0;8;2;2;3;3;1;0;2;0;0;0;0
2019-10-03 04:15:00;3;0;4;1;6;2;1;0;3;5;0;0;0;0
2019-10-03 04:30:00;1;1;5;1;4;3;2;2;2;1;0;0;0;0
2019-10-03 04:45:00;4;2;8;2;4;1;0;0;3;2;0;0;0;0
2019-10-03 05:00:00;2;5;11;0;6;9;4;1;3;6;0;0;0;0
2019-10-03 05:15:00;9;8;10;1;3;3;2;2;3;5;0;0;0;0
2019-10-03 05:30:00;12;9;14;2;11;7;9;2;7;11;0;0;0;0
2019-10-03 05:45:00;6;14;18;3;6;11;6;4;22;36;0;0;0;0
2019-10-03 06:00:00;6;4;7;1;16;8;6;1;46;46;0;0;0;0
2019-10-03 06:15:00;6;6;9;3;13;13;6;1;30;42;0;0;0;0
2019-10-03 06:30:00;4;3;11;2;14;13;7;4;15;17;0;0;0;0
2019-10-03 06:45:00;4;2;9;4;8;9;8;2;11;8;0;0;0;0
2019-10-03 07:00:00;6;3;7;2;15;12;12;1;8;4;0;0;0;0
