DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-04-14 00:00:00;2;4;0;0;1;4;4;1;3;3;0
2020-04-14 00:15:00;3;1;1;0;0;5;1;1;0;3;1
2020-04-14 00:30:00;1;0;1;0;0;6;0;0;0;0;0
2020-04-14 00:45:00;2;2;0;1;1;2;0;2;0;1;1
2020-04-14 01:00:00;3;1;0;1;0;4;2;1;1;1;0
2020-04-14 01:15:00;6;0;0;2;3;4;2;0;0;1;0
2020-04-14 01:30:00;1;3;1;0;0;2;1;0;0;1;1
2020-04-14 01:45:00;3;2;0;0;0;2;2;0;0;0;0
2020-04-14 02:00:00;2;4;0;2;1;2;3;1;4;3;0
2020-04-14 02:15:00;2;3;0;0;0;1;2;1;0;1;1
2020-04-14 02:30:00;5;2;0;0;1;0;0;0;1;0;0
2020-04-14 02:45:00;8;6;0;1;0;9;3;0;0;2;2
2020-04-14 03:00:00;2;3;0;1;0;2;2;0;1;0;0
2020-04-14 03:15:00;4;3;0;0;0;3;1;0;0;0;0
2020-04-14 03:30:00;4;3;2;0;0;3;1;1;1;0;0
2020-04-14 03:45:00;3;2;0;2;2;3;1;0;0;1;0
2020-04-14 04:00:00;9;7;1;1;0;6;4;1;1;2;1
2020-04-14 04:15:00;10;9;3;1;2;3;4;1;1;1;0
2020-04-14 04:30:00;11;8;1;2;1;8;4;0;2;0;0
2020-04-14 04:45:00;16;11;1;1;3;11;5;2;2;3;1
2020-04-14 05:00:00;24;18;1;2;1;17;7;1;3;2;2
2020-04-14 05:15:00;25;17;4;3;5;36;23;2;6;9;4
2020-04-14 05:30:00;38;30;4;10;10;52;50;0;4;7;3
2020-04-14 05:45:00;38;33;6;17;13;72;64;9;6;1;0
2020-04-14 06:00:00;53;43;2;14;13;43;41;9;7;5;3
2020-04-14 06:15:00;36;43;3;77;8;72;62;3;9;7;6
2020-04-14 06:30:00;58;55;10;20;16;81;71;13;14;22;12
2020-04-14 06:45:00;63;50;10;15;13;89;78;12;12;17;4
