DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2019-12-31 00:00:00;7;0;5;0;0;0;0;0;0;0;0;0
2019-12-31 00:15:00;9;0;5;6;0;0;0;0;0;0;0;0
2019-12-31 00:30:00;5;0;6;3;0;0;0;0;0;0;0;0
2019-12-31 00:45:00;10;0;5;5;0;0;0;0;0;0;0;0
2019-12-31 01:00:00;7;0;6;2;0;0;0;0;0;0;0;0
2019-12-31 01:15:00;5;0;3;2;0;0;0;0;0;0;0;0
2019-12-31 01:30:00;2;0;3;2;0;0;0;0;0;0;0;0
2019-12-31 01:45:00;2;0;1;3;0;0;0;0;0;0;0;0
2019-12-31 02:00:00;1;0;4;1;0;0;0;0;0;0;0;0
2019-12-31 02:15:00;7;0;3;3;0;0;0;0;0;0;0;0
2019-12-31 02:30:00;7;0;2;4;0;0;0;0;0;0;0;0
2019-12-31 02:45:00;4;0;2;0;0;0;0;0;0;0;0;0
2019-12-31 03:00:00;2;0;3;1;0;0;0;0;0;0;0;0
2019-12-31 03:15:00;2;0;2;4;0;0;0;0;0;0;0;0
2019-12-31 03:30:00;4;0;2;3;0;0;0;0;0;0;0;0
2019-12-31 03:45:00;3;0;3;2;0;0;0;0;0;0;0;0
2019-12-31 04:00:00;1;0;2;1;0;0;0;0;0;0;0;0
2019-12-31 04:15:00;4;0;1;2;0;0;0;0;0;0;0;0
2019-12-31 04:30:00;4;0;5;1;0;0;0;0;0;0;0;0
2019-12-31 04:45:00;2;0;8;3;0;0;0;0;0;0;0;0
2019-12-31 05:00:00;2;0;3;2;0;0;0;0;0;0;0;0
2019-12-31 05:15:00;9;0;7;4;0;0;0;0;0;0;0;0
2019-12-31 05:30:00;10;0;10;7;0;0;0;0;0;0;0;0
2019-12-31 05:45:00;7;0;5;2;0;0;0;0;0;0;0;0
2019-12-31 06:00:00;14;0;7;3;0;0;0;0;0;0;0;0
2019-12-31 06:15:00;10;0;3;2;0;0;0;0;0;0;0;0
2019-12-31 06:30:00;17;0;14;2;0;0;0;0;0;0;0;0
2019-12-31 06:45:00;8;0;12;5;0;0;0;0;0;0;0;0
2019-12-31 07:00:00;12;0;10;2;0;0;0;0;0;0;0;0
2019-12-31 07:15:00;17;0;19;5;0;0;0;0;0;0;0;0
2019-12-31 07:30:00;15;0;23;4;0;0;0;0;0;0;0;0
