DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2019-11-30 00:00:00;35;48;27;6;11;45;0;4;12;16;11;11;0;0;0;0
2019-11-30 00:15:00;44;59;34;2;10;61;2;4;16;15;16;15;0;0;0;0
2019-11-30 00:30:00;34;45;34;6;7;41;4;7;8;9;7;9;0;0;0;0
2019-11-30 00:45:00;22;45;24;4;6;49;0;5;16;15;14;14;0;0;0;0
2019-11-30 01:00:00;26;32;27;1;5;27;1;4;7;7;6;7;0;0;0;0
2019-11-30 01:15:00;39;33;25;1;5;30;3;5;7;8;7;7;1;0;0;0
2019-11-30 01:30:00;26;33;24;0;4;33;0;3;7;7;8;7;0;0;0;0
2019-11-30 01:45:00;30;42;30;1;7;46;1;4;2;3;3;3;0;0;0;0
2019-11-30 02:00:00;15;28;22;4;1;30;0;6;7;5;4;4;0;0;0;0
2019-11-30 02:15:00;17;22;19;1;3;20;2;3;5;6;5;5;0;0;0;0
2019-11-30 02:30:00;14;14;12;0;5;15;3;2;8;6;5;5;0;0;0;0
2019-11-30 02:45:00;15;15;12;1;3;19;0;1;3;3;2;4;0;0;0;0
2019-11-30 03:00:00;11;15;17;0;4;17;4;1;2;3;2;2;0;0;0;0
2019-11-30 03:15:00;16;16;12;2;3;18;7;5;2;3;3;3;0;0;0;0
2019-11-30 03:30:00;8;13;9;0;6;18;0;0;7;7;8;7;0;0;0;0
2019-11-30 03:45:00;16;18;15;0;2;22;1;0;2;2;0;1;0;0;0;0
2019-11-30 04:00:00;11;14;13;1;5;13;1;1;3;2;1;1;0;0;0;0
2019-11-30 04:15:00;11;8;7;0;1;9;0;1;1;1;2;2;0;0;0;0
2019-11-30 04:30:00;11;7;9;1;0;8;0;2;2;2;2;2;0;0;0;0
2019-11-30 04:45:00;9;16;12;1;4;16;0;1;4;4;3;3;0;0;0;0
2019-11-30 05:00:00;17;13;10;0;1;11;0;2;1;1;0;0;0;0;0;0
2019-11-30 05:15:00;24;13;15;0;4;12;0;2;3;3;3;3;0;0;0;0
2019-11-30 05:30:00;23;28;23;3;9;29;0;7;16;15;15;15;0;0;0;0
2019-11-30 05:45:00;33;32;22;3;8;32;1;4;5;5;6;6;0;0;0;0
2019-11-30 06:00:00;21;27;20;12;13;27;1;7;10;9;9;9;1;0;0;0
2019-11-30 06:15:00;26;23;22;11;20;27;0;10;7;6;5;5;0;0;0;0
2019-11-30 06:30:00;32;23;17;6;11;21;1;7;8;9;9;8;0;0;0;0
2019-11-30 06:45:00;29;30;18;4;8;24;3;14;15;14;14;14;0;0;0;0
2019-11-30 07:00:00;23;34;23;5;14;28;0;13;6;6;7;6;0;0;0;0
2019-11-30 07:15:00;50;30;27;7;8;31;4;15;15;16;16;16;0;0;0;0
2019-11-30 07:30:00;62;43;32;13;28;43;0;9;22;20;22;22;0;0;0;0
2019-11-30 07:45:00;61;62;43;12;25;60;3;15;22;24;19;20;2;0;0;1
2019-11-30 08:00:00;80;79;51;6;23;73;7;22;30;28;26;31;0;0;0;0
2019-11-30 08:15:00;81;82;58;19;22;64;5;27;38;35;31;31;0;0;1;1
2019-11-30 08:30:00;110;83;62;21;36;66;13;29;31;31;30;31;0;0;0;0
2019-11-30 08:45:00;103;104;65;34;34;97;2;35;40;36;35;37;0;0;0;2
2019-11-30 09:00:00;116;135;83;26;33;123;6;35;32;32;31;34;0;0;0;0
2019-11-30 09:15:00;106;172;95;36;42;147;11;57;54;57;58;55;0;5;0;0
2019-11-30 09:30:00;130;176;100;47;59;155;13;65;45;46;34;39;0;0;0;0
2019-11-30 09:45:00;159;177;105;50;41;150;16;59;55;57;54;60;2;0;0;2
2019-11-30 10:00:00;158;213;111;41;44;178;13;78;44;40;41;43;2;0;0;0
2019-11-30 10:15:00;147;200;103;43;50;180;5;74;51;55;46;47;0;0;1;0
2019-11-30 10:30:00;190;219;103;46;47;205;9;61;64;69;63;64;1;0;0;0
2019-11-30 10:45:00;192;208;89;55;43;181;11;65;57;57;52;58;2;4;2;0
2019-11-30 11:00:00;187;213;95;48;61;204;14;74;72;69;70;69;1;0;0;3
2019-11-30 11:15:00;183;193;96;60;46;171;18;79;86;82;76;78;0;0;1;7
2019-11-30 11:30:00;206;210;114;56;51;189;13;79;73;76;69;71;0;1;0;0
