DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2019-08-08 00:00:00;12;13;1;12;8;1;7;9;12;9
2019-08-08 00:15:00;11;6;3;9;7;6;8;5;7;9
2019-08-08 00:30:00;7;10;0;13;9;4;7;12;11;7
2019-08-08 00:45:00;8;6;0;8;8;3;10;7;6;5
2019-08-08 01:00:00;7;2;0;10;9;2;10;10;2;5
2019-08-08 01:15:00;7;6;0;6;5;0;4;5;5;6
2019-08-08 01:30:00;3;2;1;2;4;0;4;1;3;1
2019-08-08 01:45:00;6;2;1;5;2;2;2;4;1;5
2019-08-08 02:00:00;4;2;0;2;3;1;3;1;3;3
2019-08-08 02:15:00;4;0;0;3;0;2;1;3;0;3
2019-08-08 02:30:00;6;4;0;7;1;0;1;5;5;4
2019-08-08 02:45:00;0;2;0;3;4;0;4;1;2;0
2019-08-08 03:00:00;6;6;0;2;1;0;1;1;4;5
2019-08-08 03:15:00;0;2;0;2;0;0;1;2;2;0
2019-08-08 03:30:00;6;3;0;3;2;0;3;3;4;5
2019-08-08 03:45:00;2;1;0;2;3;1;3;1;2;2
2019-08-08 04:00:00;5;1;1;1;2;1;2;2;3;5
2019-08-08 04:15:00;3;5;3;3;10;0;9;4;7;3
2019-08-08 04:30:00;7;5;1;7;5;3;5;7;5;5
2019-08-08 04:45:00;7;8;2;11;11;7;13;10;8;7
2019-08-08 05:00:00;18;10;1;12;20;3;20;11;11;16
2019-08-08 05:15:00;31;21;2;31;45;5;49;27;25;32
2019-08-08 05:30:00;44;19;1;49;43;15;45;51;19;42
2019-08-08 05:45:00;45;27;4;85;69;18;75;78;27;38
2019-08-08 06:00:00;47;27;5;55;41;14;42;46;29;38
2019-08-08 06:15:00;47;37;2;84;84;27;88;80;37;32
2019-08-08 06:30:00;52;34;8;118;121;33;127;111;33;49
2019-08-08 06:45:00;49;34;10;138;117;22;117;126;32;41
2019-08-08 07:00:00;53;30;5;118;103;28;106;98;28;45
2019-08-08 07:15:00;68;48;4;137;140;29;133;119;42;63
2019-08-08 07:30:00;55;40;10;130;138;24;130;118;36;49
2019-08-08 07:45:00;76;52;12;135;143;38;146;115;54;60
2019-08-08 08:00:00;49;30;8;113;124;28;123;99;36;43
2019-08-08 08:15:00;56;44;9;111;100;23;104;90;46;43
2019-08-08 08:30:00;61;46;11;122;115;33;117;94;45;50
2019-08-08 08:45:00;62;32;11;112;115;32;125;97;29;58
2019-08-08 09:00:00;49;37;16;94;81;20;87;78;36;40
2019-08-08 09:15:00;68;60;9;71;71;22;78;61;58;57
2019-08-08 09:30:00;72;55;28;81;92;27;96;76;65;68
2019-08-08 09:45:00;66;47;13;106;102;27;94;75;43;64
2019-08-08 10:00:00;82;55;16;76;98;25;105;61;60;65
2019-08-08 10:15:00;69;59;19;74;80;28;87;57;60;62
2019-08-08 10:30:00;24;16;5;32;31;7;33;26;17;20
2019-08-08 10:45:00;
2019-08-08 11:00:00;
2019-08-08 11:15:00;
2019-08-08 11:30:00;
2019-08-08 11:45:00;
2019-08-08 12:00:00;38;29;8;45;36;14;47;32;32;34
2019-08-08 12:15:00;78;66;12;68;75;25;73;66;67;71
2019-08-08 12:30:00;65;62;13;67;78;34;85;44;64;57
2019-08-08 12:45:00;64;53;15;79;95;24;96;66;57;55
2019-08-08 13:00:00;67;66;15;80;84;27;90;71;70;60
2019-08-08 13:15:00;66;87;17;103;115;16;115;95;82;67
2019-08-08 13:30:00;71;113;10;103;105;22;114;77;77;76
2019-08-08 13:45:00;57;110;16;93;83;23;89;69;87;53
2019-08-08 14:00:00;72;112;16;86;87;25;92;74;89;78
2019-08-08 14:15:00;86;138;19;94;100;24;100;62;117;82
2019-08-08 14:30:00;91;97;10;86;84;15;93;69;97;82
2019-08-08 14:45:00;104;88;14;89;93;22;94;70;88;85
2019-08-08 15:00:00;106;116;18;87;113;30;114;60;104;99
2019-08-08 15:15:00;96;90;14;105;106;26;110;92;95;87
2019-08-08 15:30:00;103;91;22;94;110;23;109;76;74;97
2019-08-08 15:45:00;129;121;19;85;89;21;100;63;125;109
2019-08-08 16:00:00;125;117;28;112;97;23;113;89;117;118
2019-08-08 16:15:00;108;157;27;93;114;28;115;79;135;105
2019-08-08 16:30:00;129;123;20;79;112;38;119;73;127;116
2019-08-08 16:45:00;133;127;26;79;144;31;143;68;122;129
2019-08-08 17:00:00;110;102;24;90;119;26;116;68;107;101
2019-08-08 17:15:00;118;108;25;86;125;28;130;67;104;102
2019-08-08 17:30:00;98;74;17;87;121;30;128;83;78;79
2019-08-08 17:45:00;108;93;18;97;113;31;120;82;96;98
2019-08-08 18:00:00;99;86;17;97;112;21;112;83;83;91
2019-08-08 18:15:00;90;69;22;88;80;28;85;68;73;79
2019-08-08 18:30:00;73;62;12;84;85;19;88;70;59;70
2019-08-08 18:45:00;74;67;27;77;78;19;76;54;76;70
2019-08-08 19:00:00;68;57;19;85;83;12;87;66;59;59
2019-08-08 19:15:00;67;49;12;71;73;17;72;53;52;53
2019-08-08 19:30:00;56;52;11;68;54;21;59;53;53;46
2019-08-08 19:45:00;53;44;7;76;64;20;61;50;44;45
2019-08-08 20:00:00;51;55;5;58;63;12;66;54;54;42
2019-08-08 20:15:00;60;57;5;66;60;13;54;49;50;57
2019-08-08 20:30:00;46;33;8;46;53;13;54;50;36;36
2019-08-08 20:45:00;51;47;5;55;44;29;47;40;39;47
2019-08-08 21:00:00;46;34;4;39;60;13;66;37;35;40
2019-08-08 21:15:00;49;28;3;57;62;10;63;48;28;45
2019-08-08 21:30:00;46;21;5;28;45;8;49;23;23;44
2019-08-08 21:45:00;41;30;6;39;36;15;39;33;33;36
2019-08-08 22:00:00;48;35;1;34;40;5;38;26;36;40
2019-08-08 22:15:00;49;33;5;46;42;5;39;40;32;41
2019-08-08 22:30:00;19;18;0;28;34;7;31;24;15;21
2019-08-08 22:45:00;29;23;2;20;29;5;24;15;27;27
