DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2020-09-14 00:00:00;4;6;6;0;7;12;2;6;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 00:15:00;11;13;5;0;9;14;3;5;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 00:30:00;8;10;0;0;11;13;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 00:45:00;5;9;8;1;3;6;7;9;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 01:00:00;4;4;5;0;5;5;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 01:15:00;6;7;4;0;6;5;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 01:30:00;2;2;4;0;8;12;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 01:45:00;5;7;1;0;9;5;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 02:00:00;4;3;1;0;4;5;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 02:15:00;2;2;1;1;5;6;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 02:30:00;3;1;1;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 02:45:00;8;7;3;0;1;2;3;3;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 03:00:00;1;1;2;1;5;6;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 03:15:00;3;3;2;0;6;8;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 03:30:00;6;4;2;0;6;5;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 03:45:00;5;4;2;0;3;2;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 04:00:00;11;12;7;0;7;8;3;6;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 04:15:00;13;13;2;0;13;14;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 04:30:00;14;12;2;2;7;9;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 04:45:00;28;23;10;0;14;21;4;12;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 05:00:00;43;54;26;3;33;39;9;26;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 05:15:00;72;82;43;9;53;57;26;50;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 05:30:00;56;68;38;7;41;33;22;46;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 05:45:00;49;58;47;7;51;62;12;48;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 06:00:00;50;63;32;10;38;32;23;42;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 06:15:00;62;93;54;14;73;70;20;58;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 06:30:00;86;118;90;13;68;68;35;83;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 06:45:00;87;118;75;20;87;71;36;76;0;0;0;0;0;0;0;1;0;0;0
2020-09-14 07:00:00;89;123;74;22;61;59;41;84;0;0;0;0;0;0;0;2;1;0;0
2020-09-14 07:15:00;92;136;86;35;87;91;41;108;0;0;0;0;0;0;0;8;0;0;0
2020-09-14 07:30:00;108;165;84;18;90;98;56;117;0;0;0;0;0;0;0;4;0;0;0
2020-09-14 07:45:00;104;132;80;24;107;96;60;101;0;0;0;0;0;0;1;4;2;0;0
2020-09-14 08:00:00;102;116;76;23;84;86;44;104;0;0;0;0;0;0;0;7;2;0;0
2020-09-14 08:15:00;95;101;66;15;98;95;39;71;0;0;0;0;0;0;0;4;3;0;0
2020-09-14 08:30:00;92;117;67;17;72;66;45;50;0;0;0;0;0;0;0;10;13;2;0
2020-09-14 08:45:00;77;96;63;19;100;102;43;64;0;0;0;0;0;0;0;8;2;0;0
2020-09-14 09:00:00;79;103;62;12;82;87;38;58;0;0;0;0;0;0;0;10;3;0;0
2020-09-14 09:15:00;89;109;74;25;93;109;41;51;0;0;0;0;0;0;0;7;7;0;0
2020-09-14 09:30:00;103;96;53;22;78;102;42;64;0;0;0;0;0;0;0;8;2;0;1
2020-09-14 09:45:00;98;124;71;16;90;104;45;45;0;0;0;0;0;0;2;8;1;0;2
2020-09-14 10:00:00;110;114;70;12;108;91;39;63;0;0;0;0;0;0;0;10;5;0;4
2020-09-14 10:15:00;92;105;64;17;110;116;46;59;0;0;0;0;0;0;0;11;0;0;0
2020-09-14 10:30:00;98;116;96;19;110;124;49;83;0;0;0;0;0;0;0;5;1;0;0
2020-09-14 10:45:00;94;95;66;21;109;113;48;75;0;0;0;0;0;0;0;8;0;0;0
2020-09-14 11:00:00;104;96;65;13;106;157;41;57;0;0;0;0;0;0;0;10;1;0;0
2020-09-14 11:15:00;86;109;84;17;87;161;47;59;0;0;0;0;0;0;0;13;5;2;0
2020-09-14 11:30:00;91;106;76;17;132;159;62;81;0;0;0;0;0;0;0;9;0;0;0
2020-09-14 11:45:00;102;102;71;19;114;131;56;71;0;0;0;0;0;0;0;9;4;0;0
2020-09-14 12:00:00;97;94;71;10;89;105;42;52;0;0;0;0;0;0;0;11;5;0;0
2020-09-14 12:15:00;97;114;84;15;109;142;59;81;0;0;0;0;0;0;0;10;8;0;0
2020-09-14 12:30:00;92;122;69;19;106;121;50;88;0;0;0;0;0;0;0;10;13;0;0
2020-09-14 12:45:00;89;123;81;24;116;137;47;93;0;0;0;0;0;0;0;9;2;1;0
2020-09-14 13:00:00;79;79;62;14;80;119;35;85;0;0;0;0;0;0;0;6;0;0;0
