DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-05-07 00:00:00;0;2;0;0;0;0;0;0
2020-05-07 00:15:00;1;1;1;0;0;0;0;0
2020-05-07 00:30:00;1;3;1;1;0;0;0;0
2020-05-07 00:45:00;0;1;1;0;0;0;0;0
2020-05-07 01:00:00;0;0;0;0;0;0;0;0
2020-05-07 01:15:00;0;0;0;0;0;0;0;0
2020-05-07 01:30:00;0;2;2;2;0;0;0;0
2020-05-07 01:45:00;0;0;0;0;0;0;0;0
2020-05-07 02:00:00;0;0;0;1;0;0;0;0
2020-05-07 02:15:00;0;0;0;0;0;0;0;0
2020-05-07 02:30:00;0;1;0;0;0;0;0;0
2020-05-07 02:45:00;0;0;0;0;0;0;0;0
2020-05-07 03:00:00;0;0;0;0;0;0;0;0
2020-05-07 03:15:00;0;0;0;0;0;0;0;0
2020-05-07 03:30:00;0;0;0;0;0;0;0;0
2020-05-07 03:45:00;0;0;0;0;0;0;0;0
2020-05-07 04:00:00;0;0;0;0;0;0;0;0
2020-05-07 04:15:00;0;0;0;0;0;0;0;0
2020-05-07 04:30:00;0;2;1;1;0;0;0;0
2020-05-07 04:45:00;0;1;1;0;0;0;0;0
2020-05-07 05:00:00;1;3;7;1;254;0;0;0
2020-05-07 05:15:00;0;8;21;2;5;0;0;0
2020-05-07 05:30:00;4;12;26;8;0;0;0;0
2020-05-07 05:45:00;0;5;25;4;5;0;0;0
2020-05-07 06:00:00;0;9;16;1;1;0;0;0
2020-05-07 06:15:00;0;7;37;1;5;0;0;0
2020-05-07 06:30:00;1;10;67;4;11;0;0;0
2020-05-07 06:45:00;2;18;68;5;256;0;0;0
2020-05-07 07:00:00;5;11;44;3;3;0;0;0
2020-05-07 07:15:00;2;12;30;4;0;0;1;0
2020-05-07 07:30:00;1;7;34;5;261;0;0;0
2020-05-07 07:45:00;2;12;46;12;7;0;0;0
2020-05-07 08:00:00;0;17;35;8;259;0;0;0
2020-05-07 08:15:00;6;11;24;5;8;0;0;0
2020-05-07 08:30:00;3;15;20;3;12;0;0;0
2020-05-07 08:45:00;0;15;17;4;6;0;0;0
2020-05-07 09:00:00;6;7;12;2;4;0;0;0
2020-05-07 09:15:00;0;8;8;4;11;0;0;0
2020-05-07 09:30:00;2;19;12;2;6;0;0;0
2020-05-07 09:45:00;2;13;17;3;2;0;0;0
2020-05-07 10:00:00;0;10;9;0;10;0;0;0
2020-05-07 10:15:00;2;16;18;9;3;2;0;0
2020-05-07 10:30:00;2;15;13;5;3;0;0;0
2020-05-07 10:45:00;2;19;10;2;5;0;0;0
2020-05-07 11:00:00;0;13;6;1;10;0;0;0
2020-05-07 11:15:00;0;12;13;3;9;0;0;0
2020-05-07 11:30:00;1;19;11;2;2;0;0;0
2020-05-07 11:45:00;5;11;2;3;6;1;0;0
2020-05-07 12:00:00;3;19;10;2;9;0;0;0
2020-05-07 12:15:00;2;25;13;6;5;0;0;0
2020-05-07 12:30:00;4;19;13;4;9;0;0;0
