DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-11-29 00:00:00;1;6;10;0;0;5;0;0;0;0;0;0
2020-11-29 00:15:00;2;5;13;2;5;8;0;0;0;0;0;0
2020-11-29 00:30:00;1;10;13;0;0;5;0;0;0;0;0;0
2020-11-29 00:45:00;0;2;4;0;0;2;0;0;0;0;0;0
2020-11-29 01:00:00;2;8;10;1;0;4;0;0;0;0;0;0
2020-11-29 01:15:00;2;5;8;0;0;5;0;0;0;0;0;0
2020-11-29 01:30:00;0;0;3;0;0;3;0;0;0;0;0;0
2020-11-29 01:45:00;1;1;3;0;0;3;0;0;0;0;0;0
2020-11-29 02:00:00;1;5;7;0;0;3;0;0;0;0;0;0
2020-11-29 02:15:00;0;2;2;0;0;0;0;0;0;0;0;0
2020-11-29 02:30:00;1;8;10;0;0;6;0;0;0;0;0;0
2020-11-29 02:45:00;0;1;2;0;0;0;0;0;0;0;0;0
2020-11-29 03:00:00;2;6;9;1;0;5;0;0;0;0;0;0
2020-11-29 03:15:00;0;3;6;0;0;5;0;0;0;0;0;0
2020-11-29 03:30:00;0;3;5;0;1;2;0;0;0;0;0;0
2020-11-29 03:45:00;2;5;6;1;0;1;0;0;0;0;0;0
2020-11-29 04:00:00;2;5;6;0;0;1;0;0;0;0;0;0
2020-11-29 04:15:00;1;5;12;0;3;1;0;0;0;0;0;0
2020-11-29 04:30:00;0;15;16;0;0;0;0;0;0;0;0;0
2020-11-29 04:45:00;1;9;13;0;1;2;0;0;0;0;0;0
2020-11-29 05:00:00;3;9;23;0;0;3;0;0;0;0;0;0
2020-11-29 05:15:00;1;1;19;0;3;1;0;0;0;0;0;0
2020-11-29 05:30:00;1;13;37;0;0;2;0;0;0;0;0;0
2020-11-29 05:45:00;1;23;35;1;1;3;0;0;0;0;0;0
2020-11-29 06:00:00;4;34;33;0;0;3;0;0;0;0;0;0
2020-11-29 06:15:00;0;6;18;0;3;2;0;0;0;0;0;0
2020-11-29 06:30:00;1;7;25;0;0;2;0;0;0;0;0;0
2020-11-29 06:45:00;0;8;16;0;1;1;0;0;0;0;0;0
2020-11-29 07:00:00;3;12;35;1;0;6;0;0;0;0;0;0
2020-11-29 07:15:00;4;5;28;0;2;5;0;0;0;0;0;0
2020-11-29 07:30:00;6;7;29;1;1;5;0;0;0;0;0;0
2020-11-29 07:45:00;4;6;19;0;1;8;0;0;0;0;0;0
2020-11-29 08:00:00;4;12;27;1;2;7;0;0;0;0;0;0
2020-11-29 08:15:00;7;14;24;2;0;8;0;0;0;0;0;0
2020-11-29 08:30:00;3;11;33;5;3;11;0;0;0;0;0;0
2020-11-29 08:45:00;7;10;22;1;0;8;0;0;0;0;0;0
2020-11-29 09:00:00;11;15;31;6;4;8;0;0;0;0;0;0
2020-11-29 09:15:00;5;10;36;4;0;10;0;0;0;0;0;0
2020-11-29 09:30:00;14;26;56;7;5;11;1;0;0;0;0;0
2020-11-29 09:45:00;13;25;56;3;0;12;0;0;0;0;0;0
2020-11-29 10:00:00;10;28;55;8;4;14;0;0;0;0;0;0
2020-11-29 10:15:00;5;19;54;5;0;25;0;0;1;0;0;0
2020-11-29 10:30:00;9;20;46;7;5;20;0;0;0;1;0;0
2020-11-29 10:45:00;13;47;67;7;0;29;0;0;0;0;0;0
2020-11-29 11:00:00;10;27;58;13;4;33;0;0;0;0;0;0
2020-11-29 11:15:00;16;24;50;9;0;29;0;0;0;0;0;0
2020-11-29 11:30:00;13;26;38;3;5;20;1;0;9;0;0;0
2020-11-29 11:45:00;16;35;51;6;0;32;0;1;0;0;0;0
2020-11-29 12:00:00;15;26;47;16;4;22;2;0;1;0;0;0
2020-11-29 12:15:00;14;22;61;6;1;37;1;1;1;0;0;0
2020-11-29 12:30:00;10;25;63;9;5;34;0;0;0;0;0;0
2020-11-29 12:45:00;14;21;43;9;0;28;0;0;0;0;0;0
2020-11-29 13:00:00;7;23;48;7;4;22;0;0;0;1;0;0
2020-11-29 13:15:00;9;22;57;19;1;22;0;0;1;0;0;0
2020-11-29 13:30:00;16;35;64;17;4;32;0;0;1;0;0;0
2020-11-29 13:45:00;13;30;54;11;1;27;0;0;0;0;0;0
2020-11-29 14:00:00;22;35;56;8;4;31;1;0;0;0;0;0
2020-11-29 14:15:00;16;34;62;17;0;36;2;0;2;0;0;0
2020-11-29 14:30:00;11;26;71;21;7;46;0;4;1;0;0;0
2020-11-29 14:45:00;12;30;61;13;0;36;0;0;0;0;0;0
2020-11-29 15:00:00;21;46;93;20;4;43;0;0;0;0;0;0
2020-11-29 15:15:00;18;35;73;19;0;34;3;0;9;2;0;0
2020-11-29 15:30:00;8;27;83;23;5;44;0;5;1;0;0;0
2020-11-29 15:45:00;17;33;89;14;0;41;0;0;0;0;0;0
2020-11-29 16:00:00;13;40;92;17;4;29;0;2;6;0;0;0
2020-11-29 16:15:00;14;29;79;16;1;37;1;0;0;0;0;0
2020-11-29 16:30:00;18;26;54;7;6;28;0;0;9;0;0;0
2020-11-29 16:45:00;19;30;87;12;0;43;0;0;2;0;0;0
2020-11-29 17:00:00;14;39;67;6;4;35;0;0;0;0;0;0
2020-11-29 17:15:00;8;34;69;6;1;37;0;0;0;0;0;0
2020-11-29 17:30:00;18;42;74;8;5;31;0;0;5;0;0;0
2020-11-29 17:45:00;13;25;59;10;0;35;0;0;0;0;0;0
2020-11-29 18:00:00;26;30;68;6;4;27;0;0;0;0;0;0
2020-11-29 18:15:00;13;23;62;4;0;32;0;0;0;0;0;0
2020-11-29 18:30:00;13;18;52;4;3;31;0;0;0;0;0;0
2020-11-29 18:45:00;12;16;44;3;0;22;0;0;0;0;0;0
2020-11-29 19:00:00;15;31;55;5;4;23;0;0;0;0;0;0
2020-11-29 19:15:00;5;20;56;3;1;25;0;0;0;0;0;0
2020-11-29 19:30:00;6;14;40;0;5;25;0;0;0;0;0;0
2020-11-29 19:45:00;14;21;42;0;0;15;0;0;0;0;0;0
2020-11-29 20:00:00;17;31;58;3;4;28;0;0;0;0;0;0
2020-11-29 20:15:00;10;24;40;0;0;12;0;0;0;0;0;0
2020-11-29 20:30:00;10;24;57;3;2;27;0;0;0;0;0;0
2020-11-29 20:45:00;6;16;38;0;0;10;0;0;0;0;0;0
2020-11-29 21:00:00;12;22;45;0;5;12;0;0;0;0;0;0
2020-11-29 21:15:00;6;14;40;3;1;14;0;0;0;0;0;0
2020-11-29 21:30:00;6;10;38;2;1;9;0;0;0;0;0;0
2020-11-29 21:45:00;4;13;35;0;1;9;0;0;0;0;0;0
2020-11-29 22:00:00;4;8;31;2;4;10;0;0;0;0;0;0
2020-11-29 22:15:00;3;8;30;0;1;7;0;0;0;0;0;0
2020-11-29 22:30:00;6;13;34;4;1;8;1;0;0;0;0;0
2020-11-29 22:45:00;9;9;38;0;1;8;0;0;0;0;0;0
2020-11-29 23:00:00;1;2;38;2;4;4;0;0;0;0;0;0
2020-11-29 23:15:00;2;4;26;0;1;3;0;0;0;0;0;0
2020-11-29 23:30:00;2;5;31;0;1;0;0;0;0;0;0;0
2020-11-29 23:45:00;5;5;31;0;0;9;0;0;0;0;0;0
