DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-08-30 00:00:00;8;16;17;2;3;0;17;7
2020-08-30 00:15:00;9;16;16;4;6;0;30;10
2020-08-30 00:30:00;9;13;15;5;17;0;20;11
2020-08-30 00:45:00;8;14;14;1;3;0;13;12
2020-08-30 01:00:00;16;17;18;1;8;0;13;7
2020-08-30 01:15:00;7;8;10;3;2;0;18;12
2020-08-30 01:30:00;14;14;16;4;9;0;16;6
2020-08-30 01:45:00;8;6;7;2;3;0;13;8
2020-08-30 02:00:00;6;7;8;3;6;0;10;4
2020-08-30 02:15:00;5;14;14;3;3;0;6;6
2020-08-30 02:30:00;4;3;4;0;3;0;11;5
2020-08-30 02:45:00;5;6;6;2;7;0;4;7
2020-08-30 03:00:00;6;12;12;0;0;0;7;3
2020-08-30 03:15:00;3;5;5;0;3;0;6;5
2020-08-30 03:30:00;4;5;5;0;1;0;8;2
2020-08-30 03:45:00;1;3;3;0;0;0;5;0
2020-08-30 04:00:00;6;4;4;2;6;0;5;8
2020-08-30 04:15:00;2;7;7;0;0;0;4;2
2020-08-30 04:30:00;5;3;4;1;1;0;6;1
2020-08-30 04:45:00;3;5;5;0;0;0;2;1
2020-08-30 05:00:00;3;2;3;1;6;0;4;2
2020-08-30 05:15:00;6;6;6;0;2;0;4;2
2020-08-30 05:30:00;5;4;4;2;3;0;8;2
2020-08-30 05:45:00;9;10;11;3;4;0;14;4
2020-08-30 06:00:00;2;5;5;1;3;0;15;9
2020-08-30 06:15:00;4;3;2;4;5;0;7;3
2020-08-30 06:30:00;4;10;10;1;1;0;4;1
2020-08-30 06:45:00;4;4;4;3;4;0;12;2
2020-08-30 07:00:00;3;4;4;3;2;0;9;6
2020-08-30 07:15:00;4;9;9;1;2;0;7;2
2020-08-30 07:30:00;3;5;5;4;2;0;9;9
2020-08-30 07:45:00;13;7;8;1;8;0;15;8
2020-08-30 08:00:00;9;8;9;2;1;0;11;2
2020-08-30 08:15:00;11;8;9;0;3;0;11;3
2020-08-30 08:30:00;11;20;20;10;10;0;22;11
2020-08-30 08:45:00;10;16;16;8;10;0;21;6
2020-08-30 09:00:00;19;34;32;9;15;0;21;7
2020-08-30 09:15:00;13;22;24;7;9;0;27;17
2020-08-30 09:30:00;25;29;26;13;18;0;17;16
2020-08-30 09:45:00;21;24;25;11;10;0;31;23
