DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-08-16 00:00:00;0;9;8;0;0;17;0;0;18;1;2;0;1;0;0;0;0
2020-08-16 00:15:00;2;11;11;4;1;13;3;0;14;2;5;2;0;0;0;0;0
2020-08-16 00:30:00;2;7;8;0;0;23;0;0;24;3;3;1;0;0;0;0;0
2020-08-16 00:45:00;5;15;7;2;1;11;2;0;14;1;2;4;0;0;0;0;0
2020-08-16 01:00:00;2;7;8;0;1;18;1;1;18;1;0;0;0;0;0;0;0
2020-08-16 01:15:00;2;5;0;0;1;8;0;1;11;1;0;1;0;0;0;0;0
2020-08-16 01:30:00;2;8;0;0;0;3;0;0;3;0;1;0;0;0;0;0;0
2020-08-16 01:45:00;0;4;2;0;0;7;0;0;9;0;0;0;0;0;0;0;0
2020-08-16 02:00:00;0;5;3;0;0;2;0;0;2;0;1;2;0;0;0;0;0
2020-08-16 02:15:00;1;3;1;0;0;5;0;0;6;0;1;0;0;0;0;0;0
2020-08-16 02:30:00;0;9;2;0;0;7;0;0;6;0;0;0;0;0;0;0;0
2020-08-16 02:45:00;0;1;1;1;1;6;1;0;9;0;2;0;0;0;0;0;0
2020-08-16 03:00:00;0;3;4;0;0;4;0;0;3;1;2;2;0;0;0;0;0
2020-08-16 03:15:00;0;4;5;0;0;4;0;0;5;0;0;1;0;0;0;0;0
2020-08-16 03:30:00;2;4;1;1;1;4;1;0;4;0;2;1;0;0;0;0;0
2020-08-16 03:45:00;0;2;1;0;0;6;0;0;5;0;1;2;0;0;0;0;0
2020-08-16 04:00:00;0;2;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-08-16 04:15:00;0;2;1;1;1;2;1;0;3;1;0;0;260;0;0;0;0
2020-08-16 04:30:00;2;3;0;0;0;2;0;0;2;0;0;2;0;0;0;0;0
2020-08-16 04:45:00;1;3;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-08-16 05:00:00;0;4;2;1;0;7;1;0;7;0;1;1;0;0;0;0;0
2020-08-16 05:15:00;1;5;0;1;1;3;1;0;3;1;1;2;0;0;0;0;0
2020-08-16 05:30:00;4;4;1;0;0;3;0;0;5;0;0;3;0;0;0;0;0
2020-08-16 05:45:00;2;2;1;0;0;4;1;0;2;0;2;1;0;0;0;0;0
2020-08-16 06:00:00;1;2;4;0;1;6;1;1;5;1;2;3;0;0;0;0;0
2020-08-16 06:15:00;2;5;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0
2020-08-16 06:30:00;0;7;4;0;0;1;0;0;1;0;0;1;0;0;0;0;0
2020-08-16 06:45:00;0;8;5;1;0;12;1;0;12;0;1;3;0;0;0;0;0
2020-08-16 07:00:00;3;5;6;0;0;2;0;0;3;0;2;0;0;0;0;0;0
2020-08-16 07:15:00;0;9;0;0;0;4;0;0;4;0;0;2;0;0;0;0;0
2020-08-16 07:30:00;3;12;4;1;38;7;2;0;7;1;1;1;0;0;0;0;0
2020-08-16 07:45:00;1;9;4;0;0;9;0;0;9;0;0;0;0;0;0;0;0
2020-08-16 08:00:00;0;17;10;1;2;5;3;2;5;2;4;1;0;0;0;0;0
2020-08-16 08:15:00;1;15;8;0;0;8;0;0;9;0;1;3;0;0;0;0;0
2020-08-16 08:30:00;3;23;12;0;0;10;0;0;11;0;3;5;0;0;0;0;0
2020-08-16 08:45:00;3;20;15;0;1;20;0;1;21;1;3;6;0;0;0;0;0
2020-08-16 09:00:00;4;33;11;1;1;12;1;1;11;2;3;2;0;0;0;0;0
2020-08-16 09:15:00;4;27;20;2;2;22;2;0;22;3;4;9;0;0;0;0;0
2020-08-16 09:30:00;5;26;15;1;0;18;1;0;20;1;4;6;0;0;0;0;0
2020-08-16 09:45:00;4;30;18;3;1;27;3;0;29;1;6;8;0;0;0;0;0
2020-08-16 10:00:00;2;32;17;1;0;23;3;0;23;0;6;7;0;0;0;0;0
2020-08-16 10:15:00;3;27;24;2;1;15;3;0;21;0;6;2;0;0;0;0;0
2020-08-16 10:30:00;3;40;27;4;0;32;4;0;33;1;3;2;0;0;0;0;0
2020-08-16 10:45:00;7;37;25;1;0;26;2;0;24;1;2;3;0;0;0;0;0
2020-08-16 11:00:00;4;43;15;0;0;38;0;0;37;0;3;8;0;0;0;0;0
2020-08-16 11:15:00;8;39;33;1;0;33;1;0;34;3;7;13;0;0;0;0;0
2020-08-16 11:30:00;2;40;21;3;2;38;4;3;38;3;1;12;0;0;0;0;0
2020-08-16 11:45:00;11;39;27;2;2;30;1;2;31;3;2;4;0;0;0;0;0
2020-08-16 12:00:00;7;35;24;3;3;21;5;1;26;2;5;4;0;0;0;0;0
2020-08-16 12:15:00;5;49;27;5;4;39;9;3;39;5;3;8;0;0;0;0;0
2020-08-16 12:30:00;6;31;21;100;2;38;5;1;42;5;3;12;0;0;0;0;0
2020-08-16 12:45:00;6;39;29;4;2;31;11;1;36;4;6;11;3;0;0;0;0
2020-08-16 13:00:00;8;40;34;6;1;36;6;0;34;4;4;5;3;0;0;0;0
2020-08-16 13:15:00;11;39;21;0;3;38;2;2;43;3;4;5;0;0;0;0;0
2020-08-16 13:30:00;9;42;26;6;10;39;6;3;43;3;3;3;1;0;0;0;0
2020-08-16 13:45:00;7;43;27;1;0;44;1;0;45;2;3;7;0;0;0;0;0
2020-08-16 14:00:00;11;34;21;1;0;40;1;0;37;1;0;6;0;0;0;0;0
2020-08-16 14:15:00;7;29;17;2;0;47;3;2;46;2;1;2;0;0;0;0;0
2020-08-16 14:30:00;6;31;23;7;0;43;8;0;48;3;9;5;0;0;0;0;0
2020-08-16 14:45:00;6;35;28;5;2;48;6;1;55;2;2;9;1;0;0;0;0
2020-08-16 15:00:00;12;31;21;3;2;41;4;1;43;4;6;8;3;0;0;0;0
2020-08-16 15:15:00;9;38;35;3;1;36;3;1;39;2;5;6;1;0;0;0;0
2020-08-16 15:30:00;9;30;28;4;2;52;4;2;49;6;6;9;0;0;0;0;0
2020-08-16 15:45:00;8;34;20;3;1;52;3;1;51;3;2;9;256;0;0;0;0
2020-08-16 16:00:00;8;32;19;3;1;30;5;1;36;3;7;10;0;0;0;0;0
2020-08-16 16:15:00;12;33;26;2;0;37;3;0;36;1;2;8;0;0;0;0;0
2020-08-16 16:30:00;1;24;22;2;1;39;3;0;35;3;3;11;0;0;0;0;0
2020-08-16 16:45:00;10;24;17;4;6;42;6;4;49;5;0;6;0;0;0;0;0
2020-08-16 17:00:00;8;29;23;6;1;50;4;1;55;3;5;7;0;0;0;0;0
2020-08-16 17:15:00;5;32;23;3;0;48;3;0;46;4;8;12;1;0;0;0;0
2020-08-16 17:30:00;3;26;30;3;3;54;5;1;54;3;5;12;0;0;0;0;0
2020-08-16 17:45:00;17;30;21;0;1;48;3;3;50;2;2;11;0;0;0;0;0
2020-08-16 18:00:00;6;34;13;6;4;53;8;2;58;4;14;18;0;0;0;0;0
2020-08-16 18:15:00;2;30;29;7;5;53;6;1;58;2;3;11;3;0;0;0;0
2020-08-16 18:30:00;11;41;24;1;0;59;3;0;54;4;5;7;0;0;0;0;0
2020-08-16 18:45:00;3;31;36;3;2;47;2;2;50;4;3;3;0;0;0;0;0
2020-08-16 19:00:00;8;42;23;3;2;42;3;1;47;0;4;4;0;0;0;0;0
2020-08-16 19:15:00;5;31;15;2;2;46;3;2;46;3;6;8;2;0;0;0;0
2020-08-16 19:30:00;3;27;20;3;2;42;4;2;47;4;2;5;0;0;0;0;0
2020-08-16 19:45:00;4;31;16;1;3;42;1;2;41;2;3;9;0;0;0;0;0
2020-08-16 20:00:00;5;33;17;4;1;69;4;1;65;4;5;8;0;0;0;0;0
2020-08-16 20:15:00;6;22;29;1;1;37;1;2;38;2;0;4;0;0;0;0;0
2020-08-16 20:30:00;4;29;12;3;2;43;6;3;49;3;1;5;0;0;0;0;0
2020-08-16 20:45:00;3;32;18;3;1;54;4;1;53;4;1;5;1;0;0;0;0
2020-08-16 21:00:00;2;34;9;2;0;42;3;0;44;2;1;4;0;0;0;0;0
2020-08-16 21:15:00;5;25;7;1;1;36;2;1;37;3;4;1;0;0;0;0;0
2020-08-16 21:30:00;2;14;9;2;0;36;4;0;37;0;1;7;0;0;0;0;0
2020-08-16 21:45:00;2;28;15;0;1;43;1;1;42;2;1;2;0;0;0;0;0
2020-08-16 22:00:00;2;13;13;3;0;31;4;0;34;4;3;3;0;0;0;0;0
2020-08-16 22:15:00;1;12;7;2;1;24;3;0;26;3;0;1;0;0;0;0;0
