DATUM;1(TAFGA);2(TAFBA)
2020-01-23 00:00:00;0;0
2020-01-23 00:15:00;0;0
2020-01-23 00:30:00;0;0
2020-01-23 00:45:00;0;0
2020-01-23 01:00:00;0;0
2020-01-23 01:15:00;0;0
2020-01-23 01:30:00;0;0
2020-01-23 01:45:00;0;0
2020-01-23 02:00:00;0;0
2020-01-23 02:15:00;0;0
2020-01-23 02:30:00;0;0
2020-01-23 02:45:00;0;0
2020-01-23 03:00:00;0;0
2020-01-23 03:15:00;0;0
2020-01-23 03:30:00;0;0
2020-01-23 03:45:00;0;0
2020-01-23 04:00:00;0;0
2020-01-23 04:15:00;0;0
2020-01-23 04:30:00;0;0
2020-01-23 04:45:00;0;0
2020-01-23 05:00:00;0;0
2020-01-23 05:15:00;0;0
2020-01-23 05:30:00;2;0
2020-01-23 05:45:00;3;0
2020-01-23 06:00:00;8;0
2020-01-23 06:15:00;3;3
2020-01-23 06:30:00;7;6
2020-01-23 06:45:00;7;1
2020-01-23 07:00:00;16;7
2020-01-23 07:15:00;11;2
2020-01-23 07:30:00;13;0
2020-01-23 07:45:00;15;8
2020-01-23 08:00:00;13;3
2020-01-23 08:15:00;12;5
2020-01-23 08:30:00;14;7
2020-01-23 08:45:00;13;6
2020-01-23 09:00:00;11;4
2020-01-23 09:15:00;11;3
2020-01-23 09:30:00;12;0
2020-01-23 09:45:00;17;8
2020-01-23 10:00:00;8;0
2020-01-23 10:15:00;15;3
2020-01-23 10:30:00;9;1
2020-01-23 10:45:00;11;5
2020-01-23 11:00:00;11;3
2020-01-23 11:15:00;17;1
2020-01-23 11:30:00;16;10
2020-01-23 11:45:00;16;6
2020-01-23 12:00:00;16;16
2020-01-23 12:15:00;16;2
2020-01-23 12:30:00;15;5
2020-01-23 12:45:00;22;3
2020-01-23 13:00:00;16;8
2020-01-23 13:15:00;20;1
2020-01-23 13:30:00;17;2
2020-01-23 13:45:00;21;18
2020-01-23 14:00:00;19;2
2020-01-23 14:15:00;19;1
2020-01-23 14:30:00;22;7
2020-01-23 14:45:00;16;7
2020-01-23 15:00:00;17;0
2020-01-23 15:15:00;14;2
2020-01-23 15:30:00;12;5
2020-01-23 15:45:00;12;3
2020-01-23 16:00:00;21;5
2020-01-23 16:15:00;17;0
2020-01-23 16:30:00;17;4
2020-01-23 16:45:00;18;2
2020-01-23 17:00:00;19;1
2020-01-23 17:15:00;16;6
2020-01-23 17:30:00;21;3
2020-01-23 17:45:00;17;10
2020-01-23 18:00:00;21;7
2020-01-23 18:15:00;13;7
2020-01-23 18:30:00;21;4
2020-01-23 18:45:00;12;7
2020-01-23 19:00:00;16;3
2020-01-23 19:15:00;15;2
2020-01-23 19:30:00;10;1
2020-01-23 19:45:00;11;0
2020-01-23 20:00:00;15;3
2020-01-23 20:15:00;9;2
2020-01-23 20:30:00;3;8
2020-01-23 20:45:00;7;4
2020-01-23 21:00:00;8;3
2020-01-23 21:15:00;9;0
2020-01-23 21:30:00;11;10
2020-01-23 21:45:00;3;3
2020-01-23 22:00:00;4;2
2020-01-23 22:15:00;2;1
2020-01-23 22:30:00;5;0
2020-01-23 22:45:00;2;0
2020-01-23 23:00:00;0;0
2020-01-23 23:15:00;0;0
2020-01-23 23:30:00;0;0
2020-01-23 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
