DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-09-01 00:00:00;2;5;4;7;4;0;0;0;0;0;0;0;0
2020-09-01 00:15:00;3;4;10;14;2;0;0;0;0;0;0;0;0
2020-09-01 00:30:00;3;5;2;6;4;2;0;0;0;0;0;0;0
2020-09-01 00:45:00;0;5;3;13;8;0;0;0;0;0;0;0;0
2020-09-01 01:00:00;4;4;3;12;9;0;0;0;0;0;0;0;0
2020-09-01 01:15:00;0;1;3;9;6;0;0;0;0;0;0;0;0
2020-09-01 01:30:00;2;2;3;4;2;0;0;0;0;0;0;0;0
2020-09-01 01:45:00;1;3;2;5;7;0;0;0;0;0;0;0;0
2020-09-01 02:00:00;1;5;3;2;1;0;0;0;0;0;0;0;0
2020-09-01 02:15:00;2;2;4;5;3;0;0;0;0;0;0;0;0
2020-09-01 02:30:00;1;3;3;4;3;0;0;0;0;0;0;0;0
2020-09-01 02:45:00;5;6;2;6;3;0;0;0;0;0;0;0;0
2020-09-01 03:00:00;1;5;4;6;6;0;0;0;0;0;0;0;0
2020-09-01 03:15:00;0;1;2;7;2;0;0;0;0;0;0;0;0
2020-09-01 03:30:00;2;5;2;2;0;0;0;0;0;0;0;0;0
2020-09-01 03:45:00;1;6;3;6;5;0;0;0;0;0;0;0;0
2020-09-01 04:00:00;1;6;2;5;1;0;0;0;0;0;0;0;0
2020-09-01 04:15:00;3;9;3;14;8;0;0;0;0;0;0;0;0
2020-09-01 04:30:00;2;5;2;16;10;0;0;0;0;0;0;0;0
2020-09-01 04:45:00;6;3;4;23;22;0;0;0;0;0;0;0;0
2020-09-01 05:00:00;8;18;4;59;51;0;0;0;0;0;0;0;0
2020-09-01 05:15:00;7;22;4;94;84;0;0;0;0;0;0;0;0
2020-09-01 05:30:00;13;35;10;80;82;0;0;0;2;0;0;0;0
2020-09-01 05:45:00;33;69;19;59;78;3;0;1;0;0;0;0;0
2020-09-01 06:00:00;29;79;23;67;68;1;0;0;0;0;2;0;0
2020-09-01 06:15:00;30;72;23;78;85;6;0;0;3;0;0;0;0
2020-09-01 06:30:00;24;50;43;97;103;6;0;1;4;0;0;0;0
2020-09-01 06:45:00;25;49;35;99;111;6;0;1;1;0;0;0;0
2020-09-01 07:00:00;27;55;35;89;91;11;0;1;0;0;0;0;0
2020-09-01 07:15:00;34;69;33;97;106;14;0;1;4;0;0;0;0
2020-09-01 07:30:00;39;66;52;115;119;15;0;1;6;7;0;0;0
2020-09-01 07:45:00;41;78;49;114;131;17;0;0;10;0;0;0;0
2020-09-01 08:00:00;43;72;43;104;100;23;0;4;5;1;2;0;0
2020-09-01 08:15:00;44;62;47;101;101;18;0;0;5;0;0;0;0
2020-09-01 08:30:00;43;51;45;84;77;15;0;2;2;0;0;0;0
2020-09-01 08:45:00;42;57;58;95;85;18;0;1;11;0;0;4;0
2020-09-01 09:00:00;36;58;36;76;69;18;0;1;0;0;0;0;0
2020-09-01 09:15:00;34;69;45;79;71;10;0;1;16;0;0;0;0
2020-09-01 09:30:00;35;50;40;90;70;23;0;1;24;0;0;0;0
2020-09-01 09:45:00;54;61;49;91;73;12;0;4;0;0;0;0;0
2020-09-01 10:00:00;44;66;42;83;77;26;0;1;1;0;0;0;1
2020-09-01 10:15:00;42;57;42;87;84;23;0;0;3;0;0;1;0
2020-09-01 10:30:00;54;64;44;88;72;18;0;1;0;0;0;0;0
2020-09-01 10:45:00;49;85;45;87;81;23;0;2;4;0;0;3;0
2020-09-01 11:00:00;54;70;44;105;99;27;0;0;3;0;0;0;0
2020-09-01 11:15:00;35;60;51;105;93;28;0;0;0;0;0;0;0
2020-09-01 11:30:00;55;76;44;89;81;26;0;2;0;0;0;0;0
2020-09-01 11:45:00;51;73;40;75;86;31;0;1;2;0;0;0;0
2020-09-01 12:00:00;46;65;43;99;79;25;0;0;2;0;0;0;0
2020-09-01 12:15:00;51;76;43;105;88;34;0;1;8;3;1;0;0
2020-09-01 12:30:00;37;78;46;90;92;20;0;0;17;0;0;0;0
2020-09-01 12:45:00;42;70;42;98;82;24;0;0;3;2;0;0;1
2020-09-01 13:00:00;40;73;44;115;105;25;0;1;3;0;0;2;0
2020-09-01 13:15:00;38;59;34;98;129;26;0;0;4;0;0;0;0
2020-09-01 13:30:00;48;78;53;129;128;27;0;2;2;0;0;0;1
2020-09-01 13:45:00;38;81;45;111;124;19;0;3;6;0;2;8;0
2020-09-01 14:00:00;61;81;33;100;97;23;0;1;3;0;0;0;0
2020-09-01 14:15:00;80;111;63;113;75;23;0;0;0;1;0;0;0
2020-09-01 14:30:00;85;121;57;113;100;15;0;1;0;0;0;0;0
2020-09-01 14:45:00;63;118;45;108;88;20;0;5;1;0;0;3;0
2020-09-01 15:00:00;77;129;55;106;91;26;0;2;44;14;8;0;0
2020-09-01 15:15:00;84;124;57;108;99;15;0;0;3;15;9;11;0
2020-09-01 15:30:00;69;128;63;99;105;23;0;2;0;0;0;6;0
2020-09-01 15:45:00;66;107;52;117;98;23;0;1;4;4;0;0;0
2020-09-01 16:00:00;75;129;64;117;112;38;0;4;10;2;0;0;0
