DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-07-27 00:00:00;4;5;1;4;5;1;0;3
2020-07-27 00:15:00;4;7;4;2;1;4;0;4
2020-07-27 00:30:00;8;2;2;3;2;0;0;3
2020-07-27 00:45:00;1;4;5;0;0;0;0;2
2020-07-27 01:00:00;2;1;1;0;2;2;0;2
2020-07-27 01:15:00;1;2;0;0;1;2;0;0
2020-07-27 01:30:00;0;0;0;0;0;2;0;0
2020-07-27 01:45:00;3;3;0;1;0;1;0;0
2020-07-27 02:00:00;1;0;0;1;1;1;0;0
2020-07-27 02:15:00;2;4;1;1;1;0;0;3
2020-07-27 02:30:00;2;0;0;0;0;0;0;1
2020-07-27 02:45:00;1;3;2;2;2;2;0;0
2020-07-27 03:00:00;1;0;0;1;3;0;0;0
2020-07-27 03:15:00;2;3;1;0;0;1;0;0
2020-07-27 03:30:00;1;1;1;0;1;4;0;0
2020-07-27 03:45:00;1;1;3;3;3;1;0;0
2020-07-27 04:00:00;3;2;0;5;2;2;0;1
2020-07-27 04:15:00;2;1;1;3;2;0;0;1
2020-07-27 04:30:00;5;8;5;3;1;2;0;0
2020-07-27 04:45:00;5;8;9;0;1;6;0;4
2020-07-27 05:00:00;5;24;31;3;3;12;0;4
2020-07-27 05:15:00;16;34;72;4;1;27;0;13
2020-07-27 05:30:00;20;37;74;9;7;27;0;20
2020-07-27 05:45:00;44;27;54;8;12;16;0;20
2020-07-27 06:00:00;21;21;30;11;21;10;0;8
2020-07-27 06:15:00;33;35;54;14;14;22;0;22
2020-07-27 06:30:00;41;34;82;16;19;22;0;26
2020-07-27 06:45:00;49;39;61;13;17;30;0;25
2020-07-27 07:00:00;53;41;60;20;17;30;0;50
2020-07-27 07:15:00;61;53;73;14;32;35;0;28
2020-07-27 07:30:00;54;51;76;22;45;26;0;46
2020-07-27 07:45:00;64;45;67;28;31;34;0;54
2020-07-27 08:00:00;46;53;63;20;25;38;0;45
2020-07-27 08:15:00;54;48;71;36;35;36;0;37
2020-07-27 08:30:00;49;50;64;29;37;30;0;31
2020-07-27 08:45:00;58;49;32;37;43;33;0;46
2020-07-27 09:00:00;41;41;35;28;26;29;0;39
2020-07-27 09:15:00;50;35;33;46;50;29;0;38
2020-07-27 09:30:00;58;41;34;22;37;34;0;47
2020-07-27 09:45:00;52;48;30;31;42;48;0;45
2020-07-27 10:00:00;59;30;19;41;30;31;0;40
2020-07-27 10:15:00;65;43;28;46;36;30;0;60
2020-07-27 10:30:00;65;41;29;46;44;39;0;51
2020-07-27 10:45:00;62;44;29;33;39;31;0;58
