DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-05-29 00:00:00;7;4;1;0;0;0;11;7;0;2;0
2020-05-29 00:15:00;14;3;0;1;0;3;9;1;0;2;0
2020-05-29 00:30:00;9;6;0;0;0;0;9;7;0;1;0
2020-05-29 00:45:00;2;3;1;0;0;0;10;6;0;0;0
2020-05-29 01:00:00;6;3;1;2;0;5;9;3;0;1;0
2020-05-29 01:15:00;12;5;0;0;0;4;12;3;0;2;0
2020-05-29 01:30:00;5;2;0;0;0;0;6;3;0;0;0
2020-05-29 01:45:00;5;7;1;0;0;2;4;1;0;0;0
2020-05-29 02:00:00;0;6;4;1;0;4;7;1;0;0;0
2020-05-29 02:15:00;8;6;1;0;0;0;6;1;0;0;0
2020-05-29 02:30:00;6;5;1;0;0;0;11;3;0;1;0
2020-05-29 02:45:00;2;4;0;2;0;3;6;1;0;0;0
2020-05-29 03:00:00;4;4;0;0;0;1;8;2;0;0;0
2020-05-29 03:15:00;7;2;0;0;0;2;6;0;0;0;0
2020-05-29 03:30:00;1;3;0;1;0;4;9;1;0;0;0
2020-05-29 03:45:00;5;0;1;2;1;5;6;2;0;2;0
2020-05-29 04:00:00;6;7;1;2;0;2;6;1;0;0;0
2020-05-29 04:15:00;8;9;3;1;0;2;16;2;0;0;0
2020-05-29 04:30:00;7;7;3;1;0;2;20;0;0;2;0
2020-05-29 04:45:00;9;9;1;2;0;3;26;9;0;1;0
2020-05-29 05:00:00;21;10;5;4;0;6;65;35;0;3;0
2020-05-29 05:15:00;31;16;11;4;1;9;103;74;0;6;0
2020-05-29 05:30:00;39;29;22;10;0;12;90;80;0;2;2
2020-05-29 05:45:00;83;27;17;19;2;31;74;73;0;2;0
2020-05-29 06:00:00;91;40;36;17;0;20;74;60;1;4;1
2020-05-29 06:15:00;68;42;30;27;6;36;85;86;0;6;0
2020-05-29 06:30:00;78;37;31;21;6;36;97;93;0;4;0
2020-05-29 06:45:00;72;37;46;24;9;33;121;101;0;7;1
2020-05-29 07:00:00;64;36;32;28;15;46;104;97;0;11;0
2020-05-29 07:15:00;68;39;38;52;16;71;108;96;1;11;0
2020-05-29 07:30:00;63;34;31;37;16;53;112;114;0;14;0
2020-05-29 08:00:00;72;28;21;28;7;36;90;89;2;5;0
2020-05-29 08:15:00;66;38;23;21;4;32;86;90;0;7;0
2020-05-29 08:30:00;77;35;23;21;7;29;90;72;0;5;1
2020-05-29 08:45:00;91;37;33;22;9;33;76;53;2;10;0
2020-05-29 09:00:00;74;33;28;25;1;30;66;78;1;8;0
2020-05-29 09:15:00;85;44;45;21;6;28;79;66;0;10;0
2020-05-29 09:30:00;105;34;25;32;10;40;86;78;2;13;0
2020-05-29 09:45:00;99;35;28;15;3;22;85;71;3;11;3
2020-05-29 10:00:00;114;44;45;24;9;30;92;79;2;13;3
2020-05-29 10:15:00;95;42;32;19;9;30;99;66;0;9;1
2020-05-29 10:30:00;100;34;38;25;7;27;88;87;0;6;2
2020-05-29 10:45:00;99;43;30;19;5;20;96;72;2;11;0
2020-05-29 11:00:00;128;43;30;15;8;22;87;74;0;11;1
2020-05-29 11:15:00;115;45;50;20;6;26;93;70;3;8;0
2020-05-29 11:30:00;128;50;49;24;3;28;104;81;4;7;0
2020-05-29 11:45:00;132;58;51;22;7;27;87;74;1;10;1
2020-05-29 12:00:00;147;54;61;21;8;29;92;79;1;12;2
2020-05-29 12:15:00;141;59;63;21;3;26;88;77;1;8;0
2020-05-29 12:30:00;172;56;70;17;5;21;107;77;1;15;1
2020-05-29 12:45:00;155;50;49;25;5;28;114;109;1;15;1
2020-05-29 13:00:00;162;62;56;24;5;25;110;107;0;12;3
2020-05-29 13:15:00;135;50;49;25;9;28;106;104;1;11;1
2020-05-29 13:30:00;164;66;47;25;4;35;141;155;1;13;0
2020-05-29 13:45:00;164;59;64;23;9;33;129;147;1;13;0
2020-05-29 14:00:00;149;65;64;19;6;25;124;110;1;10;1
2020-05-29 14:15:00;226;86;80;14;7;23;113;73;0;18;1
2020-05-29 14:30:00;198;93;88;26;5;31;110;92;2;12;0
2020-05-29 14:45:00;185;80;86;23;5;29;91;82;1;14;2
2020-05-29 15:00:00;158;62;62;19;9;29;97;76;0;16;2
2020-05-29 15:15:00;164;74;54;26;5;31;95;92;2;14;0
2020-05-29 15:30:00;157;74;63;23;13;33;100;82;3;16;0
2020-05-29 15:45:00;160;61;56;16;4;20;105;82;0;11;1
2020-05-29 16:00:00;141;64;69;17;9;25;119;93;0;8;0
2020-05-29 16:15:00;124;65;54;29;10;35;103;100;2;13;0
2020-05-29 16:30:00;140;77;55;13;4;17;111;82;4;12;0
2020-05-29 16:45:00;127;60;53;17;5;21;114;89;1;12;0
2020-05-29 17:00:00;134;61;46;11;5;17;96;75;1;18;2
2020-05-29 17:15:00;135;51;48;22;6;26;97;84;1;12;0
2020-05-29 17:30:00;120;62;49;18;7;26;96;70;3;16;1
2020-05-29 17:45:00;118;54;35;16;5;26;106;94;1;9;2
2020-05-29 18:00:00;131;65;40;20;4;25;107;93;1;13;0
2020-05-29 18:15:00;127;62;36;15;6;23;120;84;2;10;0
2020-05-29 18:30:00;99;42;28;12;5;19;84;58;0;13;0
2020-05-29 18:45:00;110;33;23;11;7;17;95;58;2;8;1
2020-05-29 19:00:00;85;34;27;14;2;17;84;54;2;12;1
2020-05-29 19:15:00;90;42;27;14;2;19;75;46;2;4;0
2020-05-29 19:30:00;76;37;30;15;6;18;61;37;0;11;0
2020-05-29 19:45:00;80;33;19;9;1;10;66;29;0;5;1
2020-05-29 20:00:00;61;31;22;13;3;16;48;29;3;9;0
2020-05-29 20:15:00;67;33;18;10;0;11;68;34;1;9;0
2020-05-29 20:30:00;55;21;12;9;1;9;65;28;0;7;0
2020-05-29 20:45:00;60;22;13;6;0;7;70;47;1;6;0
2020-05-29 21:00:00;46;23;8;8;1;13;77;45;0;5;0
2020-05-29 21:15:00;53;29;13;7;2;12;76;45;1;6;0
2020-05-29 21:30:00;71;18;16;5;0;6;52;31;0;7;0
2020-05-29 21:45:00;94;52;40;4;1;4;49;19;0;4;0
2020-05-29 22:00:00;145;58;41;5;2;5;47;21;0;8;0
2020-05-29 22:15:00;119;50;33;6;3;10;37;22;0;8;1
2020-05-29 22:30:00;51;18;12;3;2;7;42;20;1;4;3
2020-05-29 22:45:00;35;15;5;7;1;12;36;15;0;2;0
2020-05-29 23:00:00;30;7;6;1;0;3;20;7;0;3;0
2020-05-29 23:15:00;23;10;7;5;0;5;20;6;0;6;0
2020-05-29 23:30:00;26;5;4;7;3;11;22;3;1;4;0
2020-05-29 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
