DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-01-02 00:00:00;4;1;1;0;0;9;1;9;0;1;0
2020-01-02 00:15:00;3;0;1;0;0;5;0;5;0;0;0
2020-01-02 00:30:00;8;0;0;0;0;4;0;4;0;0;0
2020-01-02 00:45:00;4;3;3;0;0;3;1;3;0;1;0
2020-01-02 01:00:00;1;0;0;0;0;5;2;5;1;0;0
2020-01-02 01:15:00;4;0;0;0;0;1;1;1;0;0;0
2020-01-02 01:30:00;2;0;0;0;0;7;2;7;4;2;0
2020-01-02 01:45:00;2;0;0;0;0;4;1;4;0;1;0
2020-01-02 02:00:00;6;2;2;0;2;4;2;4;1;4;0
2020-01-02 02:15:00;2;3;3;0;0;4;4;4;2;2;0
2020-01-02 02:30:00;2;0;0;0;0;2;8;2;3;6;0
2020-01-02 02:45:00;3;0;0;0;0;1;4;1;0;2;0
2020-01-02 03:00:00;6;2;1;0;0;2;1;2;2;3;0
2020-01-02 03:15:00;3;1;1;0;0;1;5;1;4;8;0
2020-01-02 03:30:00;3;2;2;0;0;2;0;2;2;2;0
2020-01-02 03:45:00;4;0;0;0;1;6;0;6;2;4;0
2020-01-02 04:00:00;6;2;1;0;0;3;0;3;1;5;0
2020-01-02 04:15:00;1;0;0;0;0;1;1;1;0;0;0
2020-01-02 04:30:00;6;1;1;0;0;6;3;6;1;2;0
2020-01-02 04:45:00;10;1;2;0;0;5;1;5;1;1;0
2020-01-02 05:00:00;12;2;2;0;0;8;3;8;1;4;0
2020-01-02 05:15:00;24;3;1;0;0;12;2;12;0;3;0
2020-01-02 05:30:00;27;0;0;0;0;15;6;14;1;4;0
2020-01-02 05:45:00;42;2;1;0;0;9;6;9;1;2;0
2020-01-02 06:00:00;39;4;5;0;0;17;4;17;3;3;0
2020-01-02 06:15:00;40;3;2;0;0;20;4;21;5;5;0
2020-01-02 06:30:00;46;2;3;1;1;13;8;12;6;4;0
2020-01-02 06:45:00;69;6;5;0;1;19;3;19;0;3;0
2020-01-02 07:00:00;57;3;3;0;0;12;6;12;1;1;0
2020-01-02 07:15:00;64;1;0;0;0;31;17;31;0;7;0
2020-01-02 07:30:00;83;3;2;0;0;23;2;23;3;0;0
2020-01-02 07:45:00;107;2;2;0;0;16;10;16;4;2;0
2020-01-02 08:00:00;86;0;0;1;0;19;9;17;4;0;0
2020-01-02 08:15:00;57;2;0;0;0;29;16;29;5;7;0
2020-01-02 08:30:00;79;1;1;1;3;39;19;39;9;4;0
2020-01-02 08:45:00;71;4;2;1;0;31;19;31;9;10;0
2020-01-02 09:00:00;66;3;1;0;1;31;15;31;22;7;0
2020-01-02 09:15:00;79;1;1;0;1;38;16;38;17;8;0
2020-01-02 09:30:00;96;2;1;0;0;39;20;39;16;11;0
2020-01-02 09:45:00;101;2;1;1;1;31;21;32;21;8;0
2020-01-02 10:00:00;107;2;0;0;0;65;30;65;17;12;0
2020-01-02 10:15:00;97;0;0;0;1;65;36;66;29;56;0
2020-01-02 10:30:00;96;1;0;0;0;55;22;54;29;14;0
2020-01-02 10:45:00;91;2;0;0;1;77;28;78;26;20;0
2020-01-02 11:00:00;90;1;0;1;0;67;29;67;28;11;0
2020-01-02 11:15:00;89;1;1;0;0;68;33;67;28;5;0
2020-01-02 11:30:00;110;2;0;0;2;68;37;67;25;7;0
2020-01-02 11:45:00;98;0;0;1;0;73;36;73;36;12;0
2020-01-02 12:00:00;85;0;0;1;2;94;47;94;30;9;0
2020-01-02 12:15:00;86;3;1;0;0;101;30;101;28;12;0
2020-01-02 12:30:00;92;5;1;0;1;85;30;86;37;16;0
2020-01-02 12:45:00;103;1;0;0;0;79;23;79;36;10;0
2020-01-02 13:00:00;89;3;0;0;0;80;34;80;24;16;0
2020-01-02 13:15:00;100;1;0;0;1;85;33;86;31;13;0
2020-01-02 13:30:00;117;2;1;0;0;75;29;72;30;9;0
2020-01-02 13:45:00;99;1;1;0;0;103;24;103;28;10;0
2020-01-02 14:00:00;101;2;1;1;0;105;29;103;20;11;0
2020-01-02 14:15:00;122;4;2;0;0;107;30;106;18;20;3
2020-01-02 14:30:00;115;1;1;1;0;95;40;96;32;14;0
2020-01-02 14:45:00;121;2;2;0;0;112;34;110;28;16;0
2020-01-02 15:00:00;94;6;3;1;2;107;26;108;32;11;0
2020-01-02 15:15:00;100;5;3;0;0;113;20;113;25;12;0
2020-01-02 15:30:00;100;0;0;0;0;118;20;119;25;8;0
2020-01-02 15:45:00;88;6;5;0;0;114;17;113;18;12;0
2020-01-02 16:00:00;91;5;1;0;0;128;20;130;11;4;0
2020-01-02 16:15:00;96;5;2;0;1;147;21;144;20;7;0
2020-01-02 16:30:00;96;1;0;0;0;111;15;111;17;9;0
2020-01-02 16:45:00;72;3;2;1;1;122;16;121;15;8;0
2020-01-02 17:00:00;84;4;2;0;1;153;13;152;16;7;0
2020-01-02 17:15:00;65;2;4;0;0;132;19;132;5;8;1
2020-01-02 17:30:00;79;5;1;0;2;110;17;109;6;2;0
2020-01-02 17:45:00;78;1;0;1;0;105;11;105;8;10;0
2020-01-02 18:00:00;53;2;1;0;1;77;19;78;4;5;0
2020-01-02 18:15:00;53;4;1;0;1;79;10;79;8;2;0
2020-01-02 18:30:00;50;2;3;0;0;94;7;95;5;4;0
2020-01-02 18:45:00;45;2;2;2;0;61;6;61;5;3;0
2020-01-02 19:00:00;27;0;0;0;0;73;9;71;5;0;0
2020-01-02 19:15:00;41;1;1;0;1;66;4;66;4;2;0
2020-01-02 19:30:00;31;5;2;0;0;50;3;50;1;4;0
2020-01-02 19:45:00;29;2;0;0;0;44;4;44;4;1;0
2020-01-02 20:00:00;21;0;0;0;0;42;4;42;7;1;0
2020-01-02 20:15:00;26;2;1;0;0;52;5;52;0;2;0
2020-01-02 20:30:00;23;1;0;0;0;34;1;34;0;1;0
2020-01-02 20:45:00;13;0;0;0;0;22;0;22;3;1;0
2020-01-02 21:00:00;11;2;0;0;0;21;4;21;6;2;0
2020-01-02 21:15:00;12;1;1;0;0;20;1;20;5;0;0
2020-01-02 21:30:00;17;0;0;0;0;21;1;21;0;1;0
2020-01-02 21:45:00;17;1;1;0;0;17;4;17;1;0;0
2020-01-02 22:00:00;7;1;0;1;0;27;3;26;2;3;0
2020-01-02 22:15:00;9;1;2;0;0;24;2;24;2;2;0
2020-01-02 22:30:00;14;0;0;0;0;21;1;21;1;0;0
2020-01-02 22:45:00;11;3;3;0;0;13;5;13;1;2;0
2020-01-02 23:00:00;16;1;1;0;1;23;1;24;0;2;0
2020-01-02 23:15:00;11;1;0;0;0;15;2;15;0;0;0
2020-01-02 23:30:00;9;2;4;0;1;13;1;13;0;3;0
2020-01-02 23:45:00;5;1;0;0;0;8;1;8;0;1;0
