DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-01-23 00:00:00;3;1;0;0;0;7;1;7;0;1;0
2020-01-23 00:15:00;7;2;2;0;0;5;1;5;0;0;0
2020-01-23 00:30:00;4;1;1;0;0;5;2;5;1;0;0
2020-01-23 00:45:00;2;2;2;0;0;5;2;5;0;1;0
2020-01-23 01:00:00;5;4;5;0;0;5;5;5;1;3;0
2020-01-23 01:15:00;2;2;1;0;0;8;2;7;4;1;0
2020-01-23 01:30:00;4;2;1;0;0;5;1;5;2;2;0
2020-01-23 01:45:00;3;2;2;0;0;5;4;5;0;0;0
2020-01-23 02:00:00;2;0;0;0;0;5;1;5;1;0;0
2020-01-23 02:15:00;2;1;0;0;0;2;2;2;0;1;0
2020-01-23 02:30:00;9;2;1;0;0;5;6;5;1;6;0
2020-01-23 02:45:00;5;0;0;0;0;5;9;5;2;4;0
2020-01-23 03:00:00;4;2;1;0;0;5;2;5;0;1;0
2020-01-23 03:15:00;5;5;3;0;0;3;4;3;1;5;0
2020-01-23 03:30:00;1;0;0;0;0;5;2;5;1;4;0
2020-01-23 03:45:00;9;2;2;1;0;5;4;5;1;2;0
2020-01-23 04:00:00;10;1;0;0;0;5;2;5;2;1;0
2020-01-23 04:15:00;7;1;1;0;0;13;4;12;1;1;0
2020-01-23 04:30:00;11;1;1;0;0;11;0;11;0;2;0
2020-01-23 04:45:00;20;3;2;0;0;8;4;8;1;4;0
2020-01-23 05:00:00;40;3;2;0;0;29;6;29;4;4;0
2020-01-23 05:15:00;52;5;2;0;0;21;9;21;5;5;0
2020-01-23 05:30:00;84;2;2;0;1;37;5;37;2;5;0
2020-01-23 05:45:00;99;6;5;0;3;46;11;45;2;7;0
2020-01-23 06:00:00;84;9;5;0;1;55;13;55;10;7;0
2020-01-23 06:15:00;111;0;0;0;0;55;6;56;4;5;0
2020-01-23 06:30:00;142;4;0;0;1;99;10;98;11;7;0
2020-01-23 06:45:00;204;2;0;0;1;78;20;78;6;3;0
2020-01-23 07:00:00;200;4;3;0;1;53;21;53;6;2;0
2020-01-23 07:15:00;205;3;3;1;0;74;18;74;7;6;0
2020-01-23 07:30:00;193;5;1;0;1;65;19;64;12;5;0
2020-01-23 07:45:00;212;3;2;1;1;63;21;62;4;8;0
2020-01-23 08:00:00;181;2;2;0;0;55;19;55;3;8;0
2020-01-23 08:15:00;150;6;1;0;0;45;14;45;12;8;0
2020-01-23 08:30:00;151;0;0;0;0;51;21;51;14;9;0
2020-01-23 08:45:00;114;3;0;1;0;73;23;73;12;7;0
2020-01-23 09:00:00;107;4;2;0;0;72;20;70;22;10;0
2020-01-23 09:15:00;106;2;0;0;0;63;20;64;21;12;1
2020-01-23 09:30:00;86;5;2;1;1;64;33;65;16;7;0
2020-01-23 09:45:00;85;19;9;0;2;72;21;71;26;7;0
2020-01-23 10:00:00;96;2;1;0;2;75;17;76;8;8;0
2020-01-23 10:15:00;97;6;7;0;1;66;37;65;24;12;0
2020-01-23 10:30:00;79;2;0;0;1;66;25;66;15;14;0
2020-01-23 10:45:00;86;1;0;0;0;72;23;72;18;19;0
2020-01-23 11:00:00;69;1;1;1;0;74;25;75;24;15;0
2020-01-23 11:15:00;88;3;1;1;0;73;35;73;18;11;0
2020-01-23 11:30:00;77;3;4;0;0;70;36;68;15;13;0
2020-01-23 11:45:00;89;1;0;0;0;80;36;80;28;11;0
2020-01-23 12:00:00;67;3;0;0;1;80;29;78;29;12;0
2020-01-23 12:15:00;64;5;5;0;1;93;26;94;23;8;0
2020-01-23 12:30:00;81;0;0;1;0;93;20;92;35;15;1
2020-01-23 12:45:00;76;2;1;1;1;101;23;101;13;8;0
2020-01-23 13:00:00;97;3;3;0;4;101;25;101;28;12;1
2020-01-23 13:15:00;86;2;1;0;1;105;29;106;13;7;0
2020-01-23 13:30:00;93;0;0;1;0;101;15;100;25;6;0
2020-01-23 13:45:00;101;8;5;0;1;96;27;95;15;12;0
2020-01-23 14:00:00;99;6;5;0;3;107;17;107;14;7;0
2020-01-23 14:15:00;95;3;0;0;4;128;23;128;25;6;0
2020-01-23 14:30:00;119;0;0;1;0;136;24;137;19;7;0
2020-01-23 14:45:00;116;6;4;1;1;119;21;120;25;10;0
2020-01-23 15:00:00;104;4;1;0;0;132;27;134;21;11;0
2020-01-23 15:15:00;131;1;0;0;0;116;19;117;22;12;0
2020-01-23 15:30:00;129;5;4;0;0;162;28;161;24;12;0
2020-01-23 15:45:00;118;6;1;1;0;143;19;143;15;9;1
2020-01-23 16:00:00;123;7;1;0;1;194;22;193;13;12;1
2020-01-23 16:15:00;116;1;1;0;1;168;11;167;8;5;0
2020-01-23 16:30:00;139;4;1;0;1;198;14;198;8;9;0
2020-01-23 16:45:00;125;1;1;0;0;199;16;198;13;6;1
2020-01-23 17:00:00;116;5;0;0;1;178;14;178;16;11;2
2020-01-23 17:15:00;94;3;1;0;1;171;22;170;11;4;0
2020-01-23 17:30:00;88;2;1;0;1;140;20;139;8;8;0
2020-01-23 17:45:00;82;3;3;0;0;118;12;117;6;5;0
2020-01-23 18:00:00;76;2;0;0;0;137;12;138;5;5;0
2020-01-23 18:15:00;91;6;1;0;2;143;9;141;9;4;4
