DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-10-02 00:00:00;2;6;4;13;5;1;0;0;0;0;0;0;0
2020-10-02 00:15:00;5;7;8;15;8;1;0;0;0;0;0;0;0
2020-10-02 00:30:00;4;8;8;6;5;0;0;0;0;0;0;0;0
2020-10-02 00:45:00;6;6;5;12;12;1;0;0;0;0;0;0;0
2020-10-02 01:00:00;2;4;5;4;3;0;0;0;0;0;0;0;0
2020-10-02 01:15:00;2;5;2;6;1;0;0;0;0;0;0;0;0
2020-10-02 01:30:00;3;2;3;4;2;0;0;0;0;0;0;0;0
2020-10-02 01:45:00;0;2;1;2;3;0;0;0;0;0;0;0;0
2020-10-02 02:00:00;2;4;2;6;4;0;0;0;0;0;0;0;0
2020-10-02 02:15:00;2;3;4;7;6;0;0;0;0;0;0;0;0
2020-10-02 02:30:00;2;8;1;10;3;0;0;0;0;0;0;0;0
2020-10-02 02:45:00;3;3;1;6;5;0;0;0;0;0;0;0;0
2020-10-02 03:00:00;0;3;0;6;1;0;0;0;0;0;0;0;0
2020-10-02 03:15:00;0;1;2;4;3;0;0;0;0;0;0;0;0
2020-10-02 03:30:00;0;5;2;7;3;0;0;0;0;0;0;0;0
2020-10-02 03:45:00;3;2;2;4;2;0;0;0;0;0;0;0;0
2020-10-02 04:00:00;0;3;1;4;5;0;0;0;0;0;0;0;0
2020-10-02 04:15:00;6;8;3;7;4;0;0;0;0;0;0;0;0
2020-10-02 04:30:00;5;6;7;21;8;0;0;1;0;0;0;0;0
2020-10-02 04:45:00;2;18;7;27;17;1;0;0;0;0;0;0;0
2020-10-02 05:00:00;9;15;6;48;45;1;0;1;0;0;0;0;0
2020-10-02 05:15:00;7;21;10;89;83;2;0;0;0;0;0;0;0
2020-10-02 05:30:00;14;44;14;88;86;5;0;0;0;0;0;0;0
2020-10-02 05:45:00;38;67;13;64;69;2;0;0;0;0;0;0;0
2020-10-02 06:00:00;37;91;21;62;63;1;0;0;0;0;0;0;0
2020-10-02 06:15:00;27;70;29;66;81;5;0;1;0;0;0;0;0
2020-10-02 06:30:00;29;48;34;104;110;5;0;0;0;0;0;4;0
2020-10-02 06:45:00;31;75;33;90;106;4;0;1;4;1;1;0;0
2020-10-02 07:00:00;28;49;28;77;86;9;0;0;6;0;0;0;0
2020-10-02 07:15:00;34;66;48;94;108;13;0;0;4;0;1;0;0
2020-10-02 07:30:00;57;94;60;105;134;22;0;3;58;1;0;0;2
2020-10-02 07:45:00;55;97;49;132;136;17;0;2;9;1;0;3;0
2020-10-02 08:00:00;46;87;46;128;105;25;0;1;6;0;0;1;0
2020-10-02 08:15:00;56;73;53;101;109;26;0;0;5;0;0;0;0
2020-10-02 08:30:00;33;72;31;109;94;28;0;0;0;0;0;1;0
2020-10-02 08:45:00;54;62;43;104;92;17;0;1;8;0;0;0;0
2020-10-02 09:00:00;43;76;47;97;76;16;0;1;12;0;0;0;0
2020-10-02 09:15:00;41;75;45;99;93;24;0;2;3;0;0;0;0
2020-10-02 09:30:00;44;68;42;94;76;26;0;0;3;0;1;0;0
2020-10-02 09:45:00;52;88;51;94;86;28;0;0;4;0;0;0;0
2020-10-02 10:00:00;47;80;41;98;77;17;0;1;3;1;0;0;1
2020-10-02 10:15:00;50;71;52;87;78;30;0;1;0;0;0;10;0
2020-10-02 10:30:00;49;67;48;107;108;30;0;1;0;0;0;0;0
2020-10-02 10:45:00;60;95;49;91;87;29;0;0;3;1;0;1;3
2020-10-02 11:00:00;62;73;49;101;101;24;0;1;0;0;0;0;2
2020-10-02 11:15:00;60;92;49;105;93;33;0;0;1;0;3;0;4
2020-10-02 11:30:00;60;84;47;88;94;37;0;2;5;0;0;3;0
2020-10-02 11:45:00;67;91;45;97;80;40;0;0;2;0;0;7;0
2020-10-02 12:00:00;45;106;50;129;120;33;0;1;20;4;10;0;5
2020-10-02 12:15:00;75;129;51;103;95;50;0;2;20;5;11;0;0
2020-10-02 12:30:00;75;119;54;113;114;31;0;4;5;0;0;0;0
2020-10-02 12:45:00;76;104;46;117;121;31;0;2;19;5;12;1;14
2020-10-02 13:00:00;59;90;45;123;119;34;0;1;43;17;0;0;0
2020-10-02 13:15:00;61;95;49;120;140;31;0;0;35;4;0;0;0
2020-10-02 13:30:00;67;104;57;142;176;47;0;0;3;0;0;0;0
2020-10-02 13:45:00;72;115;61;136;140;42;0;1;15;4;0;0;8
2020-10-02 14:00:00;67;118;63;125;131;25;0;3;14;0;0;0;0
2020-10-02 14:15:00;70;142;80;134;117;35;0;0;17;0;0;0;0
2020-10-02 14:30:00;87;142;57;100;99;35;0;0;13;0;1;7;7
2020-10-02 14:45:00;75;131;60;124;123;42;0;2;11;0;0;0;0
2020-10-02 15:00:00;98;146;68;130;114;52;0;1;5;4;0;0;2
2020-10-02 15:15:00;82;129;66;132;118;28;0;2;21;0;0;6;0
