DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2019-12-01 00:00:00;19;7;21;20;0;0;0;0;0;0;0;0
2019-12-01 00:15:00;25;14;23;17;0;0;0;0;0;0;0;0
2019-12-01 00:30:00;17;12;18;9;0;0;0;0;0;0;0;0
2019-12-01 00:45:00;14;10;19;12;0;0;0;0;0;0;0;0
2019-12-01 01:00:00;19;8;17;10;0;0;0;0;0;0;0;0
2019-12-01 01:15:00;18;8;19;18;0;0;0;0;2;0;0;0
2019-12-01 01:30:00;16;11;19;16;0;0;0;0;0;0;0;0
2019-12-01 01:45:00;11;8;25;16;0;0;0;0;0;0;0;0
2019-12-01 02:00:00;12;5;13;14;0;0;0;0;0;0;0;0
2019-12-01 02:15:00;7;6;4;11;0;0;0;0;0;0;0;0
2019-12-01 02:30:00;13;4;13;7;0;0;0;0;0;0;0;0
2019-12-01 02:45:00;7;6;10;4;0;0;0;0;0;0;0;0
2019-12-01 03:00:00;10;9;10;7;0;0;0;0;0;0;0;0
2019-12-01 03:15:00;15;3;9;7;0;0;0;0;0;0;0;0
2019-12-01 03:30:00;7;5;7;4;0;0;0;0;0;0;0;0
2019-12-01 03:45:00;11;6;9;6;0;0;0;0;0;0;0;0
2019-12-01 04:00:00;4;3;2;6;0;0;0;0;0;0;0;0
2019-12-01 04:15:00;7;5;10;9;0;0;0;0;0;0;0;0
2019-12-01 04:30:00;10;2;5;6;0;0;0;0;0;0;0;0
2019-12-01 04:45:00;5;7;6;10;0;0;0;0;0;0;0;0
2019-12-01 05:00:00;7;1;7;4;0;0;0;0;0;0;0;0
2019-12-01 05:15:00;15;5;5;4;0;0;0;0;0;0;0;0
2019-12-01 05:30:00;21;6;8;9;0;0;0;0;0;0;0;0
2019-12-01 05:45:00;28;11;14;7;0;0;0;0;0;0;0;0
2019-12-01 06:00:00;16;7;6;11;0;0;0;0;0;0;0;0
2019-12-01 06:15:00;15;5;20;9;0;0;0;0;0;0;0;0
2019-12-01 06:30:00;14;3;14;11;0;0;0;0;0;0;0;0
2019-12-01 06:45:00;7;5;11;9;0;0;0;0;0;0;0;0
2019-12-01 07:00:00;13;5;8;7;0;0;0;0;0;0;0;0
2019-12-01 07:15:00;21;8;9;7;0;0;0;0;0;0;0;0
2019-12-01 07:30:00;23;8;9;7;0;0;0;0;0;0;0;0
2019-12-01 07:45:00;16;8;11;6;0;0;0;0;0;0;0;0
2019-12-01 08:00:00;33;6;12;11;0;0;0;0;0;0;0;0
2019-12-01 08:15:00;25;6;12;16;0;0;0;0;8;0;0;0
2019-12-01 08:30:00;39;10;22;23;0;0;0;0;0;4;0;0
2019-12-01 08:45:00;45;21;40;27;3;10;0;0;0;1;0;0
2019-12-01 09:00:00;43;16;36;23;0;0;0;0;0;0;0;0
2019-12-01 09:15:00;41;21;38;27;6;3;0;1;2;2;1;0
2019-12-01 09:30:00;59;27;40;36;9;0;3;0;0;5;0;0
2019-12-01 09:45:00;55;34;33;36;2;0;0;0;0;3;0;0
2019-12-01 10:00:00;46;28;35;31;30;19;0;0;82;8;0;0
2019-12-01 10:15:00;58;33;41;42;0;15;0;0;5;0;0;0
2019-12-01 10:30:00;67;27;50;43;0;1;0;0;1;0;0;0
2019-12-01 10:45:00;71;36;53;43;2;0;0;0;6;9;0;0
2019-12-01 11:00:00;76;27;58;57;9;0;0;0;0;23;0;0
2019-12-01 11:15:00;63;38;58;57;6;0;0;0;0;2;0;0
2019-12-01 11:30:00;54;27;49;52;14;0;0;0;0;36;0;0
2019-12-01 11:45:00;55;36;54;54;3;0;0;0;8;7;0;0
2019-12-01 12:00:00;63;33;66;77;0;0;0;0;2;2;0;0
2019-12-01 12:15:00;59;41;69;63;0;2;0;0;0;14;0;0
2019-12-01 12:30:00;71;44;53;57;9;0;1;0;1;4;0;0
2019-12-01 12:45:00;59;43;48;47;1;2;0;0;2;2;0;0
2019-12-01 13:00:00;54;50;57;60;1;0;0;0;1;3;0;0
2019-12-01 13:15:00;64;32;53;54;2;0;0;0;0;13;0;0
2019-12-01 13:30:00;83;46;71;61;1;0;10;0;0;5;0;0
2019-12-01 13:45:00;78;44;58;65;0;0;0;0;2;1;0;0
2019-12-01 14:00:00;77;37;49;59;24;0;0;0;1;44;0;0
2019-12-01 14:15:00;56;56;47;50;6;0;0;0;3;4;0;0
2019-12-01 14:30:00;58;35;57;66;0;0;0;0;0;3;0;0
2019-12-01 14:45:00;66;58;60;54;3;0;0;0;0;0;0;0
2019-12-01 15:00:00;75;44;59;60;4;0;0;0;0;1;0;0
2019-12-01 15:15:00;69;43;55;60;0;0;0;0;0;4;0;0
2019-12-01 15:30:00;64;49;64;55;3;0;0;0;0;0;0;0
2019-12-01 15:45:00;66;56;74;69;0;0;0;0;7;7;11;0
2019-12-01 16:00:00;80;51;69;67;17;0;0;0;8;4;0;1
2019-12-01 16:15:00;67;52;75;61;5;3;8;0;3;3;0;0
2019-12-01 16:30:00;65;40;75;69;0;0;0;0;2;11;0;0
2019-12-01 16:45:00;76;56;56;65;0;0;0;0;0;2;0;0
2019-12-01 17:00:00;77;52;52;68;0;3;0;0;6;1;0;0
2019-12-01 17:15:00;65;51;64;54;1;2;0;0;1;4;0;0
2019-12-01 17:30:00;83;51;60;76;0;0;0;0;0;0;0;0
2019-12-01 17:45:00;74;53;58;60;0;0;0;0;0;8;0;0
2019-12-01 18:00:00;67;45;57;52;0;0;0;0;9;0;0;0
2019-12-01 18:15:00;59;42;49;48;1;0;0;0;0;1;0;0
2019-12-01 18:30:00;50;25;42;48;1;2;0;0;0;3;0;0
