DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-10-26 00:00:00;4;3;0;0;1;3;5;0;2;0;0;0
2020-10-26 00:15:00;4;1;0;0;0;2;8;4;1;4;0;0
2020-10-26 00:30:00;4;3;0;0;1;3;7;4;2;3;0;0
2020-10-26 00:45:00;7;2;0;1;1;7;4;2;2;1;0;0
2020-10-26 01:00:00;2;5;1;0;1;2;1;0;2;0;0;0
2020-10-26 01:15:00;2;3;0;1;1;2;5;2;0;1;0;0
2020-10-26 01:30:00;0;0;0;0;0;1;2;2;2;1;0;0
2020-10-26 01:45:00;2;0;2;2;2;4;3;1;3;2;0;0
2020-10-26 02:00:00;0;0;0;1;0;2;5;3;0;1;0;0
2020-10-26 02:15:00;2;3;0;0;0;2;1;0;3;0;0;0
2020-10-26 02:30:00;2;2;1;0;1;2;1;1;0;0;0;0
2020-10-26 02:45:00;4;1;0;2;2;1;4;4;2;2;0;0
2020-10-26 03:00:00;3;4;0;1;0;4;5;3;2;1;0;0
2020-10-26 03:15:00;4;2;0;1;1;0;1;1;0;0;0;0
2020-10-26 03:30:00;4;2;1;0;1;3;3;1;1;1;0;0
2020-10-26 03:45:00;8;7;1;1;1;8;4;2;1;0;0;0
2020-10-26 04:00:00;5;2;1;0;2;2;5;3;0;1;0;0
2020-10-26 04:15:00;3;3;0;2;3;2;3;1;2;2;0;0
2020-10-26 04:30:00;6;5;0;0;1;6;3;1;11;2;0;0
2020-10-26 04:45:00;15;8;0;7;6;11;11;7;8;5;0;0
2020-10-26 05:00:00;26;10;0;1;4;18;22;6;12;1;0;0
2020-10-26 05:15:00;37;15;0;4;6;37;26;5;30;9;0;0
2020-10-26 05:30:00;47;16;2;7;8;42;41;20;45;6;1;0
2020-10-26 05:45:00;54;16;2;12;15;67;67;30;40;26;2;2
2020-10-26 06:00:00;34;17;2;5;11;68;69;29;34;19;2;5
2020-10-26 06:15:00;53;28;5;6;10;91;80;55;34;13;5;6
2020-10-26 06:30:00;72;34;2;14;17;121;121;74;60;11;3;3
2020-10-26 06:45:00;70;34;3;13;19;131;130;66;65;21;3;1
2020-10-26 07:00:00;70;35;5;20;27;183;150;94;49;41;3;17
2020-10-26 07:15:00;80;33;2;18;25;249;179;110;72;29;3;13
2020-10-26 07:30:00;76;48;2;32;24;199;131;99;91;41;4;20
2020-10-26 07:45:00;97;63;13;20;20;173;103;91;89;26;7;1
2020-10-26 08:00:00;101;61;9;20;27;141;89;83;75;19;4;20
2020-10-26 08:15:00;60;42;6;17;15;93;102;80;77;26;5;22
2020-10-26 08:30:00;68;36;9;13;13;89;98;60;52;24;1;7
2020-10-26 08:45:00;78;53;6;14;16;84;83;66;70;17;0;0
2020-10-26 09:00:00;59;31;7;12;17;76;67;52;33;15;5;4
2020-10-26 09:15:00;73;34;3;20;21;72;95;56;51;17;3;102
2020-10-26 09:30:00;63;42;8;8;11;85;85;62;69;16;3;2
2020-10-26 09:45:00;78;44;3;5;10;75;80;42;59;14;2;18
2020-10-26 10:00:00;65;44;5;18;20;85;79;48;71;9;2;1
2020-10-26 10:15:00;65;34;1;10;10;82;91;58;53;15;3;9
2020-10-26 10:30:00;78;43;7;16;21;75;68;53;65;20;1;0
2020-10-26 10:45:00;63;29;4;12;14;69;72;62;56;20;2;1
2020-10-26 11:00:00;89;52;7;11;11;67;71;49;68;17;2;10
2020-10-26 11:15:00;83;59;2;13;16;76;73;53;65;12;3;8
2020-10-26 11:30:00;78;51;6;13;11;81;85;59;69;14;1;0
