DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2019-08-23 00:00:00;0;12;5;9;8;1;1;1;0;0;0;0;0
2019-08-23 00:15:00;0;8;4;7;2;0;0;0;0;0;0;0;0
2019-08-23 00:30:00;1;8;3;14;6;0;0;0;0;0;0;0;0
2019-08-23 00:45:00;1;9;3;9;3;0;0;0;0;0;0;0;0
2019-08-23 01:00:00;1;10;3;9;3;1;0;0;0;0;0;0;0
2019-08-23 01:15:00;1;10;7;10;3;1;2;3;0;0;0;0;0
2019-08-23 01:30:00;0;9;4;14;3;0;0;0;0;0;0;0;0
2019-08-23 01:45:00;1;5;5;5;2;0;0;1;0;0;0;0;0
2019-08-23 02:00:00;1;11;6;2;2;0;0;0;0;0;0;0;0
2019-08-23 02:15:00;0;3;4;4;4;0;0;0;0;0;0;0;0
2019-08-23 02:30:00;0;8;1;7;0;0;0;1;0;0;0;0;0
2019-08-23 02:45:00;0;12;1;10;4;0;0;0;0;0;0;0;0
2019-08-23 03:00:00;0;6;2;6;4;0;0;0;0;0;0;0;0
2019-08-23 03:15:00;1;6;1;9;6;0;0;0;0;0;0;0;0
2019-08-23 03:30:00;0;5;3;4;4;1;1;1;0;0;0;0;0
2019-08-23 03:45:00;2;5;2;9;1;0;0;1;0;0;0;0;0
2019-08-23 04:00:00;0;13;2;5;3;1;0;0;0;0;0;0;0
2019-08-23 04:15:00;0;10;9;10;2;1;0;0;0;0;0;0;0
2019-08-23 04:30:00;1;13;4;19;5;2;2;2;0;0;0;0;0
2019-08-23 04:45:00;1;16;9;18;8;1;0;1;0;0;0;0;0
2019-08-23 05:00:00;1;19;9;27;9;0;1;2;0;0;0;0;0
2019-08-23 05:15:00;0;37;17;70;31;0;2;2;0;0;0;0;0
2019-08-23 05:30:00;2;35;26;103;85;3;1;2;0;0;0;0;0
2019-08-23 05:45:00;10;54;44;96;99;3;0;1;0;0;0;0;0
2019-08-23 06:00:00;2;59;39;90;75;2;5;6;0;0;0;0;0
2019-08-23 06:15:00;7;57;47;100;98;4;5;6;1;0;0;0;0
2019-08-23 06:30:00;5;52;43;130;143;5;8;12;0;0;0;0;0
2019-08-23 06:45:00;10;57;54;119;97;5;7;4;15;0;0;0;0
2019-08-23 07:00:00;12;53;42;116;119;13;6;8;2;0;0;0;0
2019-08-23 07:15:00;20;66;59;96;97;18;3;8;0;0;5;0;0
2019-08-23 07:30:00;25;62;57;109;128;19;9;13;0;0;3;0;0
2019-08-23 07:45:00;18;67;60;103;106;33;4;9;1;0;3;0;0
2019-08-23 08:00:00;24;61;51;94;100;20;4;16;3;0;7;0;0
2019-08-23 08:15:00;28;66;53;97;78;20;12;18;14;0;2;0;0
2019-08-23 08:30:00;32;60;59;83;85;20;10;23;3;0;2;0;0
2019-08-23 08:45:00;35;68;66;76;68;28;14;12;10;0;7;0;0
2019-08-23 09:00:00;31;60;50;69;72;16;12;22;10;0;6;1;1
2019-08-23 09:15:00;38;64;45;64;66;19;18;30;8;3;7;0;0
2019-08-23 09:30:00;35;69;69;80;62;15;14;32;15;0;9;0;0
2019-08-23 09:45:00;28;79;70;66;61;23;18;28;9;2;9;0;0
2019-08-23 10:00:00;37;67;63;72;49;26;18;30;4;0;5;0;0
2019-08-23 10:15:00;34;71;95;88;57;26;32;32;5;0;2;0;2
2019-08-23 10:30:00;40;77;69;69;61;18;21;36;5;0;1;0;0
2019-08-23 10:45:00;27;95;62;75;53;24;35;30;9;0;7;0;0
2019-08-23 11:00:00;40;72;62;68;42;15;31;38;3;0;2;0;0
2019-08-23 11:15:00;32;89;93;71;51;17;30;30;2;0;3;0;0
2019-08-23 11:30:00;32;81;83;68;51;12;31;34;12;0;15;0;0
2019-08-23 11:45:00;39;85;96;78;52;21;28;31;29;0;7;0;0
