DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2019-10-09 00:00:00;4;9;1;6;4;2;0;6
2019-10-09 00:15:00;4;4;3;9;8;5;0;4
2019-10-09 00:30:00;1;3;3;2;2;3;0;3
2019-10-09 00:45:00;3;7;3;5;3;0;0;3
2019-10-09 01:00:00;2;2;0;1;0;1;0;0
2019-10-09 01:15:00;2;1;0;6;3;4;0;1
2019-10-09 01:30:00;1;2;1;0;0;1;0;1
2019-10-09 01:45:00;0;1;0;0;0;3;0;0
2019-10-09 02:00:00;0;0;0;1;1;0;0;1
2019-10-09 02:15:00;1;2;0;1;0;2;0;1
2019-10-09 02:30:00;3;2;1;1;2;0;0;1
2019-10-09 02:45:00;4;4;2;1;1;2;0;0
2019-10-09 03:00:00;3;1;1;1;2;3;0;0
2019-10-09 03:15:00;1;4;1;2;2;1;0;1
2019-10-09 03:30:00;2;1;2;2;0;0;0;0
2019-10-09 03:45:00;3;4;3;0;0;3;0;2
2019-10-09 04:00:00;2;2;2;3;1;1;0;2
2019-10-09 04:15:00;1;2;2;1;0;2;0;1
2019-10-09 04:30:00;2;1;2;3;2;1;0;3
2019-10-09 04:45:00;12;14;14;4;2;4;0;3
2019-10-09 05:00:00;11;21;27;5;7;16;0;0
2019-10-09 05:15:00;22;36;74;5;5;32;0;17
2019-10-09 05:30:00;24;36;67;22;16;22;0;11
2019-10-09 05:45:00;49;45;66;58;28;24;0;31
2019-10-09 06:00:00;39;41;57;37;62;17;0;27
2019-10-09 06:15:00;36;47;82;24;29;24;0;28
2019-10-09 06:30:00;57;52;93;24;50;34;0;39
2019-10-09 06:45:00;70;60;109;15;24;23;0;46
2019-10-09 07:00:00;76;88;90;23;41;39;0;45
2019-10-09 07:15:00;83;78;118;34;38;53;0;56
2019-10-09 07:30:00;100;94;85;35;62;61;0;86
2019-10-09 07:45:00;119;104;99;22;69;63;0;81
2019-10-09 08:00:00;80;91;101;35;41;71;0;53
2019-10-09 08:15:00;90;64;98;29;34;44;0;67
2019-10-09 08:30:00;87;69;94;37;53;46;0;52
2019-10-09 08:45:00;62;53;80;31;33;41;0;45
2019-10-09 09:00:00;47;49;45;31;42;35;0;50
2019-10-09 09:15:00;57;52;34;37;50;36;0;43
2019-10-09 09:30:00;72;58;35;27;30;26;0;44
2019-10-09 09:45:00;61;41;38;27;46;33;0;49
2019-10-09 10:00:00;61;43;31;20;31;33;0;37
2019-10-09 10:15:00;53;40;35;26;41;41;0;53
2019-10-09 10:30:00;58;41;27;31;38;24;0;53
2019-10-09 10:45:00;63;52;23;40;38;27;0;39
2019-10-09 11:00:00;57;43;24;35;41;37;0;44
2019-10-09 11:15:00;66;54;31;45;40;31;0;48
2019-10-09 11:30:00;62;51;35;28;45;34;0;54
2019-10-09 11:45:00;68;39;34;39;49;40;0;48
2019-10-09 12:00:00;71;49;34;42;41;27;0;50
2019-10-09 12:15:00;51;55;33;32;40;38;0;51
2019-10-09 12:30:00;60;45;28;39;40;32;0;43
2019-10-09 12:45:00;64;48;33;29;43;36;0;48
2019-10-09 13:00:00;69;66;40;47;37;35;0;65
2019-10-09 13:15:00;59;42;39;41;93;42;0;61
2019-10-09 13:30:00;52;52;62;28;37;42;0;43
2019-10-09 13:45:00;62;67;67;41;47;40;0;47
2019-10-09 14:00:00;60;67;62;56;50;50;0;46
2019-10-09 14:15:00;77;71;35;60;73;34;0;59
2019-10-09 14:30:00;67;55;28;59;77;38;0;53
2019-10-09 14:45:00;76;81;23;58;59;37;0;52
2019-10-09 15:00:00;69;66;20;49;58;36;0;50
2019-10-09 15:15:00;77;74;25;51;66;45;0;57
2019-10-09 15:30:00;72;66;25;48;65;34;0;51
2019-10-09 15:45:00;79;68;24;59;65;45;0;71
2019-10-09 16:00:00;74;82;35;66;67;39;0;86
2019-10-09 16:15:00;84;79;38;56;61;38;0;74
2019-10-09 16:30:00;70;70;27;64;58;41;0;69
2019-10-09 16:45:00;70;83;27;70;75;39;0;77
2019-10-09 17:00:00;88;95;38;64;58;43;0;56
2019-10-09 17:15:00;73;102;33;69;57;37;0;63
2019-10-09 17:30:00;80;76;29;77;70;27;0;42
2019-10-09 17:45:00;78;74;28;79;71;30;0;57
2019-10-09 18:00:00;54;62;28;71;50;27;0;48
2019-10-09 18:15:00;51;48;49;70;45;28;0;51
2019-10-09 18:30:00;53;41;16;69;40;33;0;53
2019-10-09 18:45:00;47;32;25;70;34;40;0;44
2019-10-09 19:00:00;40;21;20;51;25;20;0;37
2019-10-09 19:15:00;39;34;24;32;17;28;0;30
2019-10-09 19:30:00;38;28;29;35;19;17;0;28
2019-10-09 19:45:00;37;22;19;31;76;18;0;22
2019-10-09 20:00:00;35;21;23;20;26;25;0;26
2019-10-09 20:15:00;29;29;22;28;18;9;0;21
2019-10-09 20:30:00;33;17;23;16;13;18;0;16
2019-10-09 20:45:00;30;25;29;12;9;16;0;14
2019-10-09 21:00:00;19;13;26;17;13;26;0;30
2019-10-09 21:15:00;20;29;43;10;8;19;0;18
2019-10-09 21:30:00;33;23;31;29;23;14;0;14
2019-10-09 21:45:00;18;14;18;51;40;17;0;19
2019-10-09 22:00:00;19;17;16;79;54;12;0;23
2019-10-09 22:15:00;18;25;14;31;26;10;0;13
2019-10-09 22:30:00;17;8;8;25;11;13;0;11
2019-10-09 22:45:00;18;16;10;15;15;10;0;9
2019-10-09 23:00:00;15;9;7;10;8;6;0;10
2019-10-09 23:15:00;9;10;9;8;5;6;0;4
2019-10-09 23:30:00;4;4;4;3;0;3;0;3
2019-10-09 23:45:00;2;3;2;9;7;4;0;1
